x,y,class
0.223,0.585,b'Class 1'
0.222,0.58,b'Class 1'
0.222,0.615,b'Class 1'
0.222,0.62,b'Class 1'
0.221,0.608,b'Class 1'
0.209,0.611,b'Class 1'
0.188,0.631,b'Class 1'
0.231,0.582,b'Class 1'
0.222,0.637,b'Class 1'
0.21,0.648,b'Class 1'
0.218,0.597,b'Class 1'
0.218,0.623,b'Class 1'
0.211,0.613,b'Class 1'
0.228,0.612,b'Class 1'
0.189,0.637,b'Class 1'
0.221,0.619,b'Class 1'
0.223,0.607,b'Class 1'
0.249,0.641,b'Class 1'
0.219,0.606,b'Class 1'
0.245,0.637,b'Class 1'
0.212,0.629,b'Class 1'
0.194,0.595,b'Class 1'
0.223,0.594,b'Class 1'
0.209,0.645,b'Class 1'
0.233,0.612,b'Class 1'
0.22,0.625,b'Class 1'
0.236,0.599,b'Class 1'
0.222,0.655,b'Class 1'
0.246,0.611,b'Class 1'
0.225,0.626,b'Class 1'
0.206,0.577,b'Class 1'
0.224,0.636,b'Class 1'
0.207,0.604,b'Class 1'
0.215,0.629,b'Class 1'
0.226,0.634,b'Class 1'
0.198,0.605,b'Class 1'
0.219,0.635,b'Class 1'
0.215,0.642,b'Class 1'
0.199,0.635,b'Class 1'
0.216,0.617,b'Class 1'
0.239,0.625,b'Class 1'
0.205,0.626,b'Class 1'
0.212,0.629,b'Class 1'
0.221,0.605,b'Class 1'
0.245,0.618,b'Class 1'
0.209,0.629,b'Class 1'
0.225,0.635,b'Class 1'
0.197,0.583,b'Class 1'
0.215,0.621,b'Class 1'
0.204,0.635,b'Class 1'
0.214,0.605,b'Class 1'
0.203,0.634,b'Class 1'
0.224,0.656,b'Class 1'
0.237,0.646,b'Class 1'
0.226,0.651,b'Class 1'
0.255,0.637,b'Class 1'
0.206,0.616,b'Class 1'
0.232,0.616,b'Class 1'
0.221,0.609,b'Class 1'
0.207,0.627,b'Class 1'
0.237,0.643,b'Class 1'
0.222,0.644,b'Class 1'
0.213,0.628,b'Class 1'
0.208,0.613,b'Class 1'
0.223,0.661,b'Class 1'
0.22,0.642,b'Class 1'
0.22,0.639,b'Class 1'
0.2,0.663,b'Class 1'
0.211,0.641,b'Class 1'
0.231,0.607,b'Class 1'
0.224,0.63,b'Class 1'
0.227,0.661,b'Class 1'
0.206,0.606,b'Class 1'
0.207,0.655,b'Class 1'
0.201,0.648,b'Class 1'
0.226,0.642,b'Class 1'
0.231,0.65,b'Class 1'
0.213,0.651,b'Class 1'
0.249,0.68,b'Class 1'
0.219,0.664,b'Class 1'
0.219,0.653,b'Class 1'
0.183,0.657,b'Class 1'
0.225,0.666,b'Class 1'
0.21,0.649,b'Class 1'
0.219,0.638,b'Class 1'
0.182,0.62,b'Class 1'
0.202,0.661,b'Class 1'
0.224,0.624,b'Class 1'
0.196,0.654,b'Class 1'
0.217,0.687,b'Class 1'
0.197,0.669,b'Class 1'
0.254,0.668,b'Class 1'
0.221,0.657,b'Class 1'
0.232,0.66,b'Class 1'
0.23,0.672,b'Class 1'
0.206,0.689,b'Class 1'
0.211,0.697,b'Class 1'
0.2,0.665,b'Class 1'
0.221,0.659,b'Class 1'
0.239,0.644,b'Class 1'
0.218,0.664,b'Class 1'
0.191,0.649,b'Class 1'
0.202,0.637,b'Class 1'
0.223,0.648,b'Class 1'
0.219,0.674,b'Class 1'
0.206,0.671,b'Class 1'
0.229,0.649,b'Class 1'
0.23,0.671,b'Class 1'
0.232,0.653,b'Class 1'
0.219,0.673,b'Class 1'
0.211,0.672,b'Class 1'
0.221,0.654,b'Class 1'
0.195,0.666,b'Class 1'
0.211,0.69,b'Class 1'
0.24,0.699,b'Class 1'
0.186,0.685,b'Class 1'
0.199,0.683,b'Class 1'
0.23,0.653,b'Class 1'
0.204,0.661,b'Class 1'
0.227,0.664,b'Class 1'
0.222,0.71,b'Class 1'
0.218,0.683,b'Class 1'
0.192,0.677,b'Class 1'
0.215,0.68,b'Class 1'
0.223,0.683,b'Class 1'
0.209,0.698,b'Class 1'
0.227,0.677,b'Class 1'
0.241,0.695,b'Class 1'
0.206,0.682,b'Class 1'
0.243,0.702,b'Class 1'
0.236,0.71,b'Class 1'
0.223,0.677,b'Class 1'
0.224,0.687,b'Class 1'
0.211,0.667,b'Class 1'
0.25,0.659,b'Class 1'
0.227,0.668,b'Class 1'
0.219,0.728,b'Class 1'
0.224,0.693,b'Class 1'
0.22,0.675,b'Class 1'
0.211,0.692,b'Class 1'
0.23,0.685,b'Class 1'
0.219,0.694,b'Class 1'
0.227,0.676,b'Class 1'
0.24,0.724,b'Class 1'
0.209,0.711,b'Class 1'
0.239,0.683,b'Class 1'
0.21,0.682,b'Class 1'
0.225,0.703,b'Class 1'
0.233,0.659,b'Class 1'
0.22,0.691,b'Class 1'
0.239,0.701,b'Class 1'
0.224,0.68,b'Class 1'
0.221,0.73,b'Class 1'
0.222,0.703,b'Class 1'
0.196,0.686,b'Class 1'
0.231,0.709,b'Class 1'
0.225,0.7,b'Class 1'
0.209,0.719,b'Class 1'
0.234,0.696,b'Class 1'
0.209,0.734,b'Class 1'
0.238,0.694,b'Class 1'
0.235,0.689,b'Class 1'
0.228,0.723,b'Class 1'
0.206,0.691,b'Class 1'
0.221,0.681,b'Class 1'
0.209,0.713,b'Class 1'
0.228,0.689,b'Class 1'
0.213,0.702,b'Class 1'
0.239,0.681,b'Class 1'
0.211,0.679,b'Class 1'
0.243,0.71,b'Class 1'
0.243,0.733,b'Class 1'
0.221,0.714,b'Class 1'
0.229,0.698,b'Class 1'
0.226,0.662,b'Class 1'
0.232,0.692,b'Class 1'
0.233,0.74,b'Class 1'
0.234,0.721,b'Class 1'
0.219,0.709,b'Class 1'
0.267,0.684,b'Class 1'
0.23,0.71,b'Class 1'
0.219,0.709,b'Class 1'
0.214,0.698,b'Class 1'
0.228,0.705,b'Class 1'
0.233,0.729,b'Class 1'
0.221,0.747,b'Class 1'
0.218,0.703,b'Class 1'
0.251,0.691,b'Class 1'
0.212,0.746,b'Class 1'
0.257,0.767,b'Class 1'
0.234,0.703,b'Class 1'
0.258,0.707,b'Class 1'
0.214,0.748,b'Class 1'
0.209,0.743,b'Class 1'
0.232,0.728,b'Class 1'
0.257,0.728,b'Class 1'
0.246,0.721,b'Class 1'
0.243,0.724,b'Class 1'
0.228,0.77,b'Class 1'
0.217,0.708,b'Class 1'
0.232,0.72,b'Class 1'
0.239,0.732,b'Class 1'
0.242,0.757,b'Class 1'
0.24,0.731,b'Class 1'
0.214,0.749,b'Class 1'
0.214,0.727,b'Class 1'
0.217,0.757,b'Class 1'
0.23,0.769,b'Class 1'
0.244,0.749,b'Class 1'
0.237,0.74,b'Class 1'
0.232,0.754,b'Class 1'
0.246,0.728,b'Class 1'
0.25,0.738,b'Class 1'
0.239,0.764,b'Class 1'
0.228,0.746,b'Class 1'
0.248,0.747,b'Class 1'
0.232,0.786,b'Class 1'
0.214,0.784,b'Class 1'
0.239,0.739,b'Class 1'
0.217,0.71,b'Class 1'
0.243,0.765,b'Class 1'
0.214,0.777,b'Class 1'
0.244,0.761,b'Class 1'
0.256,0.754,b'Class 1'
0.225,0.727,b'Class 1'
0.232,0.761,b'Class 1'
0.241,0.77,b'Class 1'
0.233,0.701,b'Class 1'
0.217,0.744,b'Class 1'
0.24,0.745,b'Class 1'
0.259,0.783,b'Class 1'
0.248,0.748,b'Class 1'
0.247,0.756,b'Class 1'
0.23,0.787,b'Class 1'
0.243,0.777,b'Class 1'
0.234,0.783,b'Class 1'
0.234,0.741,b'Class 1'
0.226,0.766,b'Class 1'
0.239,0.768,b'Class 1'
0.237,0.795,b'Class 1'
0.229,0.772,b'Class 1'
0.241,0.742,b'Class 1'
0.229,0.744,b'Class 1'
0.245,0.76,b'Class 1'
0.251,0.776,b'Class 1'
0.245,0.772,b'Class 1'
0.225,0.763,b'Class 1'
0.233,0.722,b'Class 1'
0.261,0.77,b'Class 1'
0.237,0.763,b'Class 1'
0.237,0.751,b'Class 1'
0.241,0.753,b'Class 1'
0.225,0.757,b'Class 1'
0.251,0.784,b'Class 1'
0.252,0.736,b'Class 1'
0.248,0.779,b'Class 1'
0.239,0.774,b'Class 1'
0.256,0.745,b'Class 1'
0.243,0.755,b'Class 1'
0.255,0.785,b'Class 1'
0.22,0.78,b'Class 1'
0.251,0.757,b'Class 1'
0.239,0.752,b'Class 1'
0.266,0.776,b'Class 1'
0.219,0.786,b'Class 1'
0.232,0.794,b'Class 1'
0.253,0.726,b'Class 1'
0.244,0.756,b'Class 1'
0.245,0.803,b'Class 1'
0.242,0.758,b'Class 1'
0.248,0.792,b'Class 1'
0.227,0.796,b'Class 1'
0.247,0.777,b'Class 1'
0.232,0.77,b'Class 1'
0.238,0.801,b'Class 1'
0.233,0.751,b'Class 1'
0.233,0.774,b'Class 1'
0.25,0.776,b'Class 1'
0.243,0.756,b'Class 1'
0.258,0.797,b'Class 1'
0.256,0.824,b'Class 1'
0.244,0.798,b'Class 1'
0.246,0.756,b'Class 1'
0.263,0.757,b'Class 1'
0.274,0.772,b'Class 1'
0.245,0.782,b'Class 1'
0.256,0.787,b'Class 1'
0.235,0.778,b'Class 1'
0.256,0.746,b'Class 1'
0.247,0.789,b'Class 1'
0.252,0.789,b'Class 1'
0.262,0.789,b'Class 1'
0.242,0.775,b'Class 1'
0.243,0.807,b'Class 1'
0.26,0.766,b'Class 1'
0.263,0.795,b'Class 1'
0.252,0.801,b'Class 1'
0.257,0.795,b'Class 1'
0.245,0.785,b'Class 1'
0.252,0.792,b'Class 1'
0.258,0.799,b'Class 1'
0.243,0.796,b'Class 1'
0.265,0.792,b'Class 1'
0.259,0.818,b'Class 1'
0.268,0.787,b'Class 1'
0.257,0.81,b'Class 1'
0.242,0.804,b'Class 1'
0.252,0.794,b'Class 1'
0.253,0.809,b'Class 1'
0.275,0.781,b'Class 1'
0.251,0.787,b'Class 1'
0.255,0.792,b'Class 1'
0.27,0.818,b'Class 1'
0.252,0.805,b'Class 1'
0.261,0.81,b'Class 1'
0.245,0.822,b'Class 1'
0.256,0.793,b'Class 1'
0.273,0.795,b'Class 1'
0.242,0.812,b'Class 1'
0.244,0.82,b'Class 1'
0.269,0.796,b'Class 1'
0.266,0.81,b'Class 1'
0.262,0.804,b'Class 1'
0.272,0.78,b'Class 1'
0.282,0.806,b'Class 1'
0.272,0.793,b'Class 1'
0.283,0.813,b'Class 1'
0.263,0.835,b'Class 1'
0.262,0.797,b'Class 1'
0.269,0.804,b'Class 1'
0.256,0.79,b'Class 1'
0.278,0.825,b'Class 1'
0.261,0.78,b'Class 1'
0.263,0.797,b'Class 1'
0.226,0.832,b'Class 1'
0.291,0.812,b'Class 1'
0.262,0.788,b'Class 1'
0.249,0.807,b'Class 1'
0.282,0.814,b'Class 1'
0.243,0.825,b'Class 1'
0.253,0.786,b'Class 1'
0.269,0.8,b'Class 1'
0.272,0.81,b'Class 1'
0.269,0.777,b'Class 1'
0.275,0.804,b'Class 1'
0.272,0.801,b'Class 1'
0.253,0.795,b'Class 1'
0.265,0.793,b'Class 1'
0.265,0.815,b'Class 1'
0.255,0.835,b'Class 1'
0.249,0.824,b'Class 1'
0.262,0.81,b'Class 1'
0.257,0.834,b'Class 1'
0.277,0.789,b'Class 1'
0.269,0.833,b'Class 1'
0.251,0.818,b'Class 1'
0.273,0.821,b'Class 1'
0.263,0.832,b'Class 1'
0.258,0.812,b'Class 1'
0.247,0.824,b'Class 1'
0.278,0.799,b'Class 1'
0.274,0.843,b'Class 1'
0.27,0.821,b'Class 1'
0.258,0.82,b'Class 1'
0.276,0.825,b'Class 1'
0.261,0.813,b'Class 1'
0.275,0.799,b'Class 1'
0.273,0.815,b'Class 1'
0.262,0.863,b'Class 1'
0.27,0.817,b'Class 1'
0.27,0.804,b'Class 1'
0.275,0.81,b'Class 1'
0.266,0.816,b'Class 1'
0.261,0.816,b'Class 1'
0.29,0.812,b'Class 1'
0.275,0.811,b'Class 1'
0.266,0.802,b'Class 1'
0.292,0.797,b'Class 1'
0.26,0.8,b'Class 1'
0.263,0.84,b'Class 1'
0.276,0.838,b'Class 1'
0.261,0.831,b'Class 1'
0.277,0.821,b'Class 1'
0.284,0.835,b'Class 1'
0.243,0.84,b'Class 1'
0.269,0.827,b'Class 1'
0.28,0.82,b'Class 1'
0.278,0.831,b'Class 1'
0.264,0.824,b'Class 1'
0.293,0.841,b'Class 1'
0.252,0.828,b'Class 1'
0.277,0.829,b'Class 1'
0.276,0.829,b'Class 1'
0.287,0.858,b'Class 1'
0.281,0.832,b'Class 1'
0.288,0.832,b'Class 1'
0.267,0.806,b'Class 1'
0.284,0.812,b'Class 1'
0.28,0.86,b'Class 1'
0.258,0.823,b'Class 1'
0.29,0.86,b'Class 1'
0.269,0.801,b'Class 1'
0.27,0.849,b'Class 1'
0.289,0.831,b'Class 1'
0.279,0.846,b'Class 1'
0.283,0.824,b'Class 1'
0.298,0.817,b'Class 1'
0.299,0.818,b'Class 1'
0.277,0.837,b'Class 1'
0.255,0.857,b'Class 1'
0.269,0.804,b'Class 1'
0.294,0.819,b'Class 1'
0.277,0.833,b'Class 1'
0.269,0.814,b'Class 1'
0.258,0.825,b'Class 1'
0.263,0.844,b'Class 1'
0.273,0.851,b'Class 1'
0.293,0.798,b'Class 1'
0.292,0.844,b'Class 1'
0.272,0.822,b'Class 1'
0.295,0.817,b'Class 1'
0.295,0.828,b'Class 1'
0.3,0.835,b'Class 1'
0.304,0.861,b'Class 1'
0.303,0.821,b'Class 1'
0.274,0.834,b'Class 1'
0.303,0.834,b'Class 1'
0.298,0.816,b'Class 1'
0.31,0.835,b'Class 1'
0.286,0.835,b'Class 1'
0.282,0.848,b'Class 1'
0.31,0.841,b'Class 1'
0.27,0.859,b'Class 1'
0.283,0.825,b'Class 1'
0.269,0.846,b'Class 1'
0.306,0.849,b'Class 1'
0.298,0.823,b'Class 1'
0.275,0.826,b'Class 1'
0.285,0.842,b'Class 1'
0.323,0.812,b'Class 1'
0.291,0.859,b'Class 1'
0.301,0.823,b'Class 1'
0.289,0.878,b'Class 1'
0.278,0.801,b'Class 1'
0.298,0.818,b'Class 1'
0.294,0.86,b'Class 1'
0.287,0.84,b'Class 1'
0.31,0.869,b'Class 1'
0.284,0.854,b'Class 1'
0.298,0.857,b'Class 1'
0.288,0.838,b'Class 1'
0.271,0.801,b'Class 1'
0.309,0.851,b'Class 1'
0.306,0.841,b'Class 1'
0.303,0.891,b'Class 1'
0.287,0.846,b'Class 1'
0.295,0.866,b'Class 1'
0.274,0.826,b'Class 1'
0.296,0.812,b'Class 1'
0.306,0.841,b'Class 1'
0.314,0.881,b'Class 1'
0.299,0.863,b'Class 1'
0.308,0.825,b'Class 1'
0.314,0.805,b'Class 1'
0.307,0.87,b'Class 1'
0.294,0.854,b'Class 1'
0.31,0.848,b'Class 1'
0.297,0.858,b'Class 1'
0.29,0.858,b'Class 1'
0.296,0.869,b'Class 1'
0.288,0.86,b'Class 1'
0.325,0.877,b'Class 1'
0.289,0.867,b'Class 1'
0.316,0.868,b'Class 1'
0.317,0.842,b'Class 1'
0.267,0.861,b'Class 1'
0.303,0.866,b'Class 1'
0.309,0.84,b'Class 1'
0.306,0.877,b'Class 1'
0.31,0.851,b'Class 1'
0.313,0.87,b'Class 1'
0.305,0.868,b'Class 1'
0.303,0.843,b'Class 1'
0.309,0.866,b'Class 1'
0.315,0.858,b'Class 1'
0.3,0.841,b'Class 1'
0.31,0.871,b'Class 1'
0.317,0.852,b'Class 1'
0.299,0.884,b'Class 1'
0.306,0.851,b'Class 1'
0.316,0.874,b'Class 1'
0.308,0.855,b'Class 1'
0.305,0.836,b'Class 1'
0.301,0.876,b'Class 1'
0.329,0.848,b'Class 1'
0.318,0.863,b'Class 1'
0.306,0.886,b'Class 1'
0.328,0.845,b'Class 1'
0.292,0.83,b'Class 1'
0.307,0.872,b'Class 1'
0.312,0.842,b'Class 1'
0.308,0.872,b'Class 1'
0.307,0.838,b'Class 1'
0.33,0.856,b'Class 1'
0.318,0.872,b'Class 1'
0.32,0.869,b'Class 1'
0.327,0.895,b'Class 1'
0.322,0.905,b'Class 1'
0.316,0.883,b'Class 1'
0.323,0.854,b'Class 1'
0.326,0.893,b'Class 1'
0.32,0.88,b'Class 1'
0.304,0.867,b'Class 1'
0.308,0.874,b'Class 1'
0.346,0.883,b'Class 1'
0.331,0.854,b'Class 1'
0.323,0.864,b'Class 1'
0.348,0.87,b'Class 1'
0.334,0.851,b'Class 1'
0.338,0.844,b'Class 1'
0.331,0.885,b'Class 1'
0.328,0.902,b'Class 1'
0.337,0.862,b'Class 1'
0.33,0.855,b'Class 1'
0.356,0.866,b'Class 1'
0.338,0.86,b'Class 1'
0.353,0.875,b'Class 1'
0.34,0.859,b'Class 1'
0.345,0.847,b'Class 1'
0.357,0.855,b'Class 1'
0.339,0.836,b'Class 1'
0.36,0.836,b'Class 1'
0.327,0.869,b'Class 1'
0.339,0.855,b'Class 1'
0.346,0.871,b'Class 1'
0.382,0.837,b'Class 1'
0.345,0.868,b'Class 1'
0.351,0.846,b'Class 1'
0.33,0.847,b'Class 1'
0.351,0.862,b'Class 1'
0.347,0.857,b'Class 1'
0.353,0.866,b'Class 1'
0.342,0.87,b'Class 1'
0.335,0.891,b'Class 1'
0.351,0.87,b'Class 1'
0.357,0.851,b'Class 1'
0.335,0.848,b'Class 1'
0.35,0.876,b'Class 1'
0.349,0.836,b'Class 1'
0.36,0.866,b'Class 1'
0.36,0.889,b'Class 1'
0.357,0.885,b'Class 1'
0.388,0.857,b'Class 1'
0.371,0.884,b'Class 1'
0.336,0.859,b'Class 1'
0.334,0.846,b'Class 1'
0.362,0.878,b'Class 1'
0.333,0.839,b'Class 1'
0.33,0.849,b'Class 1'
0.357,0.88,b'Class 1'
0.343,0.881,b'Class 1'
0.356,0.892,b'Class 1'
0.339,0.877,b'Class 1'
0.357,0.893,b'Class 1'
0.339,0.881,b'Class 1'
0.35,0.891,b'Class 1'
0.36,0.86,b'Class 1'
0.355,0.835,b'Class 1'
0.343,0.872,b'Class 1'
0.374,0.843,b'Class 1'
0.353,0.85,b'Class 1'
0.368,0.887,b'Class 1'
0.331,0.894,b'Class 1'
0.366,0.855,b'Class 1'
0.332,0.869,b'Class 1'
0.367,0.864,b'Class 1'
0.355,0.864,b'Class 1'
0.362,0.866,b'Class 1'
0.377,0.879,b'Class 1'
0.363,0.86,b'Class 1'
0.354,0.841,b'Class 1'
0.341,0.857,b'Class 1'
0.376,0.858,b'Class 1'
0.329,0.88,b'Class 1'
0.356,0.852,b'Class 1'
0.35,0.886,b'Class 1'
0.338,0.864,b'Class 1'
0.35,0.857,b'Class 1'
0.366,0.886,b'Class 1'
0.374,0.877,b'Class 1'
0.365,0.847,b'Class 1'
0.383,0.872,b'Class 1'
0.344,0.898,b'Class 1'
0.367,0.888,b'Class 1'
0.37,0.885,b'Class 1'
0.364,0.886,b'Class 1'
0.359,0.899,b'Class 1'
0.378,0.85,b'Class 1'
0.353,0.842,b'Class 1'
0.361,0.862,b'Class 1'
0.371,0.863,b'Class 1'
0.386,0.902,b'Class 1'
0.385,0.886,b'Class 1'
0.366,0.901,b'Class 1'
0.362,0.886,b'Class 1'
0.397,0.863,b'Class 1'
0.381,0.872,b'Class 1'
0.401,0.878,b'Class 1'
0.38,0.852,b'Class 1'
0.381,0.892,b'Class 1'
0.389,0.86,b'Class 1'
0.368,0.88,b'Class 1'
0.352,0.886,b'Class 1'
0.38,0.886,b'Class 1'
0.381,0.878,b'Class 1'
0.359,0.873,b'Class 1'
0.393,0.875,b'Class 1'
0.377,0.87,b'Class 1'
0.37,0.861,b'Class 1'
0.395,0.864,b'Class 1'
0.385,0.872,b'Class 1'
0.372,0.869,b'Class 1'
0.382,0.902,b'Class 1'
0.391,0.869,b'Class 1'
0.39,0.884,b'Class 1'
0.375,0.834,b'Class 1'
0.379,0.856,b'Class 1'
0.394,0.85,b'Class 1'
0.407,0.862,b'Class 1'
0.375,0.884,b'Class 1'
0.394,0.88,b'Class 1'
0.392,0.887,b'Class 1'
0.414,0.88,b'Class 1'
0.408,0.874,b'Class 1'
0.376,0.854,b'Class 1'
0.404,0.866,b'Class 1'
0.402,0.89,b'Class 1'
0.382,0.86,b'Class 1'
0.378,0.876,b'Class 1'
0.403,0.864,b'Class 1'
0.398,0.881,b'Class 1'
0.385,0.877,b'Class 1'
0.401,0.881,b'Class 1'
0.399,0.888,b'Class 1'
0.408,0.868,b'Class 1'
0.392,0.903,b'Class 1'
