a0,a1,class
-0.206019,0.734169,b'0'
-0.206127,0.734464,b'0'
-0.206235,0.734759,b'0'
-0.206345,0.735053,b'0'
-0.206456,0.735347,b'0'
-0.206567,0.735641,b'0'
-0.20668,0.735935,b'0'
-0.206793,0.736228,b'0'
-0.206907,0.73652,b'0'
-0.207022,0.736812,b'0'
-0.207138,0.737104,b'0'
-0.207255,0.737396,b'0'
-0.207373,0.737687,b'0'
-0.207492,0.737978,b'0'
-0.207612,0.738268,b'0'
-0.207733,0.738558,b'0'
-0.207854,0.738848,b'0'
-0.207977,0.739137,b'0'
-0.2081,0.739426,b'0'
-0.208225,0.739715,b'0'
-0.20835,0.740003,b'0'
-0.208476,0.740291,b'0'
-0.208603,0.740578,b'0'
-0.208731,0.740865,b'0'
-0.20886,0.741151,b'0'
-0.208989,0.741438,b'0'
-0.20912,0.741723,b'0'
-0.209252,0.742009,b'0'
-0.209384,0.742293,b'0'
-0.209517,0.742578,b'0'
-0.209652,0.742862,b'0'
-0.209787,0.743146,b'0'
-0.209923,0.743429,b'0'
-0.210059,0.743712,b'0'
-0.210197,0.743994,b'0'
-0.210336,0.744276,b'0'
-0.210475,0.744557,b'0'
-0.210616,0.744838,b'0'
-0.210757,0.745119,b'0'
-0.210899,0.745399,b'0'
-0.211042,0.745679,b'0'
-0.211186,0.745958,b'0'
-0.211331,0.746237,b'0'
-0.211477,0.746515,b'0'
-0.211623,0.746793,b'0'
-0.211771,0.74707,b'0'
-0.211919,0.747347,b'0'
-0.212068,0.747624,b'0'
-0.212218,0.7479,b'0'
-0.212369,0.748175,b'0'
-0.212521,0.74845,b'0'
-0.212674,0.748725,b'0'
-0.212827,0.748999,b'0'
-0.212982,0.749273,b'0'
-0.213137,0.749546,b'0'
-0.213293,0.749819,b'0'
-0.21345,0.750091,b'0'
-0.213608,0.750362,b'0'
-0.213766,0.750633,b'0'
-0.213926,0.750904,b'0'
-0.214086,0.751174,b'0'
-0.214247,0.751444,b'0'
-0.214409,0.751713,b'0'
-0.214572,0.751982,b'0'
-0.214736,0.75225,b'0'
-0.214901,0.752517,b'0'
-0.215066,0.752785,b'0'
-0.215232,0.753051,b'0'
-0.215399,0.753317,b'0'
-0.215567,0.753583,b'0'
-0.215736,0.753848,b'0'
-0.215906,0.754112,b'0'
-0.216076,0.754376,b'0'
-0.216247,0.754639,b'0'
-0.216419,0.754902,b'0'
-0.216592,0.755165,b'0'
-0.216766,0.755426,b'0'
-0.21694,0.755688,b'0'
-0.217116,0.755948,b'0'
-0.217292,0.756208,b'0'
-0.217469,0.756468,b'0'
-0.217647,0.756727,b'0'
-0.217825,0.756985,b'0'
-0.218005,0.757243,b'0'
-0.218185,0.757501,b'0'
-0.218366,0.757757,b'0'
-0.218548,0.758013,b'0'
-0.218731,0.758269,b'0'
-0.218914,0.758524,b'0'
-0.219098,0.758779,b'0'
-0.219283,0.759032,b'0'
-0.219469,0.759286,b'0'
-0.219656,0.759538,b'0'
-0.219843,0.75979,b'0'
-0.220032,0.760042,b'0'
-0.220221,0.760293,b'0'
-0.22041,0.760543,b'0'
-0.220601,0.760793,b'0'
-0.220792,0.761042,b'0'
-0.220984,0.761291,b'0'
-0.221177,0.761539,b'0'
-0.221371,0.761786,b'0'
-0.221566,0.762033,b'0'
-0.221761,0.762279,b'0'
-0.221957,0.762524,b'0'
-0.222154,0.762769,b'0'
-0.222351,0.763013,b'0'
-0.22255,0.763257,b'0'
-0.222749,0.7635,b'0'
-0.222949,0.763742,b'0'
-0.223149,0.763984,b'0'
-0.223351,0.764225,b'0'
-0.223553,0.764466,b'0'
-0.223756,0.764706,b'0'
-0.223959,0.764945,b'0'
-0.224164,0.765183,b'0'
-0.224369,0.765421,b'0'
-0.224575,0.765659,b'0'
-0.224782,0.765895,b'0'
-0.224989,0.766131,b'0'
-0.225197,0.766367,b'0'
-0.225406,0.766601,b'0'
-0.225615,0.766835,b'0'
-0.225826,0.767069,b'0'
-0.226037,0.767301,b'0'
-0.226249,0.767533,b'0'
-0.226461,0.767765,b'0'
-0.226674,0.767995,b'0'
-0.226888,0.768225,b'0'
-0.227103,0.768455,b'0'
-0.227319,0.768683,b'0'
-0.227535,0.768911,b'0'
-0.227752,0.769139,b'0'
-0.227969,0.769365,b'0'
-0.228187,0.769591,b'0'
-0.228406,0.769817,b'0'
-0.228626,0.770041,b'0'
-0.228846,0.770265,b'0'
-0.229068,0.770488,b'0'
-0.229289,0.770711,b'0'
-0.229512,0.770932,b'0'
-0.229735,0.771154,b'0'
-0.229959,0.771374,b'0'
-0.230183,0.771594,b'0'
-0.230409,0.771813,b'0'
-0.230635,0.772031,b'0'
-0.230861,0.772248,b'0'
-0.231089,0.772465,b'0'
-0.231317,0.772681,b'0'
-0.231545,0.772897,b'0'
-0.231775,0.773112,b'0'
-0.232005,0.773326,b'0'
-0.232235,0.773539,b'0'
-0.232467,0.773751,b'0'
-0.232699,0.773963,b'0'
-0.232931,0.774174,b'0'
-0.233165,0.774385,b'0'
-0.233399,0.774594,b'0'
-0.233633,0.774803,b'0'
-0.233869,0.775011,b'0'
-0.234105,0.775218,b'0'
-0.234341,0.775425,b'0'
-0.234579,0.775631,b'0'
-0.234817,0.775836,b'0'
-0.235055,0.776041,b'0'
-0.235294,0.776244,b'0'
-0.235534,0.776447,b'0'
-0.235775,0.776649,b'0'
-0.236016,0.776851,b'0'
-0.236258,0.777051,b'0'
-0.2365,0.777251,b'0'
-0.236743,0.77745,b'0'
-0.236987,0.777649,b'0'
-0.237231,0.777846,b'0'
-0.237476,0.778043,b'0'
-0.237721,0.778239,b'0'
-0.237967,0.778434,b'0'
-0.238214,0.778629,b'0'
-0.238461,0.778823,b'0'
-0.238709,0.779016,b'0'
-0.238958,0.779208,b'0'
-0.239207,0.779399,b'0'
-0.239457,0.77959,b'0'
-0.239707,0.779779,b'0'
-0.239958,0.779968,b'0'
-0.24021,0.780157,b'0'
-0.240462,0.780344,b'0'
-0.240714,0.780531,b'0'
-0.240968,0.780717,b'0'
-0.241221,0.780902,b'0'
-0.241476,0.781086,b'0'
-0.241731,0.781269,b'0'
-0.241987,0.781452,b'0'
-0.242243,0.781634,b'0'
-0.242499,0.781815,b'0'
-0.242757,0.781995,b'0'
-0.243015,0.782175,b'0'
-0.243273,0.782353,b'0'
-0.243532,0.782531,b'0'
-0.243792,0.782708,b'0'
-0.244052,0.782884,b'0'
-0.244312,0.78306,b'0'
-0.244574,0.783234,b'0'
-0.244835,0.783408,b'0'
-0.245098,0.783581,b'0'
-0.245361,0.783753,b'0'
-0.245624,0.783924,b'0'
-0.245888,0.784094,b'0'
-0.246152,0.784264,b'0'
-0.246417,0.784433,b'0'
-0.246683,0.784601,b'0'
-0.246949,0.784768,b'0'
-0.247215,0.784934,b'0'
-0.247483,0.785099,b'0'
-0.24775,0.785264,b'0'
-0.248018,0.785428,b'0'
-0.248287,0.785591,b'0'
-0.248556,0.785753,b'0'
-0.248826,0.785914,b'0'
-0.249096,0.786074,b'0'
-0.249367,0.786234,b'0'
-0.249638,0.786392,b'0'
-0.249909,0.78655,b'0'
-0.250181,0.786707,b'0'
-0.250454,0.786863,b'0'
-0.250727,0.787018,b'0'
-0.251001,0.787173,b'0'
-0.251275,0.787326,b'0'
-0.25155,0.787479,b'0'
-0.251825,0.787631,b'0'
-0.2521,0.787782,b'0'
-0.252376,0.787932,b'0'
-0.252653,0.788081,b'0'
-0.25293,0.788229,b'0'
-0.253207,0.788377,b'0'
-0.253485,0.788523,b'0'
-0.253763,0.788669,b'0'
-0.254042,0.788814,b'0'
-0.254321,0.788958,b'0'
-0.254601,0.789101,b'0'
-0.254881,0.789243,b'0'
-0.255162,0.789384,b'0'
-0.255443,0.789525,b'0'
-0.255724,0.789664,b'0'
-0.256006,0.789803,b'0'
-0.256288,0.789941,b'0'
-0.256571,0.790077,b'0'
-0.256854,0.790213,b'0'
-0.257138,0.790348,b'0'
-0.257422,0.790483,b'0'
-0.257707,0.790616,b'0'
-0.257991,0.790748,b'0'
-0.258277,0.79088,b'0'
-0.258562,0.791011,b'0'
-0.258849,0.79114,b'0'
-0.259135,0.791269,b'0'
-0.259422,0.791397,b'0'
-0.259709,0.791524,b'0'
-0.259997,0.79165,b'0'
-0.260285,0.791775,b'0'
-0.260574,0.7919,b'0'
-0.260863,0.792023,b'0'
-0.261152,0.792146,b'0'
-0.261442,0.792267,b'0'
-0.261732,0.792388,b'0'
-0.262022,0.792508,b'0'
-0.262313,0.792627,b'0'
-0.262604,0.792745,b'0'
-0.262896,0.792862,b'0'
-0.263188,0.792978,b'0'
-0.26348,0.793093,b'0'
-0.263772,0.793207,b'0'
-0.264065,0.79332,b'0'
-0.264359,0.793433,b'0'
-0.264653,0.793544,b'0'
-0.264947,0.793655,b'0'
-0.265241,0.793765,b'0'
-0.265536,0.793873,b'0'
-0.265831,0.793981,b'0'
-0.266126,0.794088,b'0'
-0.266422,0.794194,b'0'
-0.266718,0.794299,b'0'
-0.267014,0.794403,b'0'
-0.267311,0.794506,b'0'
-0.267608,0.794609,b'0'
-0.267906,0.79471,b'0'
-0.268203,0.79481,b'0'
-0.268501,0.79491,b'0'
-0.2688,0.795008,b'0'
-0.269098,0.795106,b'0'
-0.269397,0.795202,b'0'
-0.269696,0.795298,b'0'
-0.269996,0.795393,b'0'
-0.270296,0.795486,b'0'
-0.270596,0.795579,b'0'
-0.270896,0.795671,b'0'
-0.271197,0.795762,b'0'
-0.271498,0.795852,b'0'
-0.271799,0.795941,b'0'
-0.272101,0.796029,b'0'
-0.272403,0.796117,b'0'
-0.272705,0.796203,b'0'
-0.273007,0.796288,b'0'
-0.27331,0.796372,b'0'
-0.273613,0.796456,b'0'
-0.273916,0.796538,b'0'
-0.274219,0.79662,b'0'
-0.274523,0.7967,b'0'
-0.274827,0.79678,b'0'
-0.275131,0.796858,b'0'
-0.275435,0.796936,b'0'
-0.27574,0.797013,b'0'
-0.276045,0.797088,b'0'
-0.27635,0.797163,b'0'
-0.276655,0.797237,b'0'
-0.276961,0.79731,b'0'
-0.277267,0.797382,b'0'
-0.277573,0.797453,b'0'
-0.277879,0.797523,b'0'
-0.278186,0.797592,b'0'
-0.278492,0.79766,b'0'
-0.278799,0.797727,b'0'
-0.279106,0.797793,b'0'
-0.279414,0.797858,b'0'
-0.279721,0.797922,b'0'
-0.280029,0.797986,b'0'
-0.280337,0.798048,b'0'
-0.280645,0.798109,b'0'
-0.280953,0.798169,b'0'
-0.281262,0.798229,b'0'
-0.281571,0.798287,b'0'
-0.281879,0.798345,b'0'
-0.282188,0.798401,b'0'
-0.282498,0.798456,b'0'
-0.282807,0.798511,b'0'
-0.283117,0.798564,b'0'
-0.283426,0.798617,b'0'
-0.283736,0.798669,b'0'
-0.284046,0.798719,b'0'
-0.284357,0.798769,b'0'
-0.284667,0.798817,b'0'
-0.284977,0.798865,b'0'
-0.285288,0.798912,b'0'
-0.285599,0.798958,b'0'
-0.28591,0.799002,b'0'
-0.286221,0.799046,b'0'
-0.286532,0.799089,b'0'
-0.286844,0.799131,b'0'
-0.287155,0.799172,b'0'
-0.287467,0.799211,b'0'
-0.287778,0.79925,b'0'
-0.28809,0.799288,b'0'
-0.288402,0.799325,b'0'
-0.288714,0.799361,b'0'
-0.289027,0.799396,b'0'
-0.289339,0.79943,b'0'
-0.289651,0.799463,b'0'
-0.289964,0.799495,b'0'
-0.290276,0.799526,b'0'
-0.290589,0.799556,b'0'
-0.290902,0.799585,b'0'
-0.291215,0.799613,b'0'
-0.291528,0.79964,b'0'
-0.291841,0.799667,b'0'
-0.292154,0.799692,b'0'
-0.292467,0.799716,b'0'
-0.292781,0.799739,b'0'
-0.293094,0.799761,b'0'
-0.293407,0.799782,b'0'
-0.293721,0.799803,b'0'
-0.294035,0.799822,b'0'
-0.294348,0.79984,b'0'
-0.294662,0.799857,b'0'
-0.294976,0.799874,b'0'
-0.295289,0.799889,b'0'
-0.295603,0.799903,b'0'
-0.295917,0.799917,b'0'
-0.296231,0.799929,b'0'
-0.296545,0.79994,b'0'
-0.296859,0.799951,b'0'
-0.297173,0.79996,b'0'
-0.297487,0.799968,b'0'
-0.297801,0.799976,b'0'
-0.298115,0.799982,b'0'
-0.298429,0.799988,b'0'
-0.298743,0.799992,b'0'
-0.299058,0.799996,b'0'
-0.299372,0.799998,b'0'
-0.299686,0.8,b'0'
-0.4,0.7,b'1'
-0.4,0.699686,b'1'
-0.399998,0.699372,b'1'
-0.399996,0.699058,b'1'
-0.399992,0.698743,b'1'
-0.399988,0.698429,b'1'
-0.399982,0.698115,b'1'
-0.399976,0.697801,b'1'
-0.399968,0.697487,b'1'
-0.39996,0.697173,b'1'
-0.399951,0.696859,b'1'
-0.39994,0.696545,b'1'
-0.399929,0.696231,b'1'
-0.399917,0.695917,b'1'
-0.399903,0.695603,b'1'
-0.399889,0.695289,b'1'
-0.399874,0.694976,b'1'
-0.399857,0.694662,b'1'
-0.39984,0.694348,b'1'
-0.399822,0.694035,b'1'
-0.399803,0.693721,b'1'
-0.399782,0.693407,b'1'
-0.399761,0.693094,b'1'
-0.399739,0.692781,b'1'
-0.399716,0.692467,b'1'
-0.399692,0.692154,b'1'
-0.399667,0.691841,b'1'
-0.39964,0.691528,b'1'
-0.399613,0.691215,b'1'
-0.399585,0.690902,b'1'
-0.399556,0.690589,b'1'
-0.399526,0.690276,b'1'
-0.399495,0.689964,b'1'
-0.399463,0.689651,b'1'
-0.39943,0.689339,b'1'
-0.399396,0.689027,b'1'
-0.399361,0.688714,b'1'
-0.399325,0.688402,b'1'
-0.399288,0.68809,b'1'
-0.39925,0.687778,b'1'
-0.399211,0.687467,b'1'
-0.399172,0.687155,b'1'
-0.399131,0.686844,b'1'
-0.399089,0.686532,b'1'
-0.399046,0.686221,b'1'
-0.399002,0.68591,b'1'
-0.398958,0.685599,b'1'
-0.398912,0.685288,b'1'
-0.398865,0.684977,b'1'
-0.398817,0.684667,b'1'
-0.398769,0.684357,b'1'
-0.398719,0.684046,b'1'
-0.398669,0.683736,b'1'
-0.398617,0.683426,b'1'
-0.398564,0.683117,b'1'
-0.398511,0.682807,b'1'
-0.398456,0.682498,b'1'
-0.398401,0.682188,b'1'
-0.398345,0.681879,b'1'
-0.398287,0.681571,b'1'
-0.398229,0.681262,b'1'
-0.398169,0.680953,b'1'
-0.398109,0.680645,b'1'
-0.398048,0.680337,b'1'
-0.397986,0.680029,b'1'
-0.397922,0.679721,b'1'
-0.397858,0.679414,b'1'
-0.397793,0.679106,b'1'
-0.397727,0.678799,b'1'
-0.39766,0.678492,b'1'
-0.397592,0.678186,b'1'
-0.397523,0.677879,b'1'
-0.397453,0.677573,b'1'
-0.397382,0.677267,b'1'
-0.39731,0.676961,b'1'
-0.397237,0.676655,b'1'
-0.397163,0.67635,b'1'
-0.397088,0.676045,b'1'
-0.397013,0.67574,b'1'
-0.396936,0.675435,b'1'
-0.396858,0.675131,b'1'
-0.39678,0.674827,b'1'
-0.3967,0.674523,b'1'
-0.39662,0.674219,b'1'
-0.396538,0.673916,b'1'
-0.396456,0.673613,b'1'
-0.396372,0.67331,b'1'
-0.396288,0.673007,b'1'
-0.396203,0.672705,b'1'
-0.396117,0.672403,b'1'
-0.396029,0.672101,b'1'
-0.395941,0.671799,b'1'
-0.395852,0.671498,b'1'
-0.395762,0.671197,b'1'
-0.395671,0.670896,b'1'
-0.395579,0.670596,b'1'
-0.395486,0.670296,b'1'
-0.395393,0.669996,b'1'
-0.395298,0.669696,b'1'
-0.395202,0.669397,b'1'
-0.395106,0.669098,b'1'
-0.395008,0.6688,b'1'
-0.39491,0.668501,b'1'
-0.39481,0.668203,b'1'
-0.39471,0.667906,b'1'
-0.394609,0.667608,b'1'
-0.394506,0.667311,b'1'
-0.394403,0.667014,b'1'
-0.394299,0.666718,b'1'
-0.394194,0.666422,b'1'
-0.394088,0.666126,b'1'
-0.393981,0.665831,b'1'
-0.393873,0.665536,b'1'
-0.393765,0.665241,b'1'
-0.393655,0.664947,b'1'
-0.393544,0.664653,b'1'
-0.393433,0.664359,b'1'
-0.39332,0.664065,b'1'
-0.393207,0.663772,b'1'
-0.393093,0.66348,b'1'
-0.392978,0.663188,b'1'
-0.392862,0.662896,b'1'
-0.392745,0.662604,b'1'
-0.392627,0.662313,b'1'
-0.392508,0.662022,b'1'
-0.392388,0.661732,b'1'
-0.392267,0.661442,b'1'
-0.392146,0.661152,b'1'
-0.392023,0.660863,b'1'
-0.3919,0.660574,b'1'
-0.391775,0.660285,b'1'
-0.39165,0.659997,b'1'
-0.391524,0.659709,b'1'
-0.391397,0.659422,b'1'
-0.391269,0.659135,b'1'
-0.39114,0.658849,b'1'
-0.391011,0.658562,b'1'
-0.39088,0.658277,b'1'
-0.390748,0.657991,b'1'
-0.390616,0.657707,b'1'
-0.390483,0.657422,b'1'
-0.390348,0.657138,b'1'
-0.390213,0.656854,b'1'
-0.390077,0.656571,b'1'
-0.389941,0.656288,b'1'
-0.389803,0.656006,b'1'
-0.389664,0.655724,b'1'
-0.389525,0.655443,b'1'
-0.389384,0.655162,b'1'
-0.389243,0.654881,b'1'
-0.389101,0.654601,b'1'
-0.388958,0.654321,b'1'
-0.388814,0.654042,b'1'
-0.388669,0.653763,b'1'
-0.388523,0.653485,b'1'
-0.388377,0.653207,b'1'
-0.388229,0.65293,b'1'
-0.388081,0.652653,b'1'
-0.387932,0.652376,b'1'
-0.387782,0.6521,b'1'
-0.387631,0.651825,b'1'
-0.387479,0.65155,b'1'
-0.387326,0.651275,b'1'
-0.387173,0.651001,b'1'
-0.387018,0.650727,b'1'
-0.386863,0.650454,b'1'
-0.386707,0.650181,b'1'
-0.38655,0.649909,b'1'
-0.386392,0.649638,b'1'
-0.386234,0.649367,b'1'
-0.386074,0.649096,b'1'
-0.385914,0.648826,b'1'
-0.385753,0.648556,b'1'
-0.385591,0.648287,b'1'
-0.385428,0.648018,b'1'
-0.385264,0.64775,b'1'
-0.385099,0.647483,b'1'
-0.384934,0.647215,b'1'
-0.384768,0.646949,b'1'
-0.384601,0.646683,b'1'
-0.384433,0.646417,b'1'
-0.384264,0.646152,b'1'
-0.384094,0.645888,b'1'
-0.383924,0.645624,b'1'
-0.383753,0.645361,b'1'
-0.383581,0.645098,b'1'
-0.383408,0.644835,b'1'
-0.383234,0.644574,b'1'
-0.38306,0.644312,b'1'
-0.382884,0.644052,b'1'
-0.382708,0.643792,b'1'
-0.382531,0.643532,b'1'
-0.382353,0.643273,b'1'
-0.382175,0.643015,b'1'
-0.381995,0.642757,b'1'
-0.381815,0.642499,b'1'
-0.381634,0.642243,b'1'
-0.381452,0.641987,b'1'
-0.381269,0.641731,b'1'
-0.381086,0.641476,b'1'
-0.380902,0.641221,b'1'
-0.380717,0.640968,b'1'
-0.380531,0.640714,b'1'
-0.380344,0.640462,b'1'
-0.380157,0.64021,b'1'
-0.379968,0.639958,b'1'
-0.379779,0.639707,b'1'
-0.37959,0.639457,b'1'
-0.379399,0.639207,b'1'
-0.379208,0.638958,b'1'
-0.379016,0.638709,b'1'
-0.378823,0.638461,b'1'
-0.378629,0.638214,b'1'
-0.378434,0.637967,b'1'
-0.378239,0.637721,b'1'
-0.378043,0.637476,b'1'
-0.377846,0.637231,b'1'
-0.377649,0.636987,b'1'
-0.37745,0.636743,b'1'
-0.377251,0.6365,b'1'
-0.377051,0.636258,b'1'
-0.376851,0.636016,b'1'
-0.376649,0.635775,b'1'
-0.376447,0.635534,b'1'
-0.376244,0.635294,b'1'
-0.376041,0.635055,b'1'
-0.375836,0.634817,b'1'
-0.375631,0.634579,b'1'
-0.375425,0.634341,b'1'
-0.375218,0.634105,b'1'
-0.375011,0.633869,b'1'
-0.374803,0.633633,b'1'
-0.374594,0.633399,b'1'
-0.374385,0.633165,b'1'
-0.374174,0.632931,b'1'
-0.373963,0.632699,b'1'
-0.373751,0.632467,b'1'
-0.373539,0.632235,b'1'
-0.373326,0.632005,b'1'
-0.373112,0.631775,b'1'
-0.372897,0.631545,b'1'
-0.372681,0.631317,b'1'
-0.372465,0.631089,b'1'
-0.372248,0.630861,b'1'
-0.372031,0.630635,b'1'
-0.371813,0.630409,b'1'
-0.371594,0.630183,b'1'
-0.371374,0.629959,b'1'
-0.371154,0.629735,b'1'
-0.370932,0.629512,b'1'
-0.370711,0.629289,b'1'
-0.370488,0.629068,b'1'
-0.370265,0.628846,b'1'
-0.370041,0.628626,b'1'
-0.369817,0.628406,b'1'
-0.369591,0.628187,b'1'
-0.369365,0.627969,b'1'
-0.369139,0.627752,b'1'
-0.368911,0.627535,b'1'
-0.368683,0.627319,b'1'
-0.368455,0.627103,b'1'
-0.368225,0.626888,b'1'
-0.367995,0.626674,b'1'
-0.367765,0.626461,b'1'
-0.367533,0.626249,b'1'
-0.367301,0.626037,b'1'
-0.367069,0.625826,b'1'
-0.366835,0.625615,b'1'
-0.366601,0.625406,b'1'
-0.366367,0.625197,b'1'
-0.366131,0.624989,b'1'
-0.365895,0.624782,b'1'
-0.365659,0.624575,b'1'
-0.365421,0.624369,b'1'
-0.365183,0.624164,b'1'
-0.364945,0.623959,b'1'
-0.364706,0.623756,b'1'
-0.364466,0.623553,b'1'
-0.364225,0.623351,b'1'
-0.363984,0.623149,b'1'
-0.363742,0.622949,b'1'
-0.3635,0.622749,b'1'
-0.363257,0.62255,b'1'
-0.363013,0.622351,b'1'
-0.362769,0.622154,b'1'
-0.362524,0.621957,b'1'
-0.362279,0.621761,b'1'
-0.362033,0.621566,b'1'
-0.361786,0.621371,b'1'
-0.361539,0.621177,b'1'
-0.361291,0.620984,b'1'
-0.361042,0.620792,b'1'
-0.360793,0.620601,b'1'
-0.360543,0.62041,b'1'
-0.360293,0.620221,b'1'
-0.360042,0.620032,b'1'
-0.35979,0.619843,b'1'
-0.359538,0.619656,b'1'
-0.359286,0.619469,b'1'
-0.359032,0.619283,b'1'
-0.358779,0.619098,b'1'
-0.358524,0.618914,b'1'
-0.358269,0.618731,b'1'
-0.358013,0.618548,b'1'
-0.357757,0.618366,b'1'
-0.357501,0.618185,b'1'
-0.357243,0.618005,b'1'
-0.356985,0.617825,b'1'
-0.356727,0.617647,b'1'
-0.356468,0.617469,b'1'
-0.356208,0.617292,b'1'
-0.355948,0.617116,b'1'
-0.355688,0.61694,b'1'
-0.355426,0.616766,b'1'
-0.355165,0.616592,b'1'
-0.354902,0.616419,b'1'
-0.354639,0.616247,b'1'
-0.354376,0.616076,b'1'
-0.354112,0.615906,b'1'
-0.353848,0.615736,b'1'
-0.353583,0.615567,b'1'
-0.353317,0.615399,b'1'
-0.353051,0.615232,b'1'
-0.352785,0.615066,b'1'
-0.352517,0.614901,b'1'
-0.35225,0.614736,b'1'
-0.351982,0.614572,b'1'
-0.351713,0.614409,b'1'
-0.351444,0.614247,b'1'
-0.351174,0.614086,b'1'
-0.350904,0.613926,b'1'
-0.350633,0.613766,b'1'
-0.350362,0.613608,b'1'
-0.350091,0.61345,b'1'
-0.349819,0.613293,b'1'
-0.349546,0.613137,b'1'
-0.349273,0.612982,b'1'
-0.348999,0.612827,b'1'
-0.348725,0.612674,b'1'
-0.34845,0.612521,b'1'
-0.348175,0.612369,b'1'
-0.3479,0.612218,b'1'
-0.347624,0.612068,b'1'
-0.347347,0.611919,b'1'
-0.34707,0.611771,b'1'
-0.346793,0.611623,b'1'
-0.346515,0.611477,b'1'
-0.346237,0.611331,b'1'
-0.345958,0.611186,b'1'
-0.345679,0.611042,b'1'
-0.345399,0.610899,b'1'
-0.345119,0.610757,b'1'
-0.344838,0.610616,b'1'
-0.344557,0.610475,b'1'
-0.344276,0.610336,b'1'
-0.343994,0.610197,b'1'
-0.343712,0.610059,b'1'
-0.343429,0.609923,b'1'
-0.343146,0.609787,b'1'
-0.342862,0.609652,b'1'
-0.342578,0.609517,b'1'
-0.342293,0.609384,b'1'
-0.342009,0.609252,b'1'
-0.341723,0.60912,b'1'
-0.341438,0.608989,b'1'
-0.341151,0.60886,b'1'
-0.340865,0.608731,b'1'
-0.340578,0.608603,b'1'
-0.340291,0.608476,b'1'
-0.340003,0.60835,b'1'
-0.339715,0.608225,b'1'
-0.339426,0.6081,b'1'
-0.339137,0.607977,b'1'
-0.338848,0.607854,b'1'
