a0,a1,class
10.6992,0.633384,b'1'
10.9352,3.67714,b'1'
13.273,0.0237808,b'1'
12.6377,-2.05501,b'1'
12.1057,-0.467448,b'1'
11.8034,-1.36129,b'1'
11.7182,-0.68217,b'1'
11.1645,1.82576,b'1'
8.2291,-4.31389,b'1'
12.161,1.54495,b'1'
6.58918,2.01514,b'1'
14.5526,3.88719,b'1'
8.73896,2.08738,b'1'
9.63189,-2.23499,b'1'
7.58537,-0.220552,b'1'
9.07247,-0.97116,b'1'
10.3754,-0.57065,b'1'
7.32449,-2.03192,b'1'
13.3202,0.0324652,b'1'
8.27758,-1.69886,b'1'
11.8484,0.011275,b'1'
9.90408,-1.38654,b'1'
6.04079,-0.409494,b'1'
9.6263,-0.489564,b'1'
11.4703,2.91318,b'1'
8.11791,1.41167,b'1'
10.6499,1.50108,b'1'
9.51897,-0.322486,b'1'
8.93477,-2.70978,b'1'
7.56253,0.6745,b'1'
10.1746,-2.94566,b'1'
9.97651,5.03606,b'1'
9.18513,-0.0559857,b'1'
9.57703,-0.424738,b'1'
7.52451,-4.91284,b'1'
6.54614,0.276594,b'1'
11.3795,-2.08165,b'1'
10.8181,-0.502438,b'1'
7.20409,0.0350893,b'1'
9.09938,0.526005,b'1'
10.7766,-0.141263,b'1'
6.80785,4.09929,b'1'
11.8637,-2.74528,b'1'
10.4187,-0.0871747,b'1'
10.2763,-1.10922,b'1'
11.3225,-2.41316,b'1'
13.248,-0.699768,b'1'
12.8438,-2.77781,b'1'
9.85264,-4.30408,b'1'
11.898,-1.56996,b'1'
10.675,-0.337828,b'1'
7.57984,-0.397119,b'1'
11.5036,-4.34853,b'1'
11.0797,2.75913,b'1'
7.86603,3.77133,b'1'
12.9466,3.20508,b'1'
8.75107,0.399731,b'1'
15.1928,4.59396,b'1'
15.6199,-0.149175,b'1'
10.3486,3.22176,b'1'
13.9419,-4.32053,b'1'
10.559,-3.98023,b'1'
12.1638,-1.92479,b'1'
10.9545,1.05139,b'1'
8.45374,-1.74766,b'1'
12.3697,-2.74954,b'1'
6.20965,-2.08942,b'1'
9.12937,-1.04162,b'1'
6.14589,0.813138,b'1'
12.6712,0.819658,b'1'
8.39059,-1.15095,b'1'
11.9112,-0.046199,b'1'
12.8766,0.439296,b'1'
10.4576,1.71593,b'1'
6.9985,-0.760207,b'1'
9.22933,3.93506,b'1'
11.6444,-1.6511,b'1'
9.76536,1.44761,b'1'
9.695,-0.907661,b'1'
9.12567,1.00688,b'1'
8.8248,-2.95509,b'1'
9.87299,-1.46478,b'1'
11.3003,0.451639,b'1'
8.74079,-0.757929,b'1'
6.65627,0.717431,b'1'
11.3707,0.55708,b'1'
10.3781,-0.680028,b'1'
11.535,0.667998,b'1'
11.5796,-2.19257,b'1'
12.8301,1.26964,b'1'
10.5897,0.451943,b'1'
11.7672,-3.16746,b'1'
11.5335,1.54279,b'1'
10.1288,0.598045,b'1'
10.6198,-4.32044,b'1'
7.73552,-2.17839,b'1'
9.45936,-1.9278,b'1'
11.5122,-2.29144,b'1'
12.0811,-2.67391,b'1'
11.0906,1.36367,b'1'
6.86863,-1.94364,b'1'
7.35973,0.813529,b'1'
13.5599,-0.981872,b'1'
13.7181,-1.28565,b'1'
8.34296,-1.71367,b'1'
8.92839,-1.25478,b'1'
9.81527,-0.314011,b'1'
8.86505,4.06328,b'1'
11.5519,-2.2979,b'1'
10.667,-2.9975,b'1'
9.18789,-2.27009,b'1'
10.3079,-2.3976,b'1'
6.97813,0.126048,b'1'
13.5395,-1.76555,b'1'
10.5707,-2.74617,b'1'
11.4578,-3.38854,b'1'
11.8243,-1.81787,b'1'
9.66677,-0.885902,b'1'
10.0384,-0.478222,b'1'
8.97236,-1.97714,b'1'
10.4573,0.703492,b'1'
13.1588,1.13831,b'1'
7.44953,-1.72942,b'1'
7.52462,-0.600816,b'1'
11.1078,4.93236,b'1'
9.88462,-4.14971,b'1'
10.1514,1.17556,b'1'
7.68373,1.32028,b'1'
9.5901,0.0515528,b'1'
10.578,-2.23984,b'1'
4.72804,-1.21577,b'1'
11.5502,-1.22612,b'1'
8.58252,3.31195,b'1'
10.9933,-3.80715,b'1'
12.193,1.51938,b'1'
12.4972,2.35295,b'1'
11.3646,-2.31862,b'1'
9.60604,-0.328222,b'1'
7.15508,-1.78082,b'1'
7.5084,0.788023,b'1'
10.3314,2.871,b'1'
10.3335,-3.39801,b'1'
12.4237,3.54864,b'1'
10.0495,-3.13408,b'1'
8.0216,-2.34075,b'1'
7.82579,2.9131,b'1'
7.22961,0.951544,b'1'
11.9971,1.34761,b'1'
11.9339,1.8708,b'1'
10.5074,5.6615,b'1'
9.74932,-1.56657,b'1'
10.4072,0.846186,b'1'
10.7651,-0.637655,b'1'
10.2985,1.56471,b'1'
11.6392,-1.14463,b'1'
7.14227,-2.23455,b'1'
11.834,4.02823,b'1'
10.259,-0.98786,b'1'
9.67818,0.618563,b'1'
12.2728,1.34948,b'1'
7.58705,2.6877,b'1'
6.87164,-0.143265,b'1'
10.9608,0.348227,b'1'
9.43054,2.08065,b'1'
10.2131,1.99959,b'1'
9.83506,-0.391023,b'1'
9.03403,-0.76276,b'1'
6.88072,1.61472,b'1'
14.4349,-1.99909,b'1'
9.37968,-2.47524,b'1'
12.3843,2.44285,b'1'
7.30602,2.235,b'1'
12.4698,-2.95815,b'1'
13.5001,-1.94671,b'1'
10.201,-4.67069,b'1'
8.05989,1.32939,b'1'
6.27554,-1.58322,b'1'
9.21368,1.87094,b'1'
10.7798,0.0227093,b'1'
9.42097,0.977441,b'1'
9.17193,-4.52783,b'1'
8.53328,-3.74741,b'1'
11.9004,-3.67393,b'1'
11.125,0.622096,b'1'
6.46928,0.945053,b'1'
11.0309,-2.79915,b'1'
9.79802,2.47212,b'1'
12.8089,2.1599,b'1'
13.2233,-1.99657,b'1'
12.4746,-0.779464,b'1'
10.8361,-2.92963,b'1'
11.8121,0.804204,b'1'
6.36099,3.38023,b'1'
9.34484,0.980646,b'1'
10.5575,2.10057,b'1'
8.99936,-1.92197,b'1'
11.5545,3.03685,b'1'
12.3379,0.241898,b'1'
9.65887,2.72007,b'1'
9.18596,0.476998,b'1'
10.7446,-0.113716,b'1'
9.43467,-0.283542,b'1'
12.1228,-2.12499,b'1'
6.69151,-2.80354,b'1'
9.69399,-3.95409,b'1'
14.9283,1.59718,b'1'
11.2604,-1.13167,b'1'
8.93033,2.16935,b'1'
9.22699,-3.15862,b'1'
4.87101,0.012333,b'1'
10.9508,-1.0928,b'1'
6.79949,-4.56326,b'1'
10.758,-2.88418,b'1'
10.8882,2.59233,b'1'
8.84898,-1.22367,b'1'
10.3384,1.87717,b'1'
8.18685,-1.7831,b'1'
7.60063,1.63451,b'1'
8.94211,-5.28946,b'1'
9.65928,-0.75612,b'1'
7.38526,-3.02599,b'1'
12.449,-0.637495,b'1'
11.3777,-0.00804024,b'1'
11.7218,-0.609887,b'1'
10.2606,3.71083,b'1'
7.30215,-4.65305,b'1'
7.41939,-2.84539,b'1'
12.1058,1.5459,b'1'
14.4686,6.66246,b'1'
11.2354,-0.461017,b'1'
9.62504,1.12688,b'1'
8.01771,1.89895,b'1'
11.721,-0.342913,b'1'
11.9307,0.249349,b'1'
10.979,-1.43509,b'1'
9.85608,-2.00514,b'1'
10.6278,-0.611762,b'1'
9.81819,0.983158,b'1'
9.92877,0.922596,b'1'
12.0103,-1.17834,b'1'
10.2973,-0.815275,b'1'
12.0608,-0.20577,b'1'
10.8296,-2.25649,b'1'
10.3044,-2.52951,b'1'
8.81378,0.307284,b'1'
10.8362,-2.85463,b'1'
2.02778,6.90331,b'2'
-1.90293,12.0874,b'2'
1.76651,10.3164,b'2'
-0.86431,7.51395,b'2'
2.19612,12.5158,b'2'
0.666407,7.20355,b'2'
1.11795,13.6248,b'2'
0.624855,8.47475,b'2'
-1.26448,10.675,b'2'
-0.778491,10.1349,b'2'
-3.71486,10.3528,b'2'
2.83216,12.3059,b'2'
0.637232,12.7865,b'2'
-1.55316,9.56971,b'2'
-2.51517,10.6919,b'2'
1.06504,9.54744,b'2'
1.36498,11.0049,b'2'
-2.43371,9.61191,b'2'
2.20383,7.96257,b'2'
1.76177,14.1609,b'2'
0.469014,9.11932,b'2'
1.35881,9.35495,b'2'
1.55576,10.2364,b'2'
1.31863,9.57603,b'2'
1.52672,14.0789,b'2'
-2.06968,11.7045,b'2'
-4.01906,7.85821,b'2'
-0.945347,12.7295,b'2'
0.099678,8.38325,b'2'
-2.3269,9.37138,b'2'
-0.447044,7.18502,b'2'
-0.289775,6.76963,b'2'
-3.11232,9.45228,b'2'
2.89659,8.65399,b'2'
-4.01729,10.0024,b'2'
-1.92621,11.1919,b'2'
-0.659285,11.4713,b'2'
1.3324,10.0139,b'2'
0.637058,9.2059,b'2'
1.61767,8.553,b'2'
5.05617,10.8452,b'2'
1.11646,9.68947,b'2'
-0.72299,8.63269,b'2'
-3.02227,6.85286,b'2'
-3.77171,11.3366,b'2'
0.976125,11.1038,b'2'
-0.122011,10.9729,b'2'
1.10556,12.9693,b'2'
-0.311151,7.29072,b'2'
-0.454599,7.97141,b'2'
-1.13161,6.97584,b'2'
1.23036,10.114,b'2'
1.16715,10.3597,b'2'
-3.11662,10.2479,b'2'
-4.77564,11.4597,b'2'
0.431304,5.60286,b'2'
0.0354838,14.0818,b'2'
1.93537,7.64144,b'2'
0.722494,11.975,b'2'
1.36631,9.67349,b'2'
-3.96781,5.27175,b'2'
0.98355,8.83167,b'2'
-1.11436,5.04767,b'2'
0.171856,12.5664,b'2'
-0.919924,10.8666,b'2'
2.43096,11.8917,b'2'
0.42962,10.4015,b'2'
-1.63709,9.58719,b'2'
1.36051,12.0066,b'2'
1.363,13.7578,b'2'
-1.69173,7.75202,b'2'
-0.096861,11.3388,b'2'
1.47697,13.7148,b'2'
-0.0823612,10.5447,b'2'
-0.579155,12.4329,b'2'
1.77125,7.82169,b'2'
0.849675,11.881,b'2'
0.436322,7.58338,b'2'
-0.655933,13.1852,b'2'
1.27089,9.32841,b'2'
-1.65814,8.8076,b'2'
2.80414,12.6024,b'2'
-0.522894,7.64869,b'2'
-3.92513,6.27911,b'2'
-2.30785,4.62192,b'2'
0.801951,10.9566,b'2'
1.48613,7.06155,b'2'
2.34584,6.7267,b'2'
0.0678223,9.15157,b'2'
4.25883,9.66303,b'2'
-0.830035,9.20626,b'2'
-1.97053,10.7445,b'2'
-0.330496,12.8752,b'2'
3.51752,7.36017,b'2'
2.36915,9.29014,b'2'
-3.0687,12.4843,b'2'
5.9539,12.7047,b'2'
-0.0599325,12.0154,b'2'
-0.086594,10.0546,b'2'
0.0437721,13.4808,b'2'
2.01053,12.2661,b'2'
1.57882,14.2263,b'2'
-0.192926,10.0472,b'2'
-3.42522,8.78124,b'2'
2.43407,9.86683,b'2'
0.269024,6.25937,b'2'
1.42139,11.5197,b'2'
-0.464386,12.2887,b'2'
-0.344824,8.47128,b'2'
-1.72782,10.1526,b'2'
-4.95003,11.0353,b'2'
1.09369,8.56597,b'2'
0.874273,8.17967,b'2'
-1.04651,5.86347,b'2'
-0.0243601,11.5824,b'2'
-0.375475,11.8639,b'2'
-1.75483,10.6753,b'2'
5.27706,9.20587,b'2'
-0.276468,9.23476,b'2'
-3.03217,10.1515,b'2'
-0.925719,10.5047,b'2'
-2.00127,10.2674,b'2'
-1.26836,9.93758,b'2'
-0.672495,11.0126,b'2'
-2.56802,8.55961,b'2'
-0.798278,9.41807,b'2'
-2.32104,10.8743,b'2'
-4.16528,11.0152,b'2'
-1.7742,11.2581,b'2'
-0.886717,8.43231,b'2'
-4.73976,10.2234,b'2'
-2.6305,6.71448,b'2'
1.95475,10.7679,b'2'
2.37378,10.6434,b'2'
-2.04304,6.3212,b'2'
5.29354,9.8037,b'2'
-2.40085,8.4237,b'2'
-2.1902,10.1435,b'2'
0.890203,9.12201,b'2'
-2.63203,12.8567,b'2'
-1.96732,11.8286,b'2'
-0.556545,7.73867,b'2'
3.14429,10.9347,b'2'
-0.0104911,10.8344,b'2'
-0.0813104,9.55834,b'2'
2.22197,9.53167,b'2'
0.431788,10.6694,b'2'
-6.13967,11.0261,b'2'
1.21559,11.0284,b'2'
1.91625,11.6946,b'2'
-1.8405,10.2158,b'2'
1.47759,9.29131,b'2'
-0.28952,12.9287,b'2'
1.88995,9.31191,b'2'
-1.05826,11.4633,b'2'
3.43452,7.23192,b'2'
1.64522,10.707,b'2'
-0.296291,8.2122,b'2'
4.9417,4.81965,b'2'
0.45314,8.21869,b'2'
-0.507812,6.67021,b'2'
2.46943,9.57827,b'2'
2.37966,8.80848,b'2'
0.058936,8.56131,b'2'
-1.77847,13.6851,b'2'
-1.73015,12.1341,b'2'
-4.15832,10.9758,b'2'
3.24103,11.484,b'2'
1.87626,12.223,b'2'
2.99106,9.99333,b'2'
1.92591,11.3261,b'2'
1.08957,3.92685,b'2'
-1.58396,11.949,b'2'
1.40444,8.41619,b'2'
0.716826,4.64089,b'2'
-1.1926,13.0926,b'2'
-2.68987,7.10161,b'2'
-0.645668,9.29526,b'2'
-1.66788,11.7931,b'2'
0.167535,8.98793,b'2'
-2.08754,10.2678,b'2'
2.43296,4.28168,b'2'
4.16396,11.0404,b'2'
2.19707,10.7755,b'2'
0.940038,11.1236,b'2'
1.0119,12.4349,b'2'
0.731656,11.0595,b'2'
-2.78706,7.70314,b'2'
-2.76883,10.4762,b'2'
1.72002,10.5358,b'2'
1.91479,12.1012,b'2'
0.326388,9.05087,b'2'
-4.41556,9.72239,b'2'
1.22918,11.8643,b'2'
4.21319,12.5666,b'2'
-2.56648,8.23383,b'2'
-2.77354,8.67139,b'2'
-1.53454,9.30659,b'2'
-1.5736,7.43722,b'2'
0.165042,11.1848,b'2'
0.608973,10.3172,b'2'
1.31495,8.52084,b'2'
-2.1727,9.33665,b'2'
0.0990264,8.36349,b'2'
-1.95983,10.4127,b'2'
-0.550222,12.7772,b'2'
-3.66954,9.2038,b'2'
-0.762789,9.6016,b'2'
2.42157,12.1385,b'2'
-1.35415,10.0662,b'2'
-0.297456,10.6331,b'2'
-0.519034,13.7277,b'2'
-2.71007,6.992,b'2'
-2.34717,8.73954,b'2'
-2.97582,11.4913,b'2'
1.75368,9.96342,b'2'
3.31951,6.9207,b'2'
-1.02378,7.78833,b'2'
-0.255732,8.06837,b'2'
2.36282,10.317,b'2'
-1.48999,8.78218,b'2'
-0.065558,9.95612,b'2'
-2.80801,12.0241,b'2'
-2.25268,11.8395,b'2'
-3.08972,9.90624,b'2'
0.173236,13.3011,b'2'
-0.238037,10.761,b'2'
-1.58116,10.6418,b'2'
2.51992,11.0353,b'2'
4.16588,10.8579,b'2'
-1.7658,10.398,b'2'
1.41131,10.5887,b'2'
0.386252,10.754,b'2'
1.92942,13.2582,b'2'
1.07195,10.3994,b'2'
-0.234565,9.38178,b'2'
0.0701485,13.1913,b'2'
-1.15226,8.22655,b'2'
-2.0418,10.7504,b'2'
-1.88608,7.86837,b'2'
-1.0656,6.98466,b'2'
-1.94606,9.91084,b'2'
4.17587,8.07805,b'2'
-1.51166,8.80485,b'2'
0.739131,12.5341,b'2'
0.871507,12.9317,b'2'
0.194562,10.4717,b'2'
0.471925,7.47258,b'2'
-0.284288,11.4891,b'2'
2.11018,10.1924,b'2'
-1.44787,0.300711,b'3'
1.75649,3.75248,b'3'
0.166174,0.762549,b'3'
-0.236394,0.81018,b'3'
1.65964,-1.94178,b'3'
3.07197,-1.93394,b'3'
-2.46225,0.0478043,b'3'
-2.67629,-1.90023,b'3'
0.402025,2.85932,b'3'
2.75031,-1.81412,b'3'
-0.71307,1.03518,b'3'
2.5331,2.70446,b'3'
-2.38219,0.937234,b'3'
-2.84072,0.394738,b'3'
2.29407,2.46005,b'3'
-1.18268,-0.987483,b'3'
-1.78727,-0.797529,b'3'
0.520017,-0.439659,b'3'
2.95172,-0.41066,b'3'
2.21826,-1.90119,b'3'
-1.20183,-2.91849,b'3'
-2.05413,3.29546,b'3'
-2.68442,-1.83267,b'3'
3.04809,-5.40432,b'3'
1.70694,1.41277,b'3'
-2.57237,2.02195,b'3'
1.0857,0.359542,b'3'
-2.12775,-2.39665,b'3'
2.6783,-1.1801,b'3'
0.63753,3.96094,b'3'
0.890798,1.97331,b'3'
-0.00751837,0.136178,b'3'
-0.169659,-0.447,b'3'
-0.351842,0.28801,b'3'
2.08746,-1.98904,b'3'
-0.658451,1.01231,b'3'
2.71149,1.80749,b'3'
-0.949451,-1.50572,b'3'
-2.93696,0.494659,b'3'
-0.766376,-0.1076,b'3'
0.893555,-4.49086,b'3'
-0.892099,2.41528,b'3'
-3.95141,2.15025,b'3'
4.67601,0.148954,b'3'
1.0403,-1.21564,b'3'
4.64698,-0.296205,b'3'
4.9583,-1.0475,b'3'
-2.02336,-0.170832,b'3'
-2.72043,0.00395106,b'3'
2.38316,0.87516,b'3'
2.13731,-2.13039,b'3'
1.27692,-1.59119,b'3'
2.04088,-2.62414,b'3'
1.35768,-3.97897,b'3'
3.60298,1.63196,b'3'
0.725923,0.566342,b'3'
0.168008,-2.03178,b'3'
1.46043,0.324414,b'3'
2.9169,2.00318,b'3'
0.481845,-1.08678,b'3'
-1.81014,0.656528,b'3'
3.68463,1.18731,b'3'
-1.77294,-0.219129,b'3'
-2.66842,0.406521,b'3'
-2.96738,1.82463,b'3'
-1.16855,-0.228096,b'3'
-0.146437,1.27856,b'3'
1.57588,-3.23956,b'3'
-0.992663,2.57762,b'3'
2.3631,-1.95021,b'3'
-0.700995,0.536133,b'3'
-1.61242,0.440452,b'3'
-0.829712,1.00376,b'3'
1.38406,-0.354549,b'3'
-1.81283,-0.790834,b'3'
1.50933,0.487079,b'3'
1.78485,-0.127609,b'3'
-2.5947,-1.83537,b'3'
3.04899,-1.98091,b'3'
1.53677,2.42169,b'3'
-0.268874,-2.34666,b'3'
5.52301,1.93924,b'3'
-0.181509,0.993791,b'3'
-0.197355,-0.16227,b'3'
-0.423129,0.457362,b'3'
2.43971,-0.218264,b'3'
1.58391,1.12715,b'3'
-1.64286,-1.01781,b'3'
-0.403583,-0.732989,b'3'
2.65308,-0.460631,b'3'
0.134836,-0.443483,b'3'
-0.859444,-4.83755,b'3'
1.84621,-0.604547,b'3'
2.1663,1.30313,b'3'
-0.283368,-0.199745,b'3'
-1.66917,-0.77593,b'3'
3.64861,-2.17131,b'3'
0.335432,-0.145461,b'3'
0.591039,-0.691381,b'3'
0.452564,2.1635,b'3'
1.80777,-0.667409,b'3'
0.605546,0.0254962,b'3'
-3.37413,0.356287,b'3'
-3.63166,2.83141,b'3'
3.69393,2.64975,b'3'
-0.155889,-1.48842,b'3'
3.89104,-0.0821235,b'3'
4.2976,3.00754,b'3'
-0.330494,2.99032,b'3'
-1.14685,-1.27747,b'3'
-0.315781,-0.844055,b'3'
2.78817,1.31276,b'3'
0.140139,1.03913,b'3'
-0.369138,-1.54487,b'3'
2.83137,-3.74426,b'3'
0.782322,-2.0979,b'3'
-0.534943,1.48811,b'3'
-0.975366,-1.21564,b'3'
1.53773,-1.12042,b'3'
-0.858948,-0.977285,b'3'
0.830031,2.89861,b'3'
0.857237,-2.12878,b'3'
0.786975,-1.29328,b'3'
-0.331616,1.45299,b'3'
1.4573,0.291004,b'3'
0.661925,1.81805,b'3'
1.97409,1.79215,b'3'
-3.04233,-0.232775,b'3'
0.753684,1.22716,b'3'
1.39285,1.50001,b'3'
-0.826567,1.74523,b'3'
-3.86655,-2.76241,b'3'
2.30322,-1.77192,b'3'
1.6724,0.47212,b'3'
-0.157073,1.84183,b'3'
-1.69762,1.92191,b'3'
-2.0854,0.0964326,b'3'
2.68635,4.60259,b'3'
3.12807,-0.929913,b'3'
-3.7511,0.970757,b'3'
0.786027,-2.77921,b'3'
1.77769,-0.973635,b'3'
-1.51363,0.469414,b'3'
-2.8331,-1.98826,b'3'
0.579608,-0.666895,b'3'
-3.89233,1.08762,b'3'
2.47296,-0.48081,b'3'
1.33916,-0.168749,b'3'
-0.918176,2.82244,b'3'
-5.13203,-0.617858,b'3'
0.684984,0.830652,b'3'
1.96978,-1.68583,b'3'
0.642571,0.949917,b'3'
2.32848,-0.74909,b'3'
4.30777,-0.564932,b'3'
1.69834,-5.38589,b'3'
