a0,a1,class
9.50823,7.88579,b'0'
13.0082,10.5426,b'0'
11.5436,10.9323,b'0'
8.7761,11.6394,b'0'
12.7687,9.33691,b'0'
11.3043,9.26709,b'0'
12.3303,9.74822,b'0'
14.3593,13.7495,b'0'
10.5029,9.89098,b'0'
7.89216,9.34875,b'0'
12.6119,10.8014,b'0'
13.5926,7.65122,b'0'
11.8051,10.7185,b'0'
10.3672,10.9661,b'0'
13.836,11.8349,b'0'
13.3408,11.2043,b'0'
13.7508,8.3146,b'0'
9.99295,7.53347,b'0'
12.1482,8.50987,b'0'
-8.15915,12.4951,b'1'
-8.69138,11.3625,b'1'
-9.8678,12.5735,b'1'
-8.27239,12.785,b'1'
-9.69434,8.542,b'1'
-9.01979,11.3726,b'1'
-10.4177,12.2478,b'1'
-10.3714,10.663,b'1'
-10.2251,9.00527,b'1'
-8.9103,11.8916,b'1'
-10.9822,11.5525,b'1'
-9.52831,14.3645,b'1'
-8.31235,9.90464,b'1'
-8.76167,10.5637,b'1'
-5.83441,11.3968,b'1'
-4.85251,13.1248,b'1'
-9.20176,7.08769,b'1'
-10.9743,11.8846,b'1'
-6.97203,15.6536,b'1'
-6.67609,13.8874,b'1'
-6.75349,11.4894,b'1'
-7.59054,8.46356,b'1'
-12.6022,13.9913,b'1'
-8.90309,10.9931,b'1'
-6.77526,13.1124,b'1'
-6.14754,14.2269,b'1'
-12.7836,9.42039,b'1'
-7.04884,11.8684,b'1'
-7.13025,12.1593,b'1'
-11.277,10.093,b'1'
-6.89434,9.25801,b'1'
-10.4527,5.07281,b'1'
-10.4803,10.6683,b'1'
-8.47463,11.8748,b'1'
-5.11975,8.98323,b'1'
-6.34842,9.84141,b'1'
-7.91765,5.91214,b'1'
-10.2219,10.1545,b'1'
-8.2302,13.0919,b'1'
-6.39922,9.8102,b'1'
-10.9774,12.9241,b'1'
-9.11125,11.5687,b'1'
-8.11391,11.1287,b'1'
-9.22034,10.9382,b'1'
-9.51997,13.6462,b'1'
-8.91597,9.74642,b'1'
-7.93755,11.6505,b'1'
-8.28051,9.08855,b'1'
-13.0249,11.1027,b'1'
-7.56196,5.24336,b'1'
-9.40132,10.1054,b'1'
-11.522,9.59164,b'1'
-5.70545,11.8033,b'1'
-7.68155,11.3911,b'1'
-4.44242,10.5031,b'1'
-10.7844,7.11077,b'1'
-6.38779,13.7167,b'1'
-8.88019,14.2858,b'1'
-10.6571,7.78901,b'1'
-12.1074,9.05398,b'1'
-11.919,9.13574,b'1'
-9.18682,8.23553,b'1'
-9.4299,11.3965,b'1'
-11.6852,14.028,b'1'
-6.33026,8.43822,b'1'
-5.13549,12.4671,b'1'
-9.21555,11.3193,b'1'
-8.80208,9.22076,b'1'
-9.06956,12.6632,b'1'
-7.79741,9.75698,b'1'
-7.32922,8.65239,b'1'
-4.26465,12.2434,b'1'
-4.98622,13.1325,b'1'
-9.02284,11.513,b'1'
-7.32163,12.2498,b'1'
-8.24109,11.8668,b'1'
-11.6494,10.4242,b'1'
-7.81216,11.4443,b'1'
-10.4779,11.857,b'1'
-9.75377,6.47186,b'1'
-11.2797,11.1699,b'1'
-6.65706,8.04905,b'1'
-7.02349,10.1169,b'1'
-9.10456,13.5722,b'1'
-8.06141,8.67109,b'1'
-8.23171,14.6537,b'1'
-10.5604,13.4901,b'1'
-6.88433,10.0032,b'1'
-10.5319,10.166,b'1'
-9.57636,13.6233,b'1'
-7.02917,14.3025,b'1'
-8.85825,9.16177,b'1'
-8.60954,12.2224,b'1'
-5.88269,9.33278,b'1'
-7.11882,13.3915,b'1'
-3.42943,10.2696,b'1'
-7.80166,8.28932,b'1'
-8.22234,11.9387,b'1'
-10.3803,8.05069,b'1'
-5.36517,9.40862,b'1'
-9.15413,10.0251,b'1'
-7.9293,13.3296,b'1'
-11.3038,11.3796,b'1'
-9.12616,12.4598,b'1'
-9.97153,12.0641,b'1'
-9.8504,12.5714,b'1'
-10.9537,9.20369,b'1'
-10.5455,7.33871,b'1'
-8.46275,15.5629,b'1'
-9.64334,16.2297,b'1'
-8.92172,11.0065,b'1'
-8.73237,11.2459,b'1'
-7.80913,8.76906,b'1'
-8.56304,12.3347,b'1'
-8.53814,11.3161,b'1'
-7.44223,12.8791,b'1'
-6.80757,9.95816,b'1'
-6.76305,10.0631,b'1'
-6.45452,9.44122,b'1'
-9.53488,10.0164,b'1'
-12.1993,11.5643,b'1'
-7.44308,11.3326,b'1'
-7.78873,16.1372,b'1'
-6.20134,14.2023,b'1'
-7.77741,10.045,b'1'
-8.19271,9.50124,b'1'
-10.6717,10.5736,b'1'
-11.4406,10.4145,b'1'
-7.72444,8.60753,b'1'
-10.6368,12.1985,b'1'
-7.79375,14.8963,b'1'
-8.29113,9.4083,b'1'
-10.0496,10.8408,b'1'
-9.54378,13.1031,b'1'
-9.23061,8.22319,b'1'
-11.6756,9.94493,b'1'
-8.18122,11.5232,b'1'
-9.92561,9.33978,b'1'
-6.04719,11.5579,b'1'
-6.26722,11.0697,b'1'
-7.00633,10.8418,b'1'
-7.41685,12.7797,b'1'
-5.75437,9.38442,b'1'
-6.86606,11.0477,b'1'
-7.60421,13.9623,b'1'
-7.4513,10.2384,b'1'
-5.49626,11.3234,b'1'
-10.8551,9.00775,b'1'
-6.82476,13.0333,b'1'
-8.45762,13.3438,b'1'
-8.99511,10.7946,b'1'
-9.98119,8.26322,b'1'
-11.1417,9.71525,b'1'
-7.46049,11.5046,b'1'
-8.30076,11.6334,b'1'
-8.06483,14.6771,b'1'
-5.72698,11.0238,b'1'
-6.36229,8.94499,b'1'
-6.89428,10.5326,b'1'
-7.19657,9.63871,b'1'
-7.28184,10.3178,b'1'
-7.83554,12.8258,b'1'
-10.7709,6.68611,b'1'
-6.83897,12.5449,b'1'
-12.4108,13.0151,b'1'
-4.44738,14.8872,b'1'
-10.261,13.0874,b'1'
-9.36811,8.76501,b'1'
-11.4146,10.7794,b'1'
-9.92753,10.0288,b'1'
-8.62459,10.4294,b'1'
-11.6755,8.96808,b'1'
-5.67977,11.0325,b'1'
-10.7224,9.30114,b'1'
-7.15163,11.0113,b'1'
-9.09592,9.61346,b'1'
-12.9592,10.5905,b'1'
-9.3737,10.5104,b'1'
-7.52969,13.9132,b'1'
-10.8821,12.4117,b'1'
-8.35009,12.5011,b'1'
-9.48103,10.6775,b'1'
-10.0652,8.29022,b'1'
-11.4375,11.6745,b'1'
-8.82538,8.05434,b'1'
-9.02349,16.0361,b'1'
-9.81487,10.944,b'1'
-9.42297,10.5753,b'1'
-11.4755,6.08716,b'1'
-12.4539,11.2766,b'1'
-7.62048,8.91835,b'1'
-8.18189,10.4976,b'1'
-11.7959,11.0351,b'1'
-9.90062,11.526,b'1'
-8.22343,10.8587,b'1'
-12.1922,15.0993,b'1'
-7.13629,8.25472,b'1'
-8.58132,10.9128,b'1'
-8.72373,9.89078,b'1'
-7.67751,8.58684,b'1'
-5.75196,-9.69977,b'2'
-6.15617,-11.7778,b'2'
-9.14736,-13.3041,b'2'
-7.10196,-10.57,b'2'
-8.32501,-9.33783,b'2'
-11.4202,-9.39712,b'2'
-7.49645,-13.3485,b'2'
-7.92034,-6.24087,b'2'
-11.134,-5.22867,b'2'
-6.05344,-5.79492,b'2'
-10.2489,-8.60027,b'2'
-3.8072,-4.40604,b'2'
-3.38009,-9.14918,b'2'
-8.65139,-5.77824,b'2'
-5.05807,-13.3205,b'2'
-8.44103,-12.9802,b'2'
-6.83624,-10.9248,b'2'
-8.04553,-7.94861,b'2'
-10.5463,-10.7477,b'2'
-6.63027,-11.7495,b'2'
-12.7903,-11.0894,b'2'
-9.87063,-10.0416,b'2'
-12.8541,-8.18686,b'2'
-6.32876,-8.18034,b'2'
-10.6094,-10.151,b'2'
-7.08877,-9.0462,b'2'
-6.12341,-8.5607,b'2'
-8.54241,-7.28407,b'2'
-12.0015,-9.76021,b'2'
-9.77067,-5.06494,b'2'
-7.35564,-10.6511,b'2'
-9.23464,-7.55239,b'2'
-9.305,-9.90766,b'2'
-9.87433,-7.99312,b'2'
-10.1752,-11.9551,b'2'
-9.12701,-10.4648,b'2'
-7.69975,-8.54836,b'2'
-10.2592,-9.75793,b'2'
-12.3437,-8.28257,b'2'
-7.62929,-8.44292,b'2'
-8.62188,-9.68003,b'2'
-7.46495,-8.332,b'2'
-7.42041,-11.1926,b'2'
-6.16993,-7.73036,b'2'
-8.41029,-8.54806,b'2'
-7.23278,-12.1675,b'2'
-7.46653,-7.45721,b'2'
-8.87116,-8.40195,b'2'
-8.38018,-13.3204,b'2'
-11.2645,-11.1784,b'2'
-9.54064,-10.9278,b'2'
-7.48776,-11.2914,b'2'
-6.91887,-11.6739,b'2'
-7.90945,-7.63633,b'2'
-12.1314,-10.9436,b'2'
-11.6403,-8.18647,b'2'
-5.44009,-9.98187,b'2'
-5.28187,-10.2857,b'2'
-10.657,-10.7137,b'2'
-10.0716,-10.2548,b'2'
-9.18473,-9.31401,b'2'
-10.135,-4.93672,b'2'
-7.44805,-11.2979,b'2'
-8.33298,-11.9975,b'2'
-9.81211,-11.2701,b'2'
-8.69206,-11.3976,b'2'
-12.0219,-8.87395,b'2'
-5.46047,-10.7655,b'2'
-8.42926,-11.7462,b'2'
-7.54224,-12.3885,b'2'
-7.17573,-10.8179,b'2'
-9.33323,-9.8859,b'2'
-8.96164,-9.47822,b'2'
-10.0276,-10.9771,b'2'
-8.54267,-8.29651,b'2'
-5.84119,-7.86169,b'2'
-11.5505,-10.7294,b'2'
-11.4754,-9.60082,b'2'
-7.89222,-4.06764,b'2'
-9.11538,-13.1497,b'2'
-8.8486,-7.82444,b'2'
-11.3163,-7.67972,b'2'
-9.4099,-8.94845,b'2'
-8.42196,-11.2398,b'2'
-14.272,-10.2158,b'2'
-7.44975,-10.2261,b'2'
-10.4175,-5.68805,b'2'
-8.0067,-12.8072,b'2'
-6.80699,-7.48062,b'2'
-6.50278,-6.64705,b'2'
-7.63536,-11.3186,b'2'
-9.39396,-9.32822,b'2'
-11.8449,-10.7808,b'2'
-11.4916,-8.21198,b'2'
-8.66858,-6.129,b'2'
-8.66649,-12.398,b'2'
-6.57632,-5.45136,b'2'
-8.95052,-12.1341,b'2'
-10.9784,-11.3407,b'2'
-11.1742,-6.0869,b'2'
-11.7704,-8.04846,b'2'
-7.00288,-7.65239,b'2'
-7.06607,-7.1292,b'2'
-8.49257,-3.3385,b'2'
-9.25068,-10.5666,b'2'
-8.59278,-8.15381,b'2'
-8.23488,-9.63765,b'2'
-8.70151,-7.43529,b'2'
-7.36084,-10.1446,b'2'
-11.8577,-11.2345,b'2'
-7.16599,-4.97177,b'2'
-8.74104,-9.98786,b'2'
-9.32182,-8.38144,b'2'
-6.72716,-7.65052,b'2'
-11.413,-6.3123,b'2'
-12.1284,-9.14326,b'2'
-8.03918,-8.65177,b'2'
-9.56946,-6.91935,b'2'
-8.78693,-7.00041,b'2'
-9.16494,-9.39102,b'2'
-9.96597,-9.76276,b'2'
-12.1193,-7.38528,b'2'
-4.56515,-10.9991,b'2'
-9.62032,-11.4752,b'2'
-6.61574,-6.55715,b'2'
-11.694,-6.765,b'2'
-6.53022,-11.9581,b'2'
-5.49987,-10.9467,b'2'
-8.79895,-13.6707,b'2'
-10.9401,-7.67061,b'2'
-12.7245,-10.5832,b'2'
-9.78632,-7.12906,b'2'
-8.22016,-8.97729,b'2'
-9.57903,-8.02256,b'2'
-9.82807,-13.5278,b'2'
-10.4667,-12.7474,b'2'
-7.09957,-12.6739,b'2'
-7.87496,-8.3779,b'2'
-12.5307,-8.05495,b'2'
-7.96912,-11.7991,b'2'
-9.20198,-6.52788,b'2'
-6.19108,-6.8401,b'2'
-5.7767,-10.9966,b'2'
-6.5254,-9.77946,b'2'
-8.16386,-11.9296,b'2'
-7.1879,-8.1958,b'2'
-12.639,-5.61977,b'2'
-9.65516,-8.01935,b'2'
-8.4425,-6.89943,b'2'
-10.0006,-10.922,b'2'
-7.44546,-5.96315,b'2'
-6.66208,-8.7581,b'2'
-9.34113,-6.27993,b'2'
-9.81404,-8.523,b'2'
-8.25542,-9.11372,b'2'
-9.56533,-9.28354,b'2'
-6.87716,-11.125,b'2'
-12.3085,-11.8035,b'2'
-9.30601,-12.9541,b'2'
-4.0717,-7.40282,b'2'
-7.73964,-10.1317,b'2'
-10.0697,-6.83065,b'2'
-9.77301,-12.1586,b'2'
-14.129,-8.98767,b'2'
-8.04924,-10.0928,b'2'
-12.2005,-13.5633,b'2'
-8.24195,-11.8842,b'2'
-8.11185,-6.40767,b'2'
-10.151,-10.2237,b'2'
-8.66156,-7.12283,b'2'
-10.8132,-10.7831,b'2'
-11.3994,-7.36549,b'2'
-10.0579,-14.2895,b'2'
-9.34072,-9.75612,b'2'
-11.6147,-12.026,b'2'
-6.55099,-9.63749,b'2'
-7.6223,-9.00804,b'2'
-7.27816,-9.60989,b'2'
-8.73937,-5.28917,b'2'
-11.6978,-13.653,b'2'
-11.5806,-11.8454,b'2'
-6.8942,-7.4541,b'2'
-4.53136,-2.33754,b'2'
-7.76463,-9.46102,b'2'
-9.37496,-7.87312,b'2'
-10.9823,-7.10105,b'2'
-7.27896,-9.34291,b'2'
-7.06935,-8.75065,b'2'
-8.02103,-10.4351,b'2'
-9.14392,-11.0051,b'2'
-8.37217,-9.61176,b'2'
-9.18181,-8.01684,b'2'
-9.07123,-8.0774,b'2'
-6.98974,-10.1783,b'2'
-8.70266,-9.81528,b'2'
-6.93924,-9.20577,b'2'
-8.17036,-11.2565,b'2'
-8.69564,-11.5295,b'2'
-10.1862,-8.69272,b'2'
-8.16383,-11.8546,b'2'
-6.97222,-12.0967,b'2'
-10.9029,-6.91263,b'2'
-7.23349,-8.68361,b'2'
-9.86431,-11.486,b'2'
-6.80388,-6.48419,b'2'
-8.33359,-11.7965,b'2'
-7.88205,-5.37517,b'2'
-8.37514,-10.5253,b'2'
-10.2645,-8.32497,b'2'
-9.77849,-8.86514,b'2'
-12.7149,-8.64717,b'2'
-6.16784,-6.69412,b'2'
-8.36277,-6.21354,b'2'
-10.5532,-9.43029,b'2'
-11.5152,-8.30814,b'2'
-7.93496,-9.45256,b'2'
-7.63502,-7.99506,b'2'
-11.4337,-9.38809,b'2'
-6.79617,-11.0374,b'2'
-7.23823,-4.83908,b'2'
-8.53099,-9.88068,b'2'
-7.64119,-9.64505,b'2'
-7.44424,-8.7636,b'2'
-7.68137,-9.42397,b'2'
-7.47328,-4.9211,b'2'
-11.0697,-7.2955,b'2'
-13.0191,-11.1418,b'2'
-9.94535,-6.27051,b'2'
-8.90032,-10.6167,b'2'
-11.3269,-9.62862,b'2'
-9.44704,-11.815,b'2'
-9.28978,-12.2304,b'2'
-12.1123,-9.54772,b'2'
-6.10341,-10.346,b'2'
-13.0173,-8.99762,b'2'
-10.9262,-7.80812,b'2'
-9.65929,-7.52866,b'2'
-7.6676,-8.9861,b'2'
-8.36294,-9.7941,b'2'
-7.38233,-10.447,b'2'
-3.94383,-8.15484,b'2'
-7.88354,-9.31053,b'2'
-9.72299,-10.3673,b'2'
-12.0223,-12.1471,b'2'
-12.7717,-7.6634,b'2'
-8.02388,-7.89618,b'2'
-9.12201,-8.02714,b'2'
-7.89444,-6.0307,b'2'
-9.31115,-11.7093,b'2'
-9.4546,-11.0286,b'2'
-10.1316,-12.0242,b'2'
-7.76964,-8.88605,b'2'
-7.83285,-8.64034,b'2'
-12.1166,-8.75209,b'2'
-13.7756,-7.54033,b'2'
-8.5687,-13.3971,b'2'
-8.96452,-4.9182,b'2'
-7.06463,-11.3586,b'2'
-8.27751,-7.02505,b'2'
-7.63369,-9.32651,b'2'
-12.9678,-13.7283,b'2'
-8.01645,-10.1683,b'2'
-10.1144,-13.9523,b'2'
-8.82814,-6.43356,b'2'
-9.91992,-8.13345,b'2'
-6.56904,-7.10832,b'2'
-8.57038,-8.59847,b'2'
-10.6371,-9.41281,b'2'
-7.63949,-6.99342,b'2'
-7.637,-5.24221,b'2'
-10.6917,-11.248,b'2'
-9.09686,-7.66122,b'2'
-7.52303,-5.28516,b'2'
-9.08236,-8.45526,b'2'
-9.57916,-6.56705,b'2'
-7.22875,-11.1783,b'2'
-8.15033,-7.11895,b'2'
-8.56368,-11.4166,b'2'
-9.65593,-5.81482,b'2'
-7.72911,-9.67159,b'2'
-10.6581,-10.1924,b'2'
-6.19586,-6.39758,b'2'
-9.52289,-11.3513,b'2'
-12.9251,-12.7209,b'2'
-11.3079,-14.3781,b'2'
-8.19805,-8.0434,b'2'
-7.51387,-11.9385,b'2'
-6.65416,-12.2733,b'2'
-8.93218,-9.84843,b'2'
-4.74117,-9.33697,b'2'
-9.83004,-9.79374,b'2'
-10.9705,-8.25553,b'2'
-9.3305,-6.12476,b'2'
-5.48248,-11.6398,b'2'
-6.63085,-9.70986,b'2'
-12.0687,-6.51567,b'2'
-3.0461,-6.29531,b'2'
-9.05993,-6.98455,b'2'
-9.08659,-8.94543,b'2'
-8.95623,-5.51915,b'2'
3.01053,6.66528,b'3'
2.57882,11.5657,b'3'
0.807074,1.11809,b'3'
-2.42522,-2.0469,b'3'
3.43407,0.667074,b'3'
1.26902,-8.35156,b'3'
2.42139,4.79927,b'3'
0.535614,6.72164,b'3'
0.655176,-2.82179,b'3'
-0.727822,1.3815,b'3'
-3.95003,3.58837,b'3'
2.09369,-2.58508,b'3'
1.87427,-3.55082,b'3'
-0.0465101,-9.34133,b'3'
0.97564,4.95598,b'3'
0.624525,5.65985,b'3'
-0.754826,2.68814,b'3'
6.27706,-0.985337,b'3'
0.723532,-0.913105,b'3'
-2.03217,1.37875,b'3'
0.0742809,2.26176,b'3'
-1.00127,1.6685,b'3'
-0.268356,0.843954,b'3'
0.327505,3.53139,b'3'
-1.56802,-2.60098,b'3'
0.201722,-0.454827,b'3'
-1.32104,3.18567,b'3'
-3.16528,3.53791,b'3'
-0.7742,4.14524,b'3'
0.113283,-2.91923,b'3'
-3.73976,1.55857,b'3'
-1.6305,-7.2138,b'3'
2.95475,2.91978,b'3'
3.37378,2.6085,b'3'
-1.04304,-8.197,b'3'
6.29354,0.509241,b'3'
-1.40085,-2.94075,b'3'
-1.1902,1.35881,b'3'
1.8902,-1.19497,b'3'
-1.63203,8.14184,b'3'
-0.967322,5.57141,b'3'
0.443455,-4.65333,b'3'
4.14429,3.33678,b'3'
0.989509,3.08596,b'3'
0.91869,-0.104144,b'3'
3.22197,-0.170816,b'3'
1.43179,2.67351,b'3'
-5.13967,3.5652,b'3'
2.21559,3.57106,b'3'
2.91625,5.23643,b'3'
-0.840495,1.53951,b'3'
2.47759,-0.771723,b'3'
0.71048,8.32171,b'3'
2.88995,-0.720218,b'3'
-0.058262,4.65816,b'3'
4.43452,-5.9202,b'3'
2.64522,2.76756,b'3'
0.703709,-3.46951,b'3'
5.9417,-11.9509,b'3'
1.45314,-3.45329,b'3'
0.492188,-7.32448,b'3'
3.46943,-0.054332,b'3'
3.37966,-1.97881,b'3'
1.05894,-2.59672,b'3'
-0.778468,10.2126,b'3'
-0.73015,6.33513,b'3'
-3.15832,3.43946,b'3'
4.24103,4.71011,b'3'
2.87626,6.5574,b'3'
3.99106,0.983324,b'3'
2.92591,4.31524,b'3'
2.08957,-14.1829,b'3'
-0.583955,5.87249,b'3'
2.40444,-2.95953,b'3'
1.71683,-12.3978,b'3'
-0.192603,8.73145,b'3'
-1.68987,-6.24599,b'3'
0.354332,-0.761859,b'3'
-0.667879,5.48266,b'3'
1.16754,-1.53018,b'3'
-1.08754,1.66944,b'3'
3.43296,-13.2958,b'3'
5.16396,3.60096,b'3'
3.19707,2.9388,b'3'
1.94004,3.80911,b'3'
2.0119,7.08721,b'3'
1.73166,3.64867,b'3'
-1.78706,-4.74216,b'3'
-1.76883,2.19048,b'3'
2.72002,2.33946,b'3'
2.91479,6.25305,b'3'
1.32639,-1.37282,b'3'
-3.41556,0.305971,b'3'
2.22918,5.6608,b'3'
5.21319,7.41643,b'3'
-1.56648,-3.41542,b'3'
-1.77354,-2.32152,b'3'
-0.53454,-0.733518,b'3'
-0.573601,-5.40694,b'3'
1.16504,3.96199,b'3'
1.60897,1.79301,b'3'
2.31495,-2.69791,b'3'
-1.1727,-0.658378,b'3'
1.09903,-3.09127,b'3'
-0.959831,2.03173,b'3'
0.449778,7.94299,b'3'
-2.66954,-0.990512,b'3'
0.237211,0.00401115,b'3'
3.42157,6.34633,b'3'
-0.35415,1.16539,b'3'
0.702544,2.58281,b'3'
0.480966,10.3193,b'3'
-1.71007,-6.51999,b'3'
-1.34717,-2.15115,b'3'
-1.97582,4.72823,b'3'
2.75368,0.908553,b'3'
4.31951,-6.69826,b'3'
-0.0237832,-4.52917,b'3'
0.744268,-3.82907,b'3'
3.36282,1.79251,b'3'
-0.489989,-2.04455,b'3'
0.934442,0.890302,b'3'
-1.80801,6.06021,b'3'
-1.25268,5.59875,b'3'
-2.08972,0.76561,b'3'
1.17324,9.25268,b'3'
0.761963,2.90261,b'3'
-0.581158,2.60446,b'3'
3.51992,3.58832,b'3'
5.16588,3.14463,b'3'
-0.765798,1.99501,b'3'
2.41131,2.47183,b'3'
1.38625,2.8851,b'3'
2.92942,9.14557,b'3'
2.07195,1.99841,b'3'
0.765435,-0.545547,b'3'
1.07015,8.97837,b'3'
-0.152256,-3.43363,b'3'
-1.0418,2.87597,b'3'
-0.886082,-4.32908,b'3'
-0.065598,-6.53835,b'3'
-0.946061,0.7771,b'3'
5.17587,-3.80487,b'3'
-0.511661,-1.98786,b'3'
1.73913,7.33527,b'3'
1.87151,8.32933,b'3'
1.19456,2.17921,b'3'
1.47192,-5.31854,b'3'
0.715712,4.72287,b'3'
3.11018,1.48103,b'3'
-0.447873,1.75178,b'3'
2.75649,10.3812,b'3'
1.16617,2.90637,b'3'
0.763606,3.02545,b'3'
2.65964,-3.85446,b'3'
4.07197,-3.83486,b'3'
-1.46225,1.11951,b'3'
-1.67629,-3.75057,b'3'
1.40203,8.14829,b'3'
3.75031,-3.53531,b'3'
0.28693,3.58794,b'3'
3.5331,7.76114,b'3'
-1.38219,3.34309,b'3'
-1.84072,1.98685,b'3'
3.29407,7.15013,b'3'
-0.182675,-1.46871,b'3'
-0.787267,-0.993823,b'3'
1.52002,-0.0991473,b'3'
3.95172,-0.0266496,b'3'
3.21826,-3.75298,b'3'
-0.201835,-6.29623,b'3'
-1.05413,9.23866,b'3'
-1.68442,-3.58168,b'3'
4.04809,-12.5108,b'3'
2.70694,4.53192,b'3'
-1.57237,6.05488,b'3'
2.0857,1.89885,b'3'
-1.12775,-4.99161,b'3'
3.6783,-1.95026,b'3'
1.63753,10.9024,b'3'
1.8908,5.93328,b'3'
0.992482,1.34045,b'3'
0.830341,-0.117499,b'3'
0.648158,1.72002,b'3'
3.08746,-3.97261,b'3'
0.341549,3.53077,b'3'
3.71149,5.51873,b'3'
0.0505488,-2.7643,b'3'
-1.93696,2.23665,b'3'
0.233624,0.730999,b'3'
1.89356,-10.2271,b'3'
0.107901,7.03821,b'3'
-2.95141,6.37563,b'3'
5.67601,1.37238,b'3'
2.0403,-2.0391,b'3'
5.64698,0.259488,b'3'
5.9583,-1.61876,b'3'
-1.02336,0.572919,b'3'
-1.72043,1.00988,b'3'
3.38316,3.1879,b'3'
3.13731,-4.32598,b'3'
2.27692,-2.97797,b'3'
3.04088,-5.56034,b'3'
2.35768,-8.94743,b'3'
4.60298,5.07991,b'3'
1.72592,2.41586,b'3'
1.16801,-4.07944,b'3'
2.46043,1.81103,b'3'
3.9169,6.00795,b'3'
1.48184,-1.71695,b'3'
-0.810136,2.64132,b'3'
4.68463,3.96828,b'3'
-0.772936,0.452177,b'3'
-1.66842,2.0163,b'3'
-1.96738,5.56158,b'3'
-0.168548,0.42976,b'3'
0.853563,4.19639,b'3'
2.57588,-7.0989,b'3'
0.00733739,7.44404,b'3'
3.3631,-3.87552,b'3'
0.299005,2.34033,b'3'
-0.612419,2.10113,b'3'
0.170288,3.50941,b'3'
2.38406,0.113627,b'3'
-0.812829,-0.977084,b'3'
2.50933,2.2177,b'3'
2.78485,0.680979,b'3'
-1.5947,-3.58842,b'3'
4.04899,-3.95227,b'3'
2.53677,7.05423,b'3'
0.731126,-4.86665,b'3'
6.52301,5.84811,b'3'
0.818491,3.48448,b'3'
0.802645,0.594325,b'3'
0.576871,2.14341,b'3'
3.43971,0.454339,b'3'
2.58391,3.81788,b'3'
-0.642863,-1.54452,b'3'
0.596417,-0.832473,b'3'
3.65308,-0.151577,b'3'
1.13484,-0.108707,b'3'
0.140556,-11.0939,b'3'
2.84621,-0.511366,b'3'
3.1663,4.25781,b'3'
0.716632,0.500637,b'3'
-0.669169,-0.939826,b'3'
4.64861,-4.42828,b'3'
1.33543,0.636349,b'3'
1.59104,-0.728453,b'3'
1.45256,6.40876,b'3'
2.80777,-0.668522,b'3'
1.60555,1.06374,b'3'
-2.37413,1.89072,b'3'
-2.63166,8.07852,b'3'
4.69393,7.62438,b'3'
0.844111,-2.72106,b'3'
4.89104,0.794691,b'3'
5.2976,8.51885,b'3'
0.669506,8.47581,b'3'
-0.146848,-2.19367,b'3'
0.684219,-1.11014,b'3'
3.78817,4.28191,b'3'
1.14014,3.59783,b'3'
0.630862,-2.86217,b'3'
3.83137,-8.36064,b'3'
1.78232,-4.24476,b'3'
0.465057,4.72028,b'3'
0.0246345,-2.0391,b'3'
2.53773,-1.80104,b'3'
