a0,a1,CLASS
14.5812,14.6913,b'0'
17.2207,15.2994,b'0'
14.4517,15.2015,b'0'
17.5746,11.7335,b'1'
15.1593,16.7917,b'0'
15.8593,15.7597,b'0'
14.8812,13.6643,b'0'
17.5061,15.6569,b'0'
16.4077,15.9492,b'0'
14.3321,16.4796,b'0'
17.3265,14.7527,b'0'
16.2282,14.7003,b'0'
16.9978,15.0612,b'0'
18.5195,18.0621,b'0'
15.6272,15.1682,b'0'
13.6691,14.7616,b'0'
17.2089,15.851,b'0'
17.9445,13.4884,b'0'
16.6038,15.7889,b'0'
15.5254,15.9746,b'0'
18.127,16.6261,b'0'
17.7556,16.1532,b'0'
18.0631,13.9859,b'0'
15.2447,13.4001,b'0'
16.8611,14.1324,b'0'
16.6306,17.1213,b'0'
16.2315,16.2718,b'0'
15.3492,17.1801,b'0'
16.5457,17.3388,b'0'
15.4792,14.1565,b'0'
15.9852,16.2795,b'0'
14.9367,16.9359,b'0'
14.9714,15.7472,b'0'
15.0812,14.504,b'0'
16.0673,16.6687,b'0'
14.5134,16.4144,b'0'
15.6038,18.5234,b'0'
16.5157,15.1785,b'0'
16.1788,15.6728,b'0'
18.3742,16.2976,b'0'
19.1106,17.5936,b'0'
15.8487,13.0658,b'0'
14.5193,16.6634,b'0'
17.521,19.4902,b'0'
17.7429,18.1655,b'0'
17.6849,16.367,b'0'
17.0571,14.0977,b'0'
13.2984,18.2434,b'0'
16.0727,15.9948,b'0'
17.6686,17.5843,b'0'
18.1393,10.4202,b'1'
13.1623,6.81529,b'1'
17.4634,8.65127,b'1'
17.4023,8.86944,b'1'
14.2923,7.31976,b'1'
17.5792,6.69351,b'1'
14.9105,3.5546,b'1'
14.8898,7.75121,b'1'
16.394,8.6561,b'1'
18.9102,6.48742,b'1'
17.9887,7.13106,b'1'
16.8118,4.1841,b'1'
15.0836,7.36586,b'1'
16.5774,9.56896,b'1'
17.9506,7.10765,b'1'
14.517,9.44311,b'1'
15.9166,8.42649,b'1'
16.6646,8.09649,b'1'
15.8347,7.95364,b'1'
15.61,9.98464,b'1'
16.063,7.05982,b'1'
16.7968,8.48788,b'1'
16.5396,6.56641,b'1'
12.9813,8.07702,b'1'
17.0785,3.68252,b'1'
15.699,7.32908,b'1'
14.1085,6.94373,b'1'
18.4709,8.60249,b'1'
16.9888,8.29333,b'1'
19.4182,7.62731,b'1'
14.6617,5.08308,b'1'
17.9592,10.0375,b'1'
16.0899,10.4643,b'1'
14.7572,5.59175,b'1'
13.6694,6.54048,b'1'
13.8108,6.6018,b'1'
15.8599,5.92665,b'1'
15.6776,8.29735,b'1'
13.9861,10.271,b'1'
18.0023,6.07867,b'1'
18.8984,9.10032,b'1'
15.8383,8.23948,b'1'
16.1484,6.66557,b'1'
15.9478,9.24739,b'1'
16.9019,7.06773,b'1'
17.2531,6.23929,b'1'
19.5515,8.93252,b'1'
19.0103,9.5994,b'1'
15.9829,8.38472,b'1'
17.2588,8.93734,b'1'
16.5692,8.65011,b'1'
14.0129,7.56813,b'1'
16.8909,8.33322,b'1'
14.8916,8.64276,b'1'
15.4347,4.60389,b'1'
14.2902,8.12746,b'1'
17.7572,5.78679,b'1'
17.4824,7.33767,b'1'
15.9216,9.92918,b'1'
16.7039,6.25332,b'1'
16.5762,10.7403,b'1'
14.8297,9.86756,b'1'
17.5867,7.25238,b'1'
14.8511,7.37453,b'1'
15.5677,9.96748,b'1'
17.4781,10.4769,b'1'
16.1063,6.62133,b'1'
16.2928,8.9168,b'1'
18.338,6.74959,b'1'
17.4109,9.79361,b'1'
20.1779,7.4522,b'1'
16.8988,5.96699,b'1'
16.5832,8.704,b'1'
14.9648,5.78802,b'1'
18.7261,6.80646,b'1'
15.8844,7.2688,b'1'
16.803,9.7472,b'1'
14.2722,8.28467,b'1'
15.9054,9.09486,b'1'
15.2714,8.79806,b'1'
15.3622,9.17853,b'1'
14.5347,6.65277,b'1'
14.8409,5.25403,b'1'
16.4029,11.4222,b'1'
15.5175,11.9222,b'1'
16.0587,8.00488,b'1'
16.2007,8.18439,b'1'
16.8932,6.3268,b'1'
16.3277,9.00106,b'1'
16.3464,8.23709,b'1'
17.1683,9.40932,b'1'
17.6443,7.21862,b'1'
17.6777,7.29736,b'1'
17.9091,6.83092,b'1'
15.5988,7.26227,b'1'
13.6005,8.42324,b'1'
17.1677,8.24945,b'1'
16.9085,11.8529,b'1'
18.099,10.4017,b'1'
16.9169,7.28374,b'1'
16.6055,6.87593,b'1'
14.7462,7.68021,b'1'
14.1696,7.5609,b'1'
16.9567,6.20564,b'1'
14.7724,8.89887,b'1'
16.9047,10.9222,b'1'
16.5317,6.80622,b'1'
15.2128,7.88061,b'1'
15.5922,9.57735,b'1'
15.827,5.91739,b'1'
13.9933,7.2087,b'1'
16.6141,8.39237,b'1'
15.3058,6.75483,b'1'
18.2146,8.41844,b'1'
18.0496,8.05228,b'1'
17.4953,7.88137,b'1'
17.1874,9.33475,b'1'
18.4342,6.78832,b'1'
17.6005,8.0358,b'1'
17.0468,10.2217,b'1'
17.1615,7.42877,b'1'
18.6278,8.24253,b'1'
14.6087,6.50582,b'1'
17.6314,9.52499,b'1'
16.4068,9.75788,b'1'
8.00367,15.846,b'2'
7.26411,13.9474,b'2'
6.39372,15.0364,b'2'
9.15463,16.3785,b'2'
8.52443,16.475,b'2'
8.70138,18.7579,b'2'
10.4548,16.0178,b'2'
9.97829,14.4587,b'2'
9.57929,15.6494,b'2'
9.35257,14.979,b'2'
9.28862,15.4884,b'2'
8.87335,17.3693,b'2'
6.67182,12.7646,b'2'
9.62077,17.1587,b'2'
5.44188,17.5114,b'2'
11.4145,18.9154,b'2'
7.05422,17.5655,b'2'
7.72392,14.3238,b'2'
6.18903,15.8346,b'2'
7.30435,15.2716,b'2'
8.28156,15.572,b'2'
5.99337,14.4761,b'2'
10.4902,16.0243,b'2'
6.70819,14.7259,b'2'
9.38628,16.0085,b'2'
7.92806,14.9601,b'2'
5.03059,15.6929,b'2'
7.71972,15.6328,b'2'
9.10273,18.1849,b'2'
6.58843,17.0588,b'2'
8.48744,17.1258,b'2'
7.63923,15.7581,b'2'
7.20107,13.9677,b'2'
6.1719,16.5059,b'2'
8.13097,13.7908,b'2'
7.98238,19.777,b'2'
7.38884,15.958,b'2'
7.68277,15.6814,b'2'
6.14338,12.3154,b'2'
5.40961,16.2074,b'2'
9.03464,14.4388,b'2'
8.61359,15.6232,b'2'
5.90306,16.0263,b'2'
7.32454,16.3945,b'2'
8.58243,15.8941,b'2'
5.60588,19.0745,b'2'
9.39778,13.941,b'2'
8.31401,15.9346,b'2'
8.2072,15.1681,b'2'
8.99187,14.1901,b'2'
10.436,15.4752,b'2'
10.1329,13.9166,b'2'
7.88948,12.7719,b'2'
9.42353,14.8225,b'2'
8.50624,15.7466,b'2'
6.18488,15.7022,b'2'
9.12766,12.7386,b'2'
8.80975,18.0694,b'2'
6.39952,18.8285,b'2'
10.2099,18.4038,b'2'
7.0633,16.2998,b'2'
11.8946,19.4455,b'2'
12.2149,15.8881,b'0'
8.26145,18.4163,b'2'
10.9564,12.7596,b'2'
8.41923,13.0148,b'2'
9.62282,14.5564,b'2'
8.71585,16.7885,b'2'
6.84031,14.6893,b'2'
9.7773,13.9378,b'2'
5.15724,14.4329,b'2'
7.34703,15.2188,b'2'
5.10942,16.6099,b'2'
10.0034,16.6147,b'2'
6.79294,15.1368,b'2'
9.43342,15.9654,b'2'
10.1574,16.3295,b'2'
8.34319,17.2869,b'2'
5.74888,15.4298,b'2'
7.422,18.9513,b'2'
9.23327,14.7617,b'2'
7.82402,17.0857,b'2'
7.77125,15.3193,b'2'
7.34425,16.7552,b'2'
7.1186,13.7837,b'2'
7.90474,14.9014,b'2'
8.97519,16.3387,b'2'
7.05559,15.4316,b'2'
5.4922,16.5381,b'2'
9.02803,16.4178,b'2'
8.28359,15.49,b'2'
9.15129,16.501,b'2'
9.18469,14.3556,b'2'
10.1226,16.9522,b'2'
8.44229,16.339,b'2'
9.32542,13.6244,b'2'
9.1501,17.1571,b'2'
8.09663,16.4485,b'2'
8.46486,12.7597,b'2'
6.30164,14.3662,b'2'
7.59452,14.5541,b'2'
9.13418,14.2814,b'2'
9.56085,13.9946,b'2'
8.81791,17.0228,b'2'
5.65147,14.5423,b'2'
6.0198,16.6101,b'2'
10.6699,15.2636,b'2'
10.7886,15.0358,b'2'
6.75722,14.7147,b'2'
7.19629,15.0589,b'2'
7.86145,15.7645,b'2'
7.14878,19.0475,b'2'
9.16396,14.2766,b'2'
8.50027,13.7519,b'2'
7.39092,14.2974,b'2'
8.23096,14.2018,b'2'
5.7336,16.0945,b'2'
10.6546,14.6758,b'2'
8.42806,13.9404,b'2'
9.09332,13.4586,b'2'
9.3682,14.6366,b'2'
7.75008,15.3356,b'2'
8.02877,15.6413,b'2'
7.22927,14.5171,b'2'
8.343,16.5276,b'2'
10.3691,8.85373,b'3'
6.08714,6.70293,b'3'
6.14346,7.54939,b'3'
8.83083,11.6993,b'3'
7.91347,4.88772,b'3'
8.11355,8.88167,b'3'
6.2628,8.99021,b'3'
7.69257,8.03866,b'3'
8.43353,6.32012,b'3'
4.04603,7.08817,b'3'
9.16268,7.08041,b'3'
6.93689,10.484,b'3'
8.74498,5.14464,b'3'
9.64476,9.13954,b'3'
9.87291,9.76471,b'3'
9.02348,6.26103,b'3'
7.70453,7.75383,b'3'
5.86631,6.66439,b'3'
6.1313,8.59102,b'3'
8.24856,10.1532,b'3'
8.25014,5.45149,b'3'
9.81776,10.6615,b'3'
8.03711,5.64944,b'3'
6.5162,6.24444,b'3'
6.36935,10.1848,b'3'
5.92221,8.71366,b'3'
9.49784,9.01071,b'3'
9.45044,9.4031,b'3'
8.38058,12.2461,b'2'
7.81199,6.82507,b'3'
8.30542,8.63464,b'3'
8.57384,7.52176,b'3'
8.22387,9.17353,b'3'
9.22937,7.14153,b'3'
5.85671,6.32409,b'3'
9.37551,11.0212,b'3'
8.19422,7.25911,b'3'
7.75863,8.46392,b'3'
9.70463,9.01211,b'3'
6.19028,10.0158,b'3'
5.65373,7.89255,b'3'
8.72062,8.26117,b'3'
7.5729,9.56049,b'3'
8.1598,9.49969,b'3'
7.8763,7.70673,b'3'
7.27552,7.42793,b'3'
5.66054,9.21104,b'3'
11.3261,6.50068,b'3'
7.53476,6.14357,b'3'
9.78819,9.83214,b'3'
5.97952,9.67625,b'3'
9.85234,5.78139,b'3'
10.6251,6.53997,b'3'
8.15078,4.49698,b'3'
6.54492,8.99704,b'3'
5.20666,6.81258,b'3'
7.41026,9.40321,b'3'
8.58488,8.01703,b'3'
7.56573,8.73308,b'3'
7.37894,4.60413,b'3'
6.89996,5.18944,b'3'
9.42533,5.24455,b'3'
8.84378,8.46657,b'3'
5.35196,8.70879,b'3'
8.77316,5.90064,b'3'
7.84852,9.85409,b'3'
10.1067,9.61993,b'3'
10.4175,6.50257,b'3'
9.85595,7.4154,b'3'
8.6271,5.80278,b'3'
9.35908,8.60315,b'3'
5.27074,10.5352,b'3'
7.50863,8.73548,b'3'
8.41813,9.57543,b'3'
7.24952,6.55853,b'3'
9.16591,10.2776,b'3'
9.75344,8.18142,b'3'
7.74416,10.0401,b'3'
7.38947,8.35775,b'3'
8.55843,7.91471,b'3'
7.576,7.78734,b'3'
9.59213,6.40626,b'3'
5.51864,5.89735,b'3'
7.77049,5.03443,b'3'
11.6962,9.19788,b'3'
8.94527,7.15124,b'3'
7.19775,9.62701,b'3'
7.42024,5.63104,b'3'
4.15326,8.00925,b'3'
8.71307,7.1804,b'3'
5.59961,4.57756,b'3'
8.56854,5.83687,b'3'
8.66612,9.94425,b'3'
7.13674,7.08224,b'3'
8.25383,9.40788,b'3'
6.64014,6.66267,b'3'
6.20047,9.22588,b'3'
7.20658,4.0329,b'3'
7.74446,7.43291,b'3'
6.03894,5.73051,b'3'
9.83675,7.52188,b'3'
9.03327,7.99397,b'3'
9.29138,7.54258,b'3'
8.19547,10.7831,b'3'
5.97662,4.51021,b'3'
6.06454,5.86596,b'3'
9.57935,9.15942,b'3'
11.3515,12.9968,b'2'
8.92652,7.65424,b'3'
7.71878,8.84516,b'3'
6.51328,9.42421,b'3'
9.29078,7.74281,b'3'
9.44799,8.18701,b'3'
8.73423,6.92368,b'3'
7.89206,6.49614,b'3'
8.47087,7.54118,b'3'
7.86364,8.73737,b'3'
7.94658,8.69195,b'3'
9.50769,7.11624,b'3'
8.22301,7.38854,b'3'
9.54557,7.84567,b'3'
8.62223,6.30763,b'3'
8.22827,6.10287,b'3'
7.11034,8.23046,b'3'
8.62713,5.85902,b'3'
1.5,0.0,b'4'
1.50973,0.0284611,b'4'
1.51892,0.0572891,b'4'
1.52755,0.0864734,b'4'
1.53562,0.116003,b'4'
1.54312,0.145868,b'4'
1.55003,0.176056,b'4'
1.55635,0.206556,b'4'
1.56207,0.237356,b'4'
1.56717,0.268445,b'4'
1.57166,0.29981,b'4'
1.57552,0.331439,b'4'
1.57873,0.363319,b'4'
1.58131,0.395437,b'4'
1.58323,0.42778,b'4'
1.58448,0.460335,b'4'
1.58508,0.493089,b'4'
1.58499,0.526027,b'4'
1.58422,0.559137,b'4'
1.58277,0.592403,b'4'
1.58062,0.625812,b'4'
1.57777,0.659349,b'4'
1.57421,0.692999,b'4'
1.56995,0.726748,b'4'
1.56497,0.760581,b'4'
1.55926,0.794483,b'4'
1.55283,0.828439,b'4'
1.54567,0.862433,b'4'
1.53778,0.896449,b'4'
1.52916,0.930473,b'4'
1.51979,0.964488,b'4'
1.50968,0.998479,b'4'
1.49883,1.03243,b'4'
1.48723,1.06632,b'4'
1.47488,1.10015,b'4'
1.46179,1.13388,b'4'
1.44794,1.16751,b'4'
1.43334,1.20101,b'4'
1.41799,1.23438,b'4'
1.40189,1.2676,b'4'
1.38504,1.30064,b'4'
1.36744,1.3335,b'4'
1.34909,1.36615,b'4'
1.32999,1.39858,b'4'
1.31015,1.43078,b'4'
1.28956,1.46272,b'4'
1.26823,1.49439,b'4'
1.24616,1.52577,b'4'
1.22336,1.55685,b'4'
1.19983,1.58761,b'4'
1.17557,1.61803,b'4'
1.15059,1.6481,b'4'
1.12489,1.6778,b'4'
1.09848,1.70712,b'4'
1.07136,1.73603,b'4'
1.04353,1.76452,b'4'
1.01502,1.79258,b'4'
0.985813,1.82018,b'4'
0.955926,1.84732,b'4'
0.925365,1.87398,b'4'
0.894137,1.90014,b'4'
0.86225,1.92578,b'4'
0.829712,1.95089,b'4'
0.796533,1.97546,b'4'
0.762721,1.99946,b'4'
0.728287,2.02289,b'4'
0.693238,2.04573,b'4'
0.657587,2.06797,b'4'
0.621342,2.08958,b'4'
0.584515,2.11055,b'4'
0.547118,2.13088,b'4'
0.509161,2.15055,b'4'
0.470656,2.16954,b'4'
0.431615,2.18783,b'4'
0.392052,2.20542,b'4'
0.351978,2.2223,b'4'
0.311406,2.23844,b'4'
0.270351,2.25384,b'4'
0.228825,2.26849,b'4'
0.186843,2.28236,b'4'
0.144418,2.29546,b'4'
0.101566,2.30777,b'4'
0.0583018,2.31927,b'4'
0.0146397,2.32995,b'4'
-0.0294045,2.33982,b'4'
-0.0738153,2.34884,b'4'
-0.118577,2.35702,b'4'
-0.163672,2.36434,b'4'
-0.209086,2.3708,b'4'
-0.254801,2.37638,b'4'
-0.3008,2.38108,b'4'
-0.347066,2.38488,b'4'
-0.393582,2.38778,b'4'
-0.44033,2.38977,b'4'
-0.487292,2.39085,b'4'
-0.534451,2.391,b'4'
-0.581788,2.39021,b'4'
-0.629284,2.38849,b'4'
-0.676921,2.38583,b'4'
-0.72468,2.38221,b'4'
-0.772542,2.37764,b'4'
-0.820489,2.37211,b'4'
-0.8685,2.36561,b'4'
-0.916557,2.35814,b'4'
-0.964639,2.3497,b'4'
-1.01273,2.34027,b'4'
-1.0608,2.32987,b'4'
-1.10884,2.31848,b'4'
-1.15683,2.30611,b'4'
-1.20474,2.29275,b'4'
-1.25256,2.2784,b'4'
-1.30026,2.26305,b'4'
-1.34783,2.24672,b'4'
-1.39524,2.22939,b'4'
-1.44248,2.21107,b'4'
-1.48952,2.19176,b'4'
-1.53634,2.17146,b'4'
-1.58293,2.15017,b'4'
-1.62925,2.12789,b'4'
-1.6753,2.10463,b'4'
-1.72104,2.08039,b'4'
-1.76647,2.05516,b'4'
-1.81155,2.02896,b'4'
-1.85627,2.00179,b'4'
-1.90061,1.97365,b'4'
-1.94454,1.94454,b'4'
-1.98805,1.91448,b'4'
-2.03112,1.88347,b'4'
-2.07372,1.85151,b'4'
-2.11583,1.81862,b'4'
-2.15744,1.78479,b'4'
-2.19852,1.75003,b'4'
-2.23905,1.71436,b'4'
-2.27902,1.67778,b'4'
-2.3184,1.64031,b'4'
-2.35718,1.60194,b'4'
-2.39533,1.56269,b'4'
-2.43284,1.52257,b'4'
-2.46968,1.48159,b'4'
-2.50583,1.43975,b'4'
-2.54129,1.39709,b'4'
-2.57602,1.35359,b'4'
-2.61002,1.30928,b'4'
-2.64325,1.26417,b'4'
-2.67571,1.21826,b'4'
-2.70738,1.17159,b'4'
-2.73823,1.12415,b'4'
-2.76825,1.07596,b'4'
-2.79743,1.02704,b'4'
-2.82574,0.977395,b'4'
-2.85317,0.927051,b'4'
-2.8797,0.876019,b'4'
-2.90532,0.824315,b'4'
-2.93001,0.771955,b'4'
-2.95376,0.718957,b'4'
-2.97655,0.665337,b'4'
-2.99836,0.611113,b'4'
-3.01918,0.556302,b'4'
-3.03899,0.500922,b'4'
-3.05779,0.444993,b'4'
-3.07556,0.388533,b'4'
-3.09228,0.331561,b'4'
-3.10794,0.274096,b'4'
-3.12253,0.216158,b'4'
-3.13603,0.157767,b'4'
-3.14845,0.0989439,b'4'
-3.15975,0.0397087,b'4'
-3.16994,-0.0199176,b'4'
-3.179,-0.0799137,b'4'
-3.18692,-0.140258,b'4'
-3.19369,-0.20093,b'4'
-3.1993,-0.261906,b'4'
-3.20374,-0.323165,b'4'
-3.20701,-0.384684,b'4'
-3.2091,-0.446441,b'4'
-3.20999,-0.508412,b'4'
-3.20968,-0.570575,b'4'
-3.20817,-0.632907,b'4'
-3.20544,-0.695383,b'4'
-3.20149,-0.757981,b'4'
-3.19632,-0.820677,b'4'
-3.18993,-0.883446,b'4'
-3.18229,-0.946264,b'4'
-3.17342,-1.00911,b'4'
-3.16331,-1.07195,b'4'
-3.15195,-1.13477,b'4'
-3.13935,-1.19754,b'4'
-3.12549,-1.26024,b'4'
-3.11038,-1.32284,b'4'
-3.09402,-1.38532,b'4'
-3.07641,-1.44765,b'4'
-3.05755,-1.50981,b'4'
-3.03743,-1.57176,b'4'
-3.01605,-1.6335,b'4'
-2.99343,-1.69498,b'4'
-2.96956,-1.75619,b'4'
-2.94444,-1.8171,b'4'
-2.91808,-1.87769,b'4'
-2.89047,-1.93793,b'4'
-2.86163,-1.99779,b'4'
-2.83156,-2.05725,b'4'
-2.80026,-2.11628,b'4'
-2.76774,-2.17487,b'4'
-2.734,-2.23297,b'4'
-2.69905,-2.29058,b'4'
-2.66289,-2.34766,b'4'
-2.62555,-2.40418,b'4'
-2.58701,-2.46014,b'4'
-2.5473,-2.51549,b'4'
-2.50641,-2.57021,b'4'
-2.46437,-2.62429,b'4'
-2.42117,-2.67769,b'4'
-2.37684,-2.73039,b'4'
-2.33138,-2.78237,b'4'
-2.2848,-2.8336,b'4'
-2.23711,-2.88407,b'4'
-2.18833,-2.93374,b'4'
-2.13847,-2.98259,b'4'
-2.08755,-3.0306,b'4'
-2.03557,-3.07775,b'4'
-1.98256,-3.12401,b'4'
-1.92852,-3.16937,b'4'
-1.87348,-3.2138,b'4'
-1.81744,-3.25727,b'4'
-1.76043,-3.29977,b'4'
-1.70246,-3.34127,b'4'
-1.64356,-3.38176,b'4'
-1.58372,-3.42122,b'4'
-1.52299,-3.45961,b'4'
-1.46136,-3.49693,b'4'
-1.39887,-3.53315,b'4'
-1.33554,-3.56826,b'4'
-1.27137,-3.60222,b'4'
-1.2064,-3.63504,b'4'
-1.14064,-3.66668,b'4'
-1.07412,-3.69713,b'4'
-1.00685,-3.72637,b'4'
-0.938859,-3.75439,b'4'
-0.870171,-3.78116,b'4'
-0.800806,-3.80668,b'4'
-0.730787,-3.83092,b'4'
-0.660139,-3.85387,b'4'
-0.588884,-3.87551,b'4'
-0.517048,-3.89584,b'4'
-0.444654,-3.91483,b'4'
-0.371728,-3.93247,b'4'
-0.298294,-3.94875,b'4'
-0.224379,-3.96365,b'4'
-0.150007,-3.97717,b'4'
-0.0752053,-3.98929,b'4'
1.70288e-14,-4.0,b'4'
0.0755822,-4.00929,b'4'
0.151515,-4.01714,b'4'
0.22777,-4.02356,b'4'
0.30432,-4.02852,b'4'
0.381139,-4.03203,b'4'
0.458197,-4.03406,b'4'
0.535467,-4.03462,b'4'
0.61292,-4.0337,b'4'
0.690529,-4.03129,b'4'
0.768263,-4.02738,b'4'
0.846095,-4.02197,b'4'
0.923996,-4.01505,b'4'
1.00193,-4.00662,b'4'
1.07988,-3.99668,b'4'
1.15781,-3.98522,b'4'
1.23569,-3.97224,b'4'
1.31349,-3.95773,b'4'
1.39119,-3.9417,b'4'
1.46874,-3.92414,b'4'
1.54612,-3.90506,b'4'
1.62331,-3.88445,b'4'
1.70027,-3.86232,b'4'
1.77696,-3.83866,b'4'
1.85337,-3.81348,b'4'
1.92946,-3.78678,b'4'
2.0052,-3.75856,b'4'
2.08056,-3.72883,b'4'
2.15551,-3.69759,b'4'
2.23002,-3.66485,b'4'
2.30406,-3.63061,b'4'
2.37759,-3.59488,b'4'
2.4506,-3.55766,b'4'
2.52305,-3.51897,b'4'
2.59491,-3.4788,b'4'
2.66615,-3.43717,b'4'
2.73673,-3.3941,b'4'
2.80664,-3.34957,b'4'
2.87585,-3.30362,b'4'
2.94431,-3.25625,b'4'
3.01201,-3.20746,b'4'
3.07891,-3.15728,b'4'
3.14499,-3.10571,b'4'
3.21021,-3.05277,b'4'
3.27456,-2.99848,b'4'
3.33799,-2.94284,b'4'
3.40049,-2.88587,b'4'
3.46203,-2.82759,b'4'
3.52257,-2.76801,b'4'
3.5821,-2.70715,b'4'
3.64058,-2.64503,b'4'
3.69798,-2.58167,b'4'
3.75429,-2.51708,b'4'
3.80948,-2.45128,b'4'
3.86351,-2.38429,b'4'
3.91638,-2.31614,b'4'
3.96804,-2.24684,b'4'
4.01848,-2.17641,b'4'
4.06766,-2.10488,b'4'
4.11558,-2.03226,b'4'
4.1622,-1.95858,b'4'
4.20751,-1.88387,b'4'
4.25147,-1.80815,b'4'
4.29407,-1.73143,b'4'
4.33529,-1.65375,b'4'
4.3751,-1.57513,b'4'
4.41348,-1.4956,b'4'
4.45041,-1.41517,b'4'
4.48588,-1.33389,b'4'
4.51986,-1.25177,b'4'
4.55234,-1.16884,b'4'
4.58329,-1.08513,b'4'
4.61271,-1.00067,b'4'
4.64056,-0.915489,b'4'
4.66683,-0.829609,b'4'
4.69152,-0.743064,b'4'
4.7146,-0.655882,b'4'
4.73605,-0.568093,b'4'
4.75587,-0.479729,b'4'
4.77403,-0.390819,b'4'
4.79053,-0.301394,b'4'
4.80535,-0.211487,b'4'
4.81848,-0.121127,b'4'
4.8299,-0.0303476,b'4'
4.83962,0.0608196,b'4'
4.84761,0.152342,b'4'
4.85386,0.244187,b'4'
4.85837,0.336322,b'4'
4.86113,0.428714,b'4'
4.86213,0.521329,b'4'
4.86136,0.614133,b'4'
4.85882,0.707093,b'4'
4.85449,0.800175,b'4'
4.84838,0.893344,b'4'
4.84048,0.986567,b'4'
4.83079,1.07981,b'4'
4.81929,1.17304,b'4'
4.806,1.26621,b'4'
4.7909,1.3593,b'4'
4.77399,1.45227,b'4'
4.75528,1.54508,b'4'
4.73477,1.63771,b'4'
4.71244,1.73011,b'4'
4.68832,1.82225,b'4'
4.66239,1.91409,b'4'
4.63466,2.0056,b'4'
4.60514,2.09674,b'4'
4.57382,2.18748,b'4'
4.54071,2.27779,b'4'
4.50583,2.36762,b'4'
4.46916,2.45694,b'4'
4.43073,2.54573,b'4'
4.39054,2.63393,b'4'
4.34859,2.72152,b'4'
4.30489,2.80847,b'4'
4.25946,2.89473,b'4'
4.21231,2.98028,b'4'
4.16344,3.06507,b'4'
4.11287,3.14908,b'4'
4.06061,3.23227,b'4'
4.00667,3.3146,b'4'
3.95107,3.39605,b'4'
3.89381,3.47658,b'4'
3.83493,3.55616,b'4'
3.77442,3.63474,b'4'
3.71231,3.71231,b'4'
3.64862,3.78883,b'4'
3.58335,3.86426,b'4'
3.51654,3.93857,b'4'
3.4482,4.01173,b'4'
3.37835,4.08372,b'4'
3.307,4.1545,b'4'
3.23419,4.22403,b'4'
3.15993,4.29229,b'4'
3.08424,4.35925,b'4'
3.00715,4.42488,b'4'
2.92867,4.48915,b'4'
2.84885,4.55203,b'4'
2.76768,4.61349,b'4'
2.68522,4.67351,b'4'
2.60147,4.73206,b'4'
2.51647,4.7891,b'4'
2.43024,4.84462,b'4'
2.34281,4.89859,b'4'
2.2542,4.95098,b'4'
2.16446,5.00176,b'4'
2.07359,5.05092,b'4'
1.98165,5.09843,b'4'
1.88864,5.14426,b'4'
1.79462,5.1884,b'4'
1.69959,5.23081,b'4'
1.60361,5.27148,b'4'
1.50669,5.31039,b'4'
1.40888,5.34752,b'4'
1.3102,5.38284,b'4'
1.21069,5.41634,b'4'
1.11039,5.44799,b'4'
1.00932,5.47779,b'4'
0.907515,5.50571,b'4'
0.80502,5.53173,b'4'
0.701866,5.55584,b'4'
0.598089,5.57803,b'4'
