a0,a1,class
-0.253021,0.714812,b'0'
-0.252257,0.696192,b'0'
-0.242481,0.701617,b'0'
-0.269276,0.690039,b'0'
-0.249124,0.710167,b'0'
-0.257288,0.711719,b'0'
-0.259976,0.698973,b'0'
-0.264906,0.686316,b'0'
-0.270709,0.693576,b'0'
-0.252302,0.702523,b'0'
-0.256504,0.703167,b'0'
-0.255324,0.718386,b'0'
-0.243635,0.700119,b'0'
-0.246811,0.689725,b'0'
-0.249471,0.697663,b'0'
-0.250983,0.693194,b'0'
-0.251409,0.696589,b'0'
-0.254178,0.709129,b'0'
-0.268855,0.678431,b'0'
-0.249195,0.707725,b'0'
-0.277054,0.710076,b'0'
-0.237237,0.719436,b'0'
-0.266305,0.710437,b'0'
-0.261841,0.688825,b'0'
-0.272073,0.698897,b'0'
-0.264638,0.695144,b'0'
-0.258123,0.697147,b'0'
-0.273378,0.68984,b'0'
-0.243399,0.700162,b'0'
-0.268612,0.691506,b'0'
-0.250758,0.700056,b'0'
-0.26048,0.693067,b'0'
-0.279796,0.697953,b'0'
-0.261869,0.697552,b'0'
-0.252648,0.714566,b'0'
-0.26941,0.707058,b'0'
-0.25675,0.707505,b'0'
-0.262405,0.698388,b'0'
-0.265326,0.686451,b'0'
-0.272187,0.703373,b'0'
-0.259127,0.685272,b'0'
-0.260117,0.72518,b'0'
-0.264074,0.69972,b'0'
-0.262115,0.697876,b'0'
-0.272377,0.675436,b'0'
-0.277269,0.701383,b'0'
-0.253102,0.689592,b'0'
-0.255909,0.697488,b'0'
-0.27398,0.700175,b'0'
-0.264503,0.70263,b'0'
-0.256117,0.699294,b'0'
-0.275961,0.720496,b'0'
-0.250681,0.686274,b'0'
-0.257907,0.699564,b'0'
-0.258619,0.694454,b'0'
-0.253388,0.687934,b'0'
-0.24376,0.696501,b'0'
-0.245781,0.686111,b'0'
-0.260737,0.67848,b'0'
-0.25051,0.69215,b'0'
-0.256625,0.698311,b'0'
-0.272101,0.698014,b'0'
-0.252482,0.678257,b'0'
-0.254602,0.713796,b'0'
-0.27067,0.718857,b'0'
-0.245267,0.716025,b'0'
-0.266245,0.701999,b'0'
-0.234036,0.72297,b'0'
-0.2319,0.699254,b'0'
-0.258257,0.716109,b'0'
-0.24029,0.678397,b'0'
-0.257205,0.680099,b'0'
-0.249181,0.690376,b'0'
-0.255228,0.705257,b'0'
-0.267731,0.691262,b'0'
-0.248151,0.686252,b'0'
-0.278952,0.689553,b'0'
-0.264353,0.694792,b'0'
-0.279271,0.704066,b'0'
-0.246644,0.704098,b'0'
-0.268047,0.694245,b'0'
-0.250444,0.699769,b'0'
-0.245617,0.702196,b'0'
-0.257712,0.70858,b'0'
-0.275007,0.696199,b'0'
-0.263853,0.719675,b'0'
-0.251778,0.691745,b'0'
-0.261173,0.707238,b'0'
-0.261525,0.695462,b'0'
-0.344372,0.705034,b'1'
-0.345876,0.685225,b'1'
-0.340635,0.692676,b'1'
-0.333499,0.702258,b'1'
-0.346296,0.69621,b'1'
-0.356719,0.703587,b'1'
-0.333146,0.702785,b'1'
-0.338109,0.6966,b'1'
-0.332325,0.70334,b'1'
-0.332102,0.689037,b'1'
-0.32585,0.706348,b'1'
-0.337051,0.70226,b'1'
-0.331164,0.684163,b'1'
-0.332333,0.707714,b'1'
-0.339356,0.70299,b'1'
-0.336901,0.678398,b'1'
-0.351322,0.689108,b'1'
-0.342703,0.690361,b'1'
-0.332439,0.688543,b'1'
-0.329594,0.68663,b'1'
-0.334547,0.706818,b'1'
-0.355657,0.690282,b'1'
-0.353201,0.704068,b'1'
-0.3222,0.695091,b'1'
-0.321409,0.693572,b'1'
-0.348285,0.691432,b'1'
-0.345358,0.693726,b'1'
-0.340924,0.69843,b'1'
-0.345675,0.720316,b'1'
-0.33224,0.688511,b'1'
-0.336665,0.685013,b'1'
-0.344061,0.68865,b'1'
-0.33846,0.688012,b'1'
-0.355109,0.70063,b'1'
-0.322302,0.691172,b'1'
-0.337146,0.686269,b'1'
-0.332711,0.683057,b'1'
-0.330879,0.690911,b'1'
-0.341666,0.69557,b'1'
-0.339808,0.697609,b'1'
-0.345138,0.690114,b'1'
-0.337713,0.703517,b'1'
-0.324206,0.705692,b'1'
-0.352752,0.691353,b'1'
-0.352377,0.696996,b'1'
-0.334461,0.724662,b'1'
-0.340577,0.679251,b'1'
-0.339243,0.705878,b'1'
-0.351581,0.706601,b'1'
-0.34205,0.700258,b'1'
-0.33711,0.688801,b'1'
-0.36636,0.693921,b'1'
-0.332249,0.693869,b'1'
-0.347087,0.71656,b'1'
-0.335033,0.680964,b'1'
-0.329035,0.707597,b'1'
-0.327514,0.711765,b'1'
-0.333177,0.688407,b'1'
-0.34197,0.698359,b'1'
-0.354225,0.691096,b'1'
-0.352458,0.70394,b'1'
-0.338343,0.714355,b'1'
-0.338332,0.68301,b'1'
-0.327882,0.717743,b'1'
-0.339753,0.68433,b'1'
-0.349892,0.688296,b'1'
-0.350871,0.714565,b'1'
-0.353852,0.704758,b'1'
-0.330014,0.706738,b'1'
-0.33033,0.709354,b'1'
-0.337463,0.728308,b'1'
-0.341253,0.692167,b'1'
-0.337964,0.704231,b'1'
-0.336174,0.696812,b'1'
-0.338508,0.707824,b'1'
-0.331804,0.694277,b'1'
-0.354289,0.688827,b'1'
-0.33083,0.720141,b'1'
-0.338705,0.695061,b'1'
-0.341609,0.703093,b'1'
-0.328636,0.706747,b'1'
-0.352065,0.713439,b'1'
-0.355642,0.699284,b'1'
-0.335196,0.701741,b'1'
-0.342847,0.710403,b'1'
-0.338935,0.709998,b'1'
-0.340825,0.698045,b'1'
-0.34483,0.696186,b'1'
-0.355596,0.708074,b'1'
-0.317826,0.690005,b'1'
-0.343102,0.687624,b'1'
-0.328079,0.712214,b'1'
-0.35347,0.711175,b'1'
-0.327651,0.685209,b'1'
-0.322499,0.690266,b'1'
-0.338995,0.676647,b'1'
-0.349701,0.706647,b'1'
-0.358622,0.692084,b'1'
-0.343932,0.709355,b'1'
-0.336101,0.700114,b'1'
-0.342895,0.704887,b'1'
-0.34414,0.677361,b'1'
-0.347334,0.681263,b'1'
-0.330498,0.68163,b'1'
-0.334375,0.70311,b'1'
-0.357654,0.704725,b'1'
-0.334846,0.686004,b'1'
-0.34101,0.712361,b'1'
-0.325955,0.7108,b'1'
-0.323883,0.690017,b'1'
-0.327627,0.696103,b'1'
-0.335819,0.685352,b'1'
-0.330939,0.704021,b'1'
-0.358195,0.716901,b'1'
-0.343276,0.704903,b'1'
-0.337212,0.710503,b'1'
-0.345003,0.69039,b'1'
-0.332227,0.715184,b'1'
-0.32831,0.701209,b'1'
-0.341706,0.7136,b'1'
-0.34407,0.702385,b'1'
-0.336277,0.699431,b'1'
-0.342827,0.698582,b'1'
-0.329386,0.689375,b'1'
-0.356542,0.685982,b'1'
-0.34153,0.68023,b'1'
-0.315359,0.707986,b'1'
-0.333698,0.694342,b'1'
-0.345348,0.710847,b'1'
-0.343865,0.684207,b'1'
-0.365645,0.700062,b'1'
-0.335246,0.694536,b'1'
-0.356003,0.677184,b'1'
-0.33621,0.685579,b'1'
-0.335559,0.712962,b'1'
-0.345755,0.693882,b'1'
-0.338308,0.709386,b'1'
-0.349066,0.691084,b'1'
-0.351997,0.708173,b'1'
-0.345289,0.673553,b'1'
-0.341704,0.696219,b'1'
-0.353074,0.68487,b'1'
-0.327755,0.696813,b'1'
-0.333112,0.69996,b'1'
-0.331391,0.696951,b'1'
-0.338697,0.718554,b'1'
-0.353489,0.676735,b'1'
-0.352903,0.685773,b'1'
-0.329471,0.707729,b'1'
-0.317657,0.733312,b'1'
-0.333823,0.697695,b'1'
-0.341875,0.705634,b'1'
-0.349911,0.709495,b'1'
-0.331395,0.698285,b'1'
-0.330347,0.701247,b'1'
-0.335105,0.692825,b'1'
-0.34072,0.689974,b'1'
-0.336861,0.696941,b'1'
-0.340909,0.704916,b'1'
-0.340356,0.704613,b'1'
-0.329949,0.694108,b'1'
-0.338513,0.695924,b'1'
-0.329696,0.698971,b'1'
-0.335852,0.688718,b'1'
-0.338478,0.687352,b'1'
-0.345931,0.701536,b'1'
-0.335819,0.685727,b'1'
-0.329861,0.684517,b'1'
-0.349515,0.710437,b'1'
-0.331167,0.701582,b'1'
-0.344322,0.68757,b'1'
-0.329019,0.712579,b'1'
-0.336668,0.686018,b'1'
-0.33441,0.718124,b'1'
-0.336876,0.692374,b'1'
-0.346322,0.703375,b'1'
-0.343892,0.700674,b'1'
-0.358574,0.701764,b'1'
-0.325839,0.711529,b'1'
-0.336814,0.713932,b'1'
-0.347766,0.697849,b'1'
-0.352576,0.703459,b'1'
-0.334675,0.697737,b'1'
-0.333175,0.705025,b'1'
-0.352169,0.69806,b'1'
-0.328981,0.689813,b'1'
-0.331191,0.720805,b'1'
-0.337655,0.695597,b'1'
-0.333206,0.696775,b'1'
-0.332221,0.701182,b'1'
-0.333407,0.69788,b'1'
-0.332366,0.720395,b'1'
-0.350348,0.708522,b'1'
-0.360095,0.689291,b'1'
-0.344727,0.713647,b'1'
-0.339502,0.691916,b'1'
-0.351635,0.696857,b'1'
-0.342235,0.685925,b'1'
-0.341449,0.683848,b'1'
-0.355562,0.697261,b'1'
-0.325517,0.69327,b'1'
-0.360086,0.700012,b'1'
-0.349631,0.705959,b'1'
-0.343296,0.707357,b'1'
-0.333338,0.700069,b'1'
-0.336815,0.69603,b'1'
-0.331912,0.692765,b'1'
-0.314719,0.704226,b'1'
-0.334418,0.698447,b'1'
-0.343615,0.693163,b'1'
-0.355111,0.684264,b'1'
-0.358859,0.706683,b'1'
-0.335119,0.705519,b'1'
-0.34061,0.704864,b'1'
-0.334472,0.714847,b'1'
-0.341556,0.686454,b'1'
-0.342273,0.689857,b'1'
-0.345658,0.684879,b'1'
-0.333848,0.70057,b'1'
-0.334164,0.701798,b'1'
-0.355583,0.70124,b'1'
-0.363878,0.707298,b'1'
-0.337843,0.678014,b'1'
-0.339823,0.720409,b'1'
-0.330323,0.688207,b'1'
-0.336388,0.709875,b'1'
-0.333168,0.698367,b'1'
-0.359839,0.676359,b'1'
-0.335082,0.694158,b'1'
-0.345572,0.675238,b'1'
-0.339141,0.712832,b'1'
-0.3446,0.704333,b'1'
-0.327845,0.709458,b'1'
-0.337852,0.702008,b'1'
-0.348185,0.697936,b'1'
-0.333197,0.710033,b'1'
-0.333185,0.718789,b'1'
-0.348459,0.68876,b'1'
-0.340484,0.706694,b'1'
-0.332615,0.718574,b'1'
-0.340412,0.702724,b'1'
-0.342896,0.712165,b'1'
-0.331144,0.689108,b'1'
-0.335752,0.709405,b'1'
-0.337818,0.687917,b'1'
-0.34328,0.715926,b'1'
-0.333646,0.696642,b'1'
-0.348291,0.694038,b'1'
-0.325979,0.713012,b'1'
-0.342614,0.688243,b'1'
-0.359626,0.681396,b'1'
-0.351539,0.67311,b'1'
-0.33599,0.704783,b'1'
-0.332569,0.685308,b'1'
-0.328271,0.683634,b'1'
-0.339661,0.695758,b'1'
-0.318706,0.698315,b'1'
-0.34415,0.696031,b'1'
-0.349853,0.703722,b'1'
-0.341652,0.714376,b'1'
-0.322412,0.686801,b'1'
-0.328154,0.696451,b'1'
-0.355344,0.712422,b'1'
-0.31023,0.713523,b'1'
-0.3403,0.710077,b'1'
-0.340433,0.700273,b'1'
-0.339781,0.717404,b'1'
-0.329947,0.711331,b'1'
-0.332106,0.721131,b'1'
-0.340965,0.700236,b'1'
-0.357126,0.693906,b'1'
-0.32783,0.699334,b'1'
-0.338655,0.681297,b'1'
-0.332893,0.707599,b'1'
-0.342322,0.711443,b'1'
-0.341724,0.692356,b'1'
-0.348639,0.700763,b'1'
-0.36475,0.705177,b'1'
-0.334532,0.69283,b'1'
-0.335629,0.690898,b'1'
-0.345233,0.679317,b'1'
-0.340122,0.707912,b'1'
-0.341877,0.70932,b'1'
-0.348774,0.703376,b'1'
-0.313615,0.696029,b'1'
-0.341382,0.696174,b'1'
-0.355161,0.700757,b'1'
-0.344629,0.702524,b'1'
-0.350006,0.701337,b'1'
-0.346342,0.699688,b'1'
-0.343362,0.705063,b'1'
-0.35284,0.692798,b'1'
-0.343991,0.69709,b'1'
-0.351605,0.704371,b'1'
-0.360826,0.705076,b'1'
-0.348871,0.70629,b'1'
-0.344434,0.692162,b'1'
-0.363699,0.701117,b'1'
-0.353153,0.683572,b'1'
-0.330226,0.70384,b'1'
-0.328131,0.703217,b'1'
-0.350215,0.681606,b'1'
-0.313532,0.699018,b'1'
-0.352004,0.692119,b'1'
-0.350951,0.700718,b'1'
-0.335549,0.69561,b'1'
-0.35316,0.714284,b'1'
-0.349837,0.709143,b'1'
-0.342783,0.688693,b'1'
-0.324279,0.704674,b'1'
-0.340052,0.704172,b'1'
-0.340407,0.697792,b'1'
-0.32889,0.697658,b'1'
-0.337841,0.703347,b'1'
-0.370698,0.70513,b'1'
-0.333922,0.705142,b'1'
-0.330419,0.708473,b'1'
-0.349202,0.701079,b'1'
-0.332612,0.696457,b'1'
-0.341448,0.714643,b'1'
-0.33055,0.69656,b'1'
-0.345291,0.707316,b'1'
-0.322827,0.68616,b'1'
-0.331774,0.703535,b'1'
-0.341481,0.691061,b'1'
-0.315292,0.674098,b'1'
-0.337734,0.691093,b'1'
-0.342539,0.683351,b'1'
-0.327653,0.697891,b'1'
-0.328102,0.694042,b'1'
-0.339705,0.692807,b'1'
-0.348892,0.718425,b'1'
-0.348651,0.71067,b'1'
-0.2,0.7,b'2'
-0.200018,0.701887,b'2'
-0.200071,0.703773,b'2'
-0.20016,0.705658,b'2'
-0.200285,0.70754,b'2'
-0.200445,0.70942,b'2'
-0.20064,0.711297,b'2'
-0.200871,0.71317,b'2'
-0.201137,0.715037,b'2'
-0.201438,0.7169,b'2'
-0.201775,0.718757,b'2'
-0.202146,0.720607,b'2'
-0.202552,0.722449,b'2'
-0.202993,0.724284,b'2'
-0.203469,0.72611,b'2'
-0.203979,0.727926,b'2'
-0.204523,0.729733,b'2'
-0.2051,0.731529,b'2'
-0.205712,0.733314,b'2'
-0.206358,0.735087,b'2'
-0.207036,0.736848,b'2'
-0.207748,0.738595,b'2'
-0.208493,0.740329,b'2'
-0.20927,0.742048,b'2'
-0.210079,0.743752,b'2'
-0.210921,0.745441,b'2'
-0.211794,0.747114,b'2'
-0.212699,0.748769,b'2'
-0.213634,0.750408,b'2'
-0.214601,0.752028,b'2'
-0.215598,0.75363,b'2'
-0.216624,0.755213,b'2'
-0.217681,0.756777,b'2'
-0.218767,0.75832,b'2'
-0.219882,0.759842,b'2'
-0.221025,0.761343,b'2'
-0.222196,0.762822,b'2'
-0.223396,0.764279,b'2'
-0.224622,0.765713,b'2'
-0.225875,0.767123,b'2'
-0.227155,0.76851,b'2'
-0.22846,0.769872,b'2'
-0.229791,0.771209,b'2'
-0.231147,0.772521,b'2'
-0.232528,0.773807,b'2'
-0.233933,0.775067,b'2'
-0.235361,0.7763,b'2'
-0.236812,0.777506,b'2'
-0.238285,0.778685,b'2'
-0.239781,0.779835,b'2'
-0.241298,0.780957,b'2'
-0.242836,0.78205,b'2'
-0.244394,0.783114,b'2'
-0.245972,0.784149,b'2'
-0.247569,0.785153,b'2'
-0.249185,0.786127,b'2'
-0.250819,0.78707,b'2'
-0.252471,0.787983,b'2'
-0.254139,0.788864,b'2'
-0.255824,0.789713,b'2'
-0.257525,0.790531,b'2'
-0.25924,0.791316,b'2'
-0.26097,0.792069,b'2'
-0.262714,0.792789,b'2'
-0.264472,0.793476,b'2'
-0.266242,0.79413,b'2'
-0.268024,0.79475,b'2'
-0.269817,0.795336,b'2'
-0.271621,0.795889,b'2'
-0.273435,0.796407,b'2'
-0.275259,0.796891,b'2'
-0.277091,0.797341,b'2'
-0.278932,0.797756,b'2'
-0.28078,0.798136,b'2'
-0.282635,0.798481,b'2'
-0.284496,0.798791,b'2'
-0.286363,0.799066,b'2'
-0.288235,0.799305,b'2'
-0.29011,0.79951,b'2'
-0.29199,0.799679,b'2'
-0.293872,0.799812,b'2'
-0.295756,0.79991,b'2'
-0.297642,0.799972,b'2'
-0.299528,0.799999,b'2'
-0.301415,0.79999,b'2'
-0.303301,0.799945,b'2'
-0.305186,0.799865,b'2'
-0.30707,0.79975,b'2'
-0.308951,0.799599,b'2'
-0.310828,0.799412,b'2'
-0.312702,0.79919,b'2'
-0.314571,0.798933,b'2'
-0.316435,0.79864,b'2'
-0.318293,0.798313,b'2'
-0.320145,0.79795,b'2'
-0.321989,0.797552,b'2'
-0.323826,0.79712,b'2'
-0.325654,0.796653,b'2'
-0.327473,0.796152,b'2'
-0.329282,0.795617,b'2'
-0.331081,0.795047,b'2'
-0.332869,0.794444,b'2'
-0.334645,0.793807,b'2'
-0.336409,0.793137,b'2'
-0.338159,0.792433,b'2'
-0.339897,0.791697,b'2'
-0.34162,0.790928,b'2'
-0.343328,0.790126,b'2'
-0.34502,0.789293,b'2'
-0.346697,0.788427,b'2'
-0.348357,0.78753,b'2'
-0.35,0.786603,b'2'
-0.351625,0.785644,b'2'
-0.353232,0.784654,b'2'
-0.354819,0.783635,b'2'
-0.356388,0.782586,b'2'
-0.357936,0.781507,b'2'
-0.359463,0.7804,b'2'
-0.36097,0.779263,b'2'
-0.362454,0.778099,b'2'
-0.363917,0.776907,b'2'
-0.365356,0.775687,b'2'
-0.366773,0.774441,b'2'
-0.368165,0.773168,b'2'
-0.369534,0.771868,b'2'
-0.370877,0.770544,b'2'
-0.372196,0.769194,b'2'
-0.373488,0.767819,b'2'
-0.374755,0.766421,b'2'
-0.375995,0.764999,b'2'
-0.377207,0.763553,b'2'
-0.378393,0.762085,b'2'
-0.37955,0.760595,b'2'
-0.380679,0.759083,b'2'
-0.38178,0.757551,b'2'
-0.382851,0.755997,b'2'
-0.383893,0.754424,b'2'
-0.384905,0.752832,b'2'
-0.385886,0.75122,b'2'
-0.386837,0.749591,b'2'
-0.387758,0.747944,b'2'
-0.388647,0.746279,b'2'
-0.389504,0.744599,b'2'
-0.390329,0.742902,b'2'
-0.391123,0.74119,b'2'
-0.391884,0.739464,b'2'
-0.392612,0.737723,b'2'
-0.393307,0.735969,b'2'
-0.393969,0.734202,b'2'
-0.394598,0.732423,b'2'
-0.395193,0.730632,b'2'
-0.395754,0.728831,b'2'
-0.396281,0.727019,b'2'
-0.396773,0.725198,b'2'
-0.397231,0.723367,b'2'
-0.397655,0.721529,b'2'
-0.398044,0.719682,b'2'
-0.398398,0.717829,b'2'
-0.398717,0.715969,b'2'
-0.399,0.714104,b'2'
-0.399249,0.712234,b'2'
-0.399462,0.710359,b'2'
-0.39964,0.708481,b'2'
-0.399782,0.706599,b'2'
-0.399889,0.704715,b'2'
-0.39996,0.70283,b'2'
-0.399996,0.700943,b'2'
-0.399996,0.699057,b'2'
-0.39996,0.69717,b'2'
-0.399889,0.695285,b'2'
-0.399782,0.693401,b'2'
-0.39964,0.691519,b'2'
-0.399462,0.689641,b'2'
-0.399249,0.687766,b'2'
-0.399,0.685896,b'2'
-0.398717,0.684031,b'2'
-0.398398,0.682171,b'2'
-0.398044,0.680318,b'2'
-0.397655,0.678471,b'2'
-0.397231,0.676633,b'2'
-0.396773,0.674802,b'2'
-0.396281,0.672981,b'2'
-0.395754,0.671169,b'2'
-0.395193,0.669368,b'2'
-0.394598,0.667577,b'2'
-0.393969,0.665798,b'2'
-0.393307,0.664031,b'2'
-0.392612,0.662277,b'2'
-0.391884,0.660536,b'2'
-0.391123,0.65881,b'2'
-0.390329,0.657098,b'2'
-0.389504,0.655401,b'2'
-0.388647,0.653721,b'2'
-0.387758,0.652056,b'2'
-0.386837,0.650409,b'2'
-0.385886,0.64878,b'2'
-0.384905,0.647168,b'2'
-0.383893,0.645576,b'2'
-0.382851,0.644003,b'2'
-0.38178,0.642449,b'2'
-0.380679,0.640917,b'2'
-0.37955,0.639405,b'2'
-0.378393,0.637915,b'2'
-0.377207,0.636447,b'2'
-0.375995,0.635001,b'2'
-0.374755,0.633579,b'2'
-0.373488,0.632181,b'2'
-0.372196,0.630806,b'2'
