a0,a1,class
-0.290117,0.695584,b'0'
-0.300523,0.712861,b'0'
-0.295307,0.688355,b'0'
-0.296159,0.718269,b'0'
-0.307802,0.71245,b'0'
-0.289422,0.695016,b'0'
-0.307659,0.69583,b'0'
-0.302882,0.713117,b'0'
-0.290146,0.716513,b'0'
-0.299291,0.690809,b'0'
-0.298048,0.706112,b'0'
-0.284413,0.691664,b'0'
-0.290594,0.711957,b'0'
-0.272147,0.696348,b'0'
-0.294008,0.686447,b'0'
-0.296112,0.704693,b'0'
-0.306902,0.685253,b'0'
-0.281826,0.692043,b'0'
-0.300771,0.695125,b'0'
-0.294646,0.711648,b'0'
-0.311519,0.701898,b'0'
-0.300631,0.707299,b'0'
-0.304858,0.70532,b'0'
-0.304252,0.707857,b'0'
-0.309769,0.691018,b'0'
-0.307728,0.681694,b'0'
-0.297314,0.722815,b'0'
-0.303217,0.726148,b'0'
-0.299609,0.700033,b'0'
-0.298662,0.701229,b'0'
-0.294046,0.688845,b'0'
-0.297815,0.706674,b'0'
-0.297691,0.701581,b'0'
-0.292211,0.709395,b'0'
-0.289038,0.694791,b'0'
-0.288815,0.695316,b'0'
-0.287273,0.692206,b'0'
-0.302674,0.695082,b'0'
-0.315997,0.702822,b'0'
-0.292215,0.701663,b'0'
-0.293944,0.725686,b'0'
-0.286007,0.716011,b'0'
-0.293887,0.695225,b'0'
-0.295964,0.692506,b'0'
-0.308358,0.697868,b'0'
-0.312203,0.697073,b'0'
-0.293622,0.688038,b'0'
-0.308184,0.705992,b'0'
-0.293969,0.719482,b'0'
-0.296456,0.692041,b'0'
-0.305248,0.699204,b'0'
-0.302719,0.710516,b'0'
-0.301153,0.686116,b'0'
-0.313378,0.694725,b'0'
-0.295906,0.702616,b'0'
-0.304628,0.691699,b'0'
-0.285236,0.70279,b'0'
-0.286336,0.700349,b'0'
-0.290032,0.699209,b'0'
-0.292084,0.708898,b'0'
-0.283772,0.691922,b'0'
-0.28933,0.700239,b'0'
-0.293021,0.714812,b'0'
-0.292257,0.696192,b'0'
-0.282481,0.701617,b'0'
-0.309276,0.690039,b'0'
-0.289124,0.710167,b'0'
-0.297288,0.711719,b'0'
-0.699976,0.698973,b'1'
-0.704906,0.686316,b'1'
-0.710709,0.693576,b'1'
-0.692302,0.702523,b'1'
-0.696504,0.703167,b'1'
-0.695324,0.718386,b'1'
-0.683635,0.700119,b'1'
-0.686811,0.689725,b'1'
-0.689471,0.697663,b'1'
-0.690983,0.693194,b'1'
-0.691409,0.696589,b'1'
-0.694178,0.709129,b'1'
-0.708855,0.678431,b'1'
-0.689195,0.707725,b'1'
-0.717054,0.710076,b'1'
-0.677237,0.719436,b'1'
-0.706305,0.710437,b'1'
-0.701841,0.688825,b'1'
-0.712073,0.698897,b'1'
-0.704638,0.695144,b'1'
-0.698123,0.697147,b'1'
-0.713378,0.68984,b'1'
-0.683399,0.700162,b'1'
-0.708612,0.691506,b'1'
-0.690758,0.700056,b'1'
-0.70048,0.693067,b'1'
-0.719796,0.697953,b'1'
-0.701869,0.697552,b'1'
-0.692648,0.714566,b'1'
-0.70941,0.707058,b'1'
-0.69675,0.707505,b'1'
-0.702405,0.698388,b'1'
-0.705326,0.686451,b'1'
-0.712187,0.703373,b'1'
-0.699127,0.685272,b'1'
-0.700117,0.72518,b'1'
-0.704074,0.69972,b'1'
-0.702115,0.697876,b'1'
-0.712377,0.675436,b'1'
-0.717269,0.701383,b'1'
-0.693102,0.689592,b'1'
-0.695909,0.697488,b'1'
-0.71398,0.700175,b'1'
-0.704503,0.70263,b'1'
-0.696117,0.699294,b'1'
-0.715961,0.720496,b'1'
-0.690681,0.686274,b'1'
-0.697907,0.699564,b'1'
-0.698619,0.694454,b'1'
-0.693388,0.687934,b'1'
-0.68376,0.696501,b'1'
-0.685781,0.686111,b'1'
-0.700737,0.67848,b'1'
-0.69051,0.69215,b'1'
-0.696625,0.698311,b'1'
-0.712101,0.698014,b'1'
-0.692482,0.678257,b'1'
-0.694602,0.713796,b'1'
-0.71067,0.718857,b'1'
-0.685267,0.716025,b'1'
-0.706245,0.701999,b'1'
-0.674036,0.72297,b'1'
-0.6719,0.699254,b'1'
-0.698257,0.716109,b'1'
-0.68029,0.678397,b'1'
-0.697205,0.680099,b'1'
-0.689181,0.690376,b'1'
-0.695228,0.705257,b'1'
-0.707731,0.691262,b'1'
-0.688151,0.686252,b'1'
-0.718952,0.689553,b'1'
-0.704353,0.694792,b'1'
-0.719271,0.704066,b'1'
-0.686644,0.704098,b'1'
-0.708047,0.694245,b'1'
-0.690444,0.699769,b'1'
-0.685617,0.702196,b'1'
-0.697712,0.70858,b'1'
-0.715007,0.696199,b'1'
-0.703853,0.719675,b'1'
-0.691778,0.691745,b'1'
-0.701173,0.707238,b'1'
-0.701525,0.695462,b'1'
-0.704372,0.705034,b'1'
-0.705876,0.685225,b'1'
-0.700635,0.692676,b'1'
-0.693499,0.702258,b'1'
-0.706296,0.69621,b'1'
-0.716719,0.703587,b'1'
-0.693146,0.702785,b'1'
-0.698109,0.6966,b'1'
-0.692325,0.70334,b'1'
-0.692102,0.689037,b'1'
-0.68585,0.706348,b'1'
-0.697051,0.70226,b'1'
-0.691164,0.684163,b'1'
-0.692333,0.707714,b'1'
-0.699356,0.70299,b'1'
-0.696901,0.678398,b'1'
-0.711322,0.689108,b'1'
-0.702703,0.690361,b'1'
-0.692439,0.688543,b'1'
-0.689594,0.68663,b'1'
-0.694547,0.706818,b'1'
-0.715657,0.690282,b'1'
-0.713201,0.704068,b'1'
-0.6822,0.695091,b'1'
-0.681409,0.693572,b'1'
-0.708285,0.691432,b'1'
-0.705358,0.693726,b'1'
-0.700924,0.69843,b'1'
-0.705675,0.720316,b'1'
-0.69224,0.688511,b'1'
-0.696665,0.685013,b'1'
-0.704061,0.68865,b'1'
-0.69846,0.688012,b'1'
-0.715109,0.70063,b'1'
-0.682302,0.691172,b'1'
-0.697146,0.686269,b'1'
-0.692711,0.683057,b'1'
-0.690879,0.690911,b'1'
-0.701666,0.69557,b'1'
-0.699808,0.697609,b'1'
-0.705138,0.690114,b'1'
-0.697713,0.703517,b'1'
-0.684206,0.705692,b'1'
-0.712752,0.691353,b'1'
-0.712377,0.696996,b'1'
-0.694461,0.724662,b'1'
-0.700577,0.679251,b'1'
-0.699243,0.705878,b'1'
-0.711581,0.706601,b'1'
-0.70205,0.700258,b'1'
-0.69711,0.688801,b'1'
-0.72636,0.693921,b'1'
-0.692249,0.693869,b'1'
-0.707087,0.71656,b'1'
-0.695033,0.680964,b'1'
-0.689035,0.707597,b'1'
-0.687514,0.711765,b'1'
-0.693177,0.688407,b'1'
-0.70197,0.698359,b'1'
-0.714225,0.691096,b'1'
-0.712458,0.70394,b'1'
-0.698343,0.714355,b'1'
-0.698332,0.68301,b'1'
-0.687882,0.717743,b'1'
-0.699753,0.68433,b'1'
-0.709892,0.688296,b'1'
-0.710871,0.714565,b'1'
-0.713852,0.704758,b'1'
-0.690014,0.706738,b'1'
-0.69033,0.709354,b'1'
-0.697463,0.728308,b'1'
-0.701253,0.692167,b'1'
-0.697964,0.704231,b'1'
-0.696174,0.696812,b'1'
-0.698508,0.707824,b'1'
-0.691804,0.694277,b'1'
-0.714289,0.688827,b'1'
-0.69083,0.720141,b'1'
-0.698705,0.695061,b'1'
-0.701609,0.703093,b'1'
-0.688636,0.706747,b'1'
-0.712065,0.713439,b'1'
-0.715642,0.699284,b'1'
-0.695196,0.701741,b'1'
-0.702847,0.710403,b'1'
-0.698935,0.709998,b'1'
-0.700825,0.698045,b'1'
-0.70483,0.696186,b'1'
-0.715596,0.708074,b'1'
-0.677826,0.690005,b'1'
-0.703102,0.687624,b'1'
-0.688079,0.712214,b'1'
-0.71347,0.711175,b'1'
-0.687651,0.685209,b'1'
-0.682499,0.690266,b'1'
-0.698995,0.676647,b'1'
-0.709701,0.706647,b'1'
-0.718622,0.692084,b'1'
-0.703932,0.709355,b'1'
-0.696101,0.700114,b'1'
-0.702895,0.704887,b'1'
-0.70414,0.677361,b'1'
-0.707334,0.681263,b'1'
-0.690498,0.68163,b'1'
-0.694375,0.70311,b'1'
-0.717654,0.704725,b'1'
-0.694846,0.686004,b'1'
-0.70101,0.712361,b'1'
-0.685955,0.7108,b'1'
-0.683883,0.690017,b'1'
-0.687627,0.696103,b'1'
-0.695819,0.685352,b'1'
-0.690939,0.704021,b'1'
-0.718195,0.716901,b'1'
-0.703276,0.704903,b'1'
-0.697212,0.710503,b'1'
-0.705003,0.69039,b'1'
-0.692227,0.715184,b'1'
-0.68831,0.701209,b'1'
-0.701706,0.7136,b'1'
-0.70407,0.702385,b'1'
-0.696277,0.699431,b'1'
-0.702827,0.698582,b'1'
-0.689386,0.689375,b'1'
-0.716542,0.685982,b'1'
-0.70153,0.68023,b'1'
-0.675359,0.707986,b'1'
-0.693698,0.694342,b'1'
-0.705348,0.710847,b'1'
-0.703865,0.684207,b'1'
-0.725645,0.700062,b'1'
-0.695246,0.694536,b'1'
-0.716003,0.677184,b'1'
-0.69621,0.685579,b'1'
-0.695559,0.712962,b'1'
-0.705755,0.693882,b'1'
-0.698308,0.709386,b'1'
-0.709066,0.691084,b'1'
-0.711997,0.708173,b'1'
-0.705289,0.673553,b'1'
-0.701704,0.696219,b'1'
-0.713074,0.68487,b'1'
-0.687755,0.696813,b'1'
-0.693112,0.69996,b'1'
-0.691391,0.696951,b'1'
-0.698697,0.718554,b'1'
-0.713489,0.676735,b'1'
-0.712903,0.685773,b'1'
-0.689471,0.707729,b'1'
-0.677657,0.733312,b'1'
-0.693823,0.697695,b'1'
-0.701875,0.705634,b'1'
-0.709911,0.709495,b'1'
-0.691395,0.698285,b'1'
-0.690347,0.701247,b'1'
-0.695105,0.692825,b'1'
-0.70072,0.689974,b'1'
-0.696861,0.696941,b'1'
-0.700909,0.704916,b'1'
-0.700356,0.704613,b'1'
-0.689949,0.694108,b'1'
-0.698513,0.695924,b'1'
-0.689696,0.698971,b'1'
-0.695852,0.688718,b'1'
-0.698478,0.687352,b'1'
-0.705931,0.701536,b'1'
-0.695819,0.685727,b'1'
0.0,0.5,b'2'
-0.000157905,0.512565,b'2'
-0.000631522,0.525122,b'2'
-0.00142055,0.537663,b'2'
-0.00252449,0.550181,b'2'
-0.00394265,0.562667,b'2'
-0.00567413,0.575113,b'2'
-0.00771783,0.587512,b'2'
-0.0100725,0.599855,b'2'
-0.0127366,0.612135,b'2'
-0.0157084,0.624345,b'2'
-0.0189862,0.636476,b'2'
-0.0225677,0.648521,b'2'
-0.0264508,0.660472,b'2'
-0.0306331,0.672321,b'2'
-0.0351118,0.684062,b'2'
-0.0398841,0.695687,b'2'
-0.044947,0.707188,b'2'
-0.0502974,0.718558,b'2'
-0.0559318,0.72979,b'2'
-0.0618467,0.740877,b'2'
-0.0680383,0.751812,b'2'
-0.0745028,0.762587,b'2'
-0.081236,0.773197,b'2'
-0.0882337,0.783634,b'2'
-0.0954915,0.793893,b'2'
-0.103005,0.803965,b'2'
-0.110769,0.813846,b'2'
-0.118779,0.823528,b'2'
-0.127029,0.833006,b'2'
-0.135516,0.842274,b'2'
-0.144232,0.851325,b'2'
-0.153173,0.860155,b'2'
-0.162334,0.868757,b'2'
-0.171707,0.877126,b'2'
-0.181288,0.885257,b'2'
-0.19107,0.893144,b'2'
-0.201048,0.900783,b'2'
-0.211214,0.90817,b'2'
-0.221562,0.915298,b'2'
-0.232087,0.922164,b'2'
-0.24278,0.928763,b'2'
-0.253636,0.935092,b'2'
-0.264648,0.941146,b'2'
-0.275808,0.946921,b'2'
-0.28711,0.952414,b'2'
-0.298547,0.957621,b'2'
-0.31011,0.962539,b'2'
-0.321794,0.967164,b'2'
-0.33359,0.971495,b'2'
-0.345492,0.975528,b'2'
-0.35749,0.979261,b'2'
-0.369579,0.982691,b'2'
-0.381751,0.985816,b'2'
-0.393996,0.988634,b'2'
-0.406309,0.991144,b'2'
-0.418681,0.993343,b'2'
-0.431105,0.995231,b'2'
-0.443572,0.996806,b'2'
-0.456074,0.998067,b'2'
-0.468605,0.999013,b'2'
-0.481155,0.999645,b'2'
-0.493717,0.999961,b'2'
-0.506283,0.999961,b'2'
-0.518845,0.999645,b'2'
-0.531395,0.999013,b'2'
-0.543926,0.998067,b'2'
-0.556428,0.996806,b'2'
-0.568895,0.995231,b'2'
-0.581319,0.993343,b'2'
-0.593691,0.991144,b'2'
-0.606004,0.988634,b'2'
-0.618249,0.985816,b'2'
-0.630421,0.982691,b'2'
-0.64251,0.979261,b'2'
-0.654508,0.975528,b'2'
-0.66641,0.971495,b'2'
-0.678206,0.967164,b'2'
-0.68989,0.962539,b'2'
-0.701453,0.957621,b'2'
-0.71289,0.952414,b'2'
-0.724192,0.946921,b'2'
-0.735352,0.941146,b'2'
-0.746364,0.935092,b'2'
-0.75722,0.928763,b'2'
-0.767913,0.922164,b'2'
-0.778438,0.915298,b'2'
-0.788786,0.90817,b'2'
-0.798952,0.900783,b'2'
-0.80893,0.893144,b'2'
-0.818712,0.885257,b'2'
-0.828293,0.877126,b'2'
-0.837666,0.868757,b'2'
-0.846827,0.860155,b'2'
-0.855768,0.851325,b'2'
-0.864484,0.842274,b'2'
-0.872971,0.833006,b'2'
-0.881221,0.823528,b'2'
-0.889231,0.813846,b'2'
-0.896995,0.803965,b'2'
-0.904508,0.793893,b'2'
-0.911766,0.783634,b'2'
-0.918764,0.773197,b'2'
-0.925497,0.762587,b'2'
-0.931962,0.751812,b'2'
-0.938153,0.740877,b'2'
-0.944068,0.72979,b'2'
-0.949703,0.718558,b'2'
-0.955053,0.707188,b'2'
-0.960116,0.695687,b'2'
-0.964888,0.684062,b'2'
-0.969367,0.672321,b'2'
-0.973549,0.660472,b'2'
-0.977432,0.648521,b'2'
-0.981014,0.636476,b'2'
-0.984292,0.624345,b'2'
-0.987263,0.612135,b'2'
-0.989928,0.599855,b'2'
-0.992282,0.587512,b'2'
-0.994326,0.575113,b'2'
-0.996057,0.562667,b'2'
-0.997476,0.550181,b'2'
-0.998579,0.537663,b'2'
-0.999368,0.525122,b'2'
-0.999842,0.512565,b'2'
-1.0,0.5,b'2'
-0.999842,0.487435,b'2'
-0.999368,0.474878,b'2'
-0.998579,0.462337,b'2'
-0.997476,0.449819,b'2'
-0.996057,0.437333,b'2'
-0.994326,0.424887,b'2'
-0.992282,0.412488,b'2'
-0.989928,0.400145,b'2'
-0.987263,0.387865,b'2'
-0.984292,0.375655,b'2'
-0.981014,0.363524,b'2'
-0.977432,0.351479,b'2'
-0.973549,0.339528,b'2'
-0.969367,0.327679,b'2'
-0.964888,0.315938,b'2'
-0.960116,0.304313,b'2'
-0.955053,0.292812,b'2'
-0.949703,0.281442,b'2'
-0.944068,0.27021,b'2'
-0.938153,0.259123,b'2'
-0.931962,0.248188,b'2'
-0.925497,0.237413,b'2'
-0.918764,0.226803,b'2'
-0.911766,0.216366,b'2'
-0.904508,0.206107,b'2'
-0.896995,0.196035,b'2'
-0.889231,0.186154,b'2'
-0.881221,0.176472,b'2'
-0.872971,0.166994,b'2'
-0.864484,0.157726,b'2'
-0.855768,0.148675,b'2'
-0.846827,0.139845,b'2'
-0.837666,0.131243,b'2'
-0.828293,0.122874,b'2'
-0.818712,0.114743,b'2'
-0.80893,0.106856,b'2'
-0.798952,0.0992165,b'2'
-0.788786,0.0918304,b'2'
-0.778438,0.0847021,b'2'
-0.767913,0.077836,b'2'
-0.75722,0.0712367,b'2'
-0.746364,0.0649081,b'2'
-0.735352,0.0588544,b'2'
-0.724192,0.0530793,b'2'
-0.71289,0.0475865,b'2'
-0.701453,0.0423794,b'2'
-0.68989,0.0374614,b'2'
-0.678206,0.0328355,b'2'
-0.66641,0.0285047,b'2'
-0.654508,0.0244717,b'2'
-0.64251,0.0207391,b'2'
-0.630421,0.0173092,b'2'
-0.618249,0.0141841,b'2'
-0.606004,0.0113659,b'2'
-0.593691,0.00885637,b'2'
-0.581319,0.00665703,b'2'
-0.568895,0.00476929,b'2'
-0.556428,0.00319434,b'2'
-0.543926,0.0019332,b'2'
-0.531395,0.000986636,b'2'
-0.518845,0.000355264,b'2'
-0.506283,3.94779e-05,b'2'
-0.493717,3.94779e-05,b'2'
-0.481155,0.000355264,b'2'
-0.468605,0.000986636,b'2'
-0.456074,0.0019332,b'2'
-0.443572,0.00319434,b'2'
-0.431105,0.00476929,b'2'
-0.418681,0.00665703,b'2'
-0.406309,0.00885637,b'2'
-0.393996,0.0113659,b'2'
-0.381751,0.0141841,b'2'
-0.369579,0.0173092,b'2'
-0.35749,0.0207391,b'2'
-0.345492,0.0244717,b'2'
-0.33359,0.0285047,b'2'
-0.321794,0.0328355,b'2'
-0.31011,0.0374614,b'2'
-0.298547,0.0423794,b'2'
-0.28711,0.0475865,b'2'
-0.275808,0.0530793,b'2'
-0.264648,0.0588544,b'2'
-0.253636,0.0649081,b'2'
-0.24278,0.0712367,b'2'
-0.232087,0.077836,b'2'
-0.221562,0.0847021,b'2'
-0.211214,0.0918304,b'2'
-0.201048,0.0992165,b'2'
-0.19107,0.106856,b'2'
-0.181288,0.114743,b'2'
-0.171707,0.122874,b'2'
-0.162334,0.131243,b'2'
-0.153173,0.139845,b'2'
-0.144232,0.148675,b'2'
-0.135516,0.157726,b'2'
-0.127029,0.166994,b'2'
-0.118779,0.176472,b'2'
-0.110769,0.186154,b'2'
-0.103005,0.196035,b'2'
-0.0954915,0.206107,b'2'
-0.0882337,0.216366,b'2'
-0.081236,0.226803,b'2'
-0.0745028,0.237413,b'2'
-0.0680383,0.248188,b'2'
-0.0618467,0.259123,b'2'
-0.0559318,0.27021,b'2'
-0.0502974,0.281442,b'2'
-0.044947,0.292812,b'2'
-0.0398841,0.304313,b'2'
-0.0351118,0.315938,b'2'
-0.0306331,0.327679,b'2'
-0.0264508,0.339528,b'2'
-0.0225677,0.351479,b'2'
-0.0189862,0.363524,b'2'
-0.0157084,0.375655,b'2'
-0.0127366,0.387865,b'2'
-0.0100725,0.400145,b'2'
-0.00771783,0.412488,b'2'
-0.00567413,0.424887,b'2'
-0.00394265,0.437333,b'2'
-0.00252449,0.449819,b'2'
-0.00142055,0.462337,b'2'
-0.000631522,0.474878,b'2'
-0.000157905,0.487435,b'2'
-0.679898,0.349501,b'3'
-0.638353,0.31608,b'3'
-0.612175,0.373367,b'3'
-0.705206,0.362503,b'3'
-0.649526,0.372847,b'3'
-0.685995,0.32066,b'3'
-0.635225,0.3464,b'3'
-0.603658,0.288856,b'3'
-0.680223,0.334392,b'3'
-0.630365,0.332213,b'3'
-0.687436,0.340961,b'3'
-0.626266,0.284932,b'3'
-0.637342,0.27511,b'3'
-0.678623,0.2734,b'3'
-0.640696,0.299204,b'3'
-0.627512,0.335692,b'3'
-0.610521,0.324338,b'3'
-0.613249,0.272009,b'3'
-0.648185,0.274318,b'3'
-0.626691,0.282605,b'3'
-0.596497,0.27354,b'3'
-0.650363,0.354126,b'3'
-0.606107,0.344308,b'3'
-0.634758,0.27575,b'3'
-0.668509,0.267364,b'3'
-0.645666,0.328204,b'3'
-0.611955,0.311633,b'3'
-0.664741,0.327183,b'3'
-0.640345,0.343227,b'3'
-0.670021,0.335314,b'3'
-0.612191,0.34422,b'3'
-0.630638,0.343043,b'3'
-0.601184,0.305133,b'3'
-0.593637,0.274115,b'3'
-0.618769,0.285646,b'3'
-0.582701,0.286988,b'3'
-0.573023,0.340568,b'3'
-0.64991,0.297313,b'3'
-0.615015,0.260145,b'3'
-0.653319,0.265192,b'3'
-0.632432,0.287058,b'3'
-0.626892,0.288508,b'3'
-0.604098,0.263499,b'3'
-0.570707,0.244915,b'3'
-0.607312,0.311987,b'3'
-0.594515,0.268873,b'3'
-0.57378,0.255351,b'3'
-0.552425,0.267933,b'3'
-0.589079,0.329177,b'3'
-0.542427,0.304831,b'3'
-0.570831,0.234222,b'3'
-0.621069,0.311173,b'3'
-0.607661,0.30877,b'3'
-0.57954,0.289721,b'3'
-0.591756,0.323653,b'3'
-0.540162,0.244189,b'3'
-0.620152,0.254143,b'3'
-0.612375,0.256842,b'3'
-0.53616,0.228593,b'3'
-0.581844,0.264891,b'3'
-0.563005,0.257349,b'3'
-0.53471,0.30285,b'3'
-0.518957,0.267339,b'3'
-0.538914,0.281793,b'3'
-0.593395,0.268182,b'3'
-0.597678,0.262722,b'3'
-0.522178,0.305256,b'3'
-0.581331,0.260568,b'3'
-0.550969,0.314291,b'3'
-0.539979,0.311909,b'3'
-0.549469,0.240679,b'3'
-0.59681,0.245104,b'3'
-0.582918,0.219883,b'3'
-0.524831,0.31181,b'3'
-0.54142,0.255209,b'3'
-0.557395,0.266124,b'3'
-0.523263,0.26426,b'3'
-0.560716,0.281268,b'3'
-0.501694,0.276016,b'3'
-0.545779,0.305431,b'3'
-0.537238,0.258941,b'3'
-0.564948,0.289225,b'3'
-0.539817,0.25869,b'3'
-0.486524,0.29047,b'3'
-0.493439,0.262109,b'3'
-0.49358,0.226487,b'3'
-0.505809,0.28077,b'3'
-0.487539,0.294259,b'3'
-0.493576,0.214737,b'3'
-0.527512,0.217071,b'3'
-0.486781,0.276658,b'3'
-0.496288,0.2631,b'3'
-0.55967,0.21249,b'3'
-0.534273,0.237711,b'3'
-0.517992,0.30506,b'3'
-0.461656,0.25209,b'3'
-0.487249,0.26177,b'3'
-0.453998,0.247296,b'3'
-0.467748,0.246474,b'3'
-0.536915,0.214497,b'3'
-0.520634,0.272967,b'3'
-0.460153,0.269176,b'3'
-0.526957,0.259221,b'3'
-0.46605,0.247654,b'3'
-0.51,0.291459,b'3'
-0.510092,0.221088,b'3'
-0.472103,0.266818,b'3'
-0.517819,0.244364,b'3'
-0.520376,0.288224,b'3'
-0.485636,0.245683,b'3'
-0.483635,0.249013,b'3'
-0.441594,0.280301,b'3'
-0.497134,0.262459,b'3'
-0.487347,0.261422,b'3'
-0.518353,0.254524,b'3'
-0.470098,0.266522,b'3'
-0.431354,0.299898,b'3'
-0.496895,0.217102,b'3'
