x,y
198182.0,677856.0
307097.0,671237.0
357196.0,852632.0
304864.0,695367.0
340313.0,638495.0
266876.0,665876.0
249076.0,589643.0
527817.0,730208.0
302392.0,702513.0
229377.0,613417.0
262537.0,513243.0
306856.0,679919.0
255893.0,641692.0
288661.0,700807.0
243986.0,766970.0
337154.0,818050.0
331738.0,776278.0
308989.0,689026.0
451071.0,614652.0
369162.0,695258.0
177049.0,597036.0
307397.0,731857.0
190542.0,567586.0
214385.0,603317.0
292488.0,660794.0
301304.0,694488.0
290450.0,647292.0
240273.0,687785.0
485824.0,759688.0
314447.0,613795.0
406046.0,576707.0
247378.0,759626.0
242243.0,710253.0
335078.0,619970.0
246400.0,663553.0
319819.0,678401.0
357208.0,755136.0
286658.0,715984.0
276224.0,720739.0
286891.0,681374.0
269693.0,862281.0
209140.0,705239.0
298335.0,753758.0
405752.0,494260.0
284855.0,658321.0
292422.0,606783.0
238952.0,742430.0
286754.0,806287.0
385034.0,613818.0
258007.0,845879.0
361385.0,582525.0
256095.0,673479.0
304011.0,514497.0
168313.0,558540.0
273517.0,847927.0
269578.0,687993.0
342344.0,657348.0
511555.0,663979.0
254044.0,618693.0
329516.0,777613.0
381316.0,720859.0
304874.0,695381.0
258057.0,724023.0
312238.0,495053.0
223059.0,671746.0
182857.0,737701.0
423758.0,695173.0
319037.0,717022.0
272612.0,637635.0
302593.0,696164.0
301289.0,697255.0
340176.0,691290.0
301423.0,696932.0
269774.0,786648.0
195108.0,681672.0
298935.0,670226.0
310043.0,795304.0
333533.0,635169.0
426326.0,733714.0
316583.0,691734.0
323812.0,738888.0
184474.0,672822.0
261698.0,699422.0
298959.0,742981.0
278130.0,681852.0
89604.0,711268.0
461411.0,808686.0
386150.0,700336.0
306813.0,508848.0
343270.0,788624.0
254266.0,563184.0
221257.0,683381.0
236193.0,657804.0
305311.0,547670.0
325404.0,749697.0
305675.0,695663.0
234323.0,590306.0
278285.0,766785.0
333181.0,827635.0
310860.0,682650.0
379268.0,814910.0
216187.0,733832.0
255081.0,562711.0
221833.0,769105.0
129640.0,884633.0
298929.0,666345.0
288914.0,733451.0
298288.0,662068.0
336208.0,747257.0
257260.0,644183.0
219122.0,686497.0
256223.0,566418.0
332173.0,749569.0
279044.0,697263.0
372608.0,716870.0
279062.0,689829.0
217166.0,843856.0
313338.0,727518.0
289905.0,820948.0
280555.0,680463.0
327824.0,620133.0
313999.0,801106.0
470379.0,544948.0
316065.0,796247.0
314665.0,670429.0
326880.0,737321.0
318119.0,673245.0
375031.0,597847.0
340444.0,724791.0
112396.0,741755.0
292787.0,695293.0
264135.0,635170.0
228355.0,583135.0
327427.0,657950.0
281909.0,694077.0
340641.0,618502.0
302992.0,783929.0
261605.0,622020.0
308884.0,703127.0
304500.0,588762.0
301556.0,642926.0
224858.0,807983.0
279515.0,617056.0
358851.0,708462.0
115401.0,744137.0
278267.0,692206.0
208702.0,671654.0
403432.0,795471.0
299778.0,680989.0
287574.0,546556.0
299755.0,675601.0
264783.0,728023.0
383654.0,611045.0
234506.0,764510.0
306197.0,670713.0
370443.0,654541.0
338403.0,771457.0
438616.0,601102.0
267318.0,679931.0
228642.0,788724.0
500824.0,652101.0
213842.0,692973.0
192836.0,648358.0
326129.0,821426.0
343932.0,724899.0
286532.0,513787.0
409264.0,781148.0
299657.0,693101.0
251849.0,548783.0
242142.0,692101.0
305206.0,702761.0
292531.0,656755.0
236864.0,671810.0
276544.0,768353.0
321631.0,632272.0
301620.0,716356.0
293539.0,671908.0
308117.0,740467.0
268889.0,886754.0
450198.0,671650.0
474639.0,808388.0
310168.0,735937.0
306114.0,579135.0
296474.0,688624.0
293176.0,687393.0
267935.0,658051.0
317528.0,569545.0
404854.0,628067.0
167462.0,739217.0
313436.0,638034.0
314521.0,830133.0
123131.0,598832.0
300174.0,705003.0
387423.0,745425.0
375555.0,736221.0
312647.0,700813.0
307671.0,666744.0
284404.0,780072.0
127621.0,744674.0
164798.0,675178.0
241192.0,694581.0
161562.0,624979.0
306397.0,692178.0
355914.0,617956.0
480340.0,753328.0
105551.0,615832.0
318130.0,662677.0
296294.0,706268.0
300777.0,698526.0
213659.0,538749.0
361449.0,666407.0
282983.0,762833.0
363500.0,627785.0
310342.0,697557.0
322064.0,661855.0
317266.0,689739.0
414173.0,576224.0
373783.0,522502.0
299009.0,683607.0
122269.0,693718.0
290251.0,628343.0
501954.0,511868.0
241183.0,860086.0
313365.0,650658.0
384155.0,681794.0
357075.0,730980.0
405179.0,696518.0
277759.0,782826.0
251175.0,650036.0
313862.0,698344.0
292696.0,637862.0
326876.0,674638.0
404700.0,650077.0
236495.0,689406.0
122456.0,724689.0
310319.0,685436.0
324020.0,701955.0
258854.0,848310.0
264032.0,631887.0
344920.0,597392.0
239150.0,710376.0
297247.0,741497.0
503089.0,701664.0
320910.0,689103.0
234103.0,840818.0
270236.0,621051.0
303997.0,782258.0
188413.0,672057.0
298739.0,713236.0
303546.0,699978.0
312521.0,676742.0
334515.0,668787.0
325827.0,672389.0
259852.0,674085.0
450020.0,615115.0
322860.0,537630.0
104165.0,624716.0
217344.0,694232.0
300574.0,649747.0
283304.0,696351.0
707602.0,445595.0
719346.0,449559.0
722639.0,443586.0
773331.0,389931.0
746157.0,439492.0
734039.0,417015.0
714751.0,446575.0
731816.0,415757.0
725946.0,426962.0
798814.0,401509.0
693737.0,452734.0
669866.0,448338.0
746864.0,439849.0
727143.0,433316.0
791514.0,403535.0
721995.0,437391.0
756228.0,419086.0
758640.0,405587.0
715675.0,422312.0
596353.0,470604.0
721507.0,453573.0
744313.0,432368.0
729257.0,451289.0
666032.0,465155.0
601801.0,494436.0
661222.0,453629.0
734450.0,429010.0
766737.0,396198.0
731222.0,429799.0
675857.0,463897.0
727705.0,434351.0
727034.0,420199.0
722277.0,425835.0
746923.0,435441.0
728171.0,409349.0
633701.0,452224.0
625717.0,482421.0
858806.0,387555.0
879462.0,370332.0
704254.0,417902.0
675281.0,454792.0
728609.0,419664.0
714079.0,445580.0
771609.0,417188.0
742704.0,423925.0
698642.0,431846.0
684258.0,463565.0
791992.0,389182.0
759373.0,432378.0
837198.0,402237.0
723729.0,435237.0
764655.0,420356.0
727532.0,423473.0
703907.0,419258.0
852401.0,400991.0
730415.0,423241.0
678951.0,451942.0
723339.0,437032.0
726016.0,416897.0
736837.0,416432.0
731165.0,429361.0
774647.0,427215.0
758669.0,423940.0
710631.0,454883.0
734701.0,423411.0
713931.0,418764.0
695455.0,432499.0
724532.0,436536.0
732725.0,438797.0
732286.0,420546.0
751345.0,431670.0
741371.0,429784.0
608037.0,468148.0
730382.0,448450.0
538607.0,494883.0
740633.0,415965.0
678799.0,450973.0
756673.0,440896.0
727534.0,429764.0
749579.0,410194.0
674276.0,430483.0
724635.0,414248.0
699875.0,435434.0
744271.0,431399.0
744426.0,435485.0
729196.0,418692.0
714355.0,422413.0
719636.0,426645.0
666567.0,454554.0
780310.0,430101.0
729233.0,430917.0
752754.0,440390.0
730094.0,429952.0
735913.0,420880.0
744772.0,424945.0
749916.0,420994.0
728098.0,444461.0
799944.0,418257.0
725809.0,427710.0
872658.0,384157.0
727190.0,430566.0
735511.0,413420.0
737941.0,430016.0
748631.0,407613.0
729082.0,423437.0
737547.0,432276.0
727500.0,428342.0
734065.0,416944.0
724160.0,426899.0
670557.0,464266.0
758317.0,407936.0
720366.0,421439.0
746825.0,435792.0
704175.0,432147.0
744121.0,432911.0
777554.0,396988.0
719327.0,426700.0
767236.0,415324.0
726918.0,433292.0
755320.0,433793.0
706267.0,436925.0
855800.0,386248.0
730682.0,429153.0
768541.0,421293.0
706846.0,447104.0
714304.0,433269.0
656849.0,479113.0
732560.0,416695.0
764135.0,419588.0
772097.0,400205.0
689286.0,450562.0
743847.0,438935.0
729710.0,432581.0
720578.0,440604.0
722499.0,433185.0
755038.0,441249.0
732306.0,423040.0
729408.0,428928.0
774783.0,405020.0
733697.0,419916.0
710943.0,446319.0
679310.0,465297.0
732703.0,428812.0
731991.0,431543.0
673257.0,459081.0
725839.0,424500.0
695054.0,456057.0
715314.0,436633.0
687301.0,458286.0
765294.0,425815.0
715118.0,427980.0
767333.0,420651.0
811403.0,407904.0
718164.0,454575.0
739070.0,411663.0
752581.0,440394.0
690730.0,437739.0
887870.0,380231.0
718401.0,449372.0
724731.0,435068.0
733774.0,432793.0
708631.0,453634.0
729480.0,431715.0
741825.0,405690.0
731191.0,432062.0
694821.0,438629.0
720271.0,425885.0
703652.0,430300.0
707380.0,419460.0
714873.0,418797.0
733691.0,405330.0
729715.0,427959.0
727368.0,452797.0
693426.0,451198.0
720452.0,420584.0
731599.0,428852.0
751517.0,404029.0
750392.0,411159.0
751559.0,416171.0
788276.0,416307.0
802381.0,381442.0
730792.0,434299.0
723743.0,443731.0
644981.0,443534.0
722187.0,439018.0
613011.0,486786.0
701733.0,458443.0
764630.0,436553.0
706095.0,419599.0
702394.0,446256.0
743252.0,440781.0
749317.0,422956.0
728905.0,435119.0
652525.0,464851.0
731460.0,429856.0
752589.0,400235.0
739990.0,419724.0
725971.0,448385.0
723840.0,443952.0
680544.0,442401.0
724483.0,439497.0
747987.0,431955.0
724609.0,423295.0
701304.0,459080.0
710349.0,419101.0
711439.0,453676.0
657496.0,436294.0
745255.0,425610.0
721524.0,424203.0
723797.0,428747.0
651594.0,453942.0
608668.0,457619.0
824293.0,381793.0
632652.0,468471.0
747303.0,406548.0
745060.0,417858.0
726685.0,414816.0
745842.0,434995.0
735718.0,438748.0
899552.0,374590.0
745158.0,417375.0
752346.0,417083.0
786732.0,399733.0
729589.0,425007.0
727316.0,427043.0
726331.0,435928.0
726804.0,445245.0
721682.0,435068.0
732378.0,429008.0
738551.0,420372.0
740906.0,409067.0
752706.0,440215.0
724608.0,430053.0
700354.0,441203.0
688222.0,447958.0
730326.0,429052.0
740287.0,446677.0
730434.0,421618.0
866065.0,386393.0
734429.0,447999.0
717523.0,425089.0
727809.0,442662.0
733733.0,431100.0
695936.0,430737.0
727499.0,426272.0
718009.0,426196.0
750873.0,437959.0
729994.0,429220.0
709712.0,441455.0
732848.0,425657.0
753057.0,423397.0
732683.0,447385.0
740753.0,442421.0
743293.0,432205.0
738254.0,421549.0
725268.0,431897.0
752830.0,435580.0
744755.0,433087.0
717724.0,450610.0
726128.0,420227.0
730135.0,440077.0
720869.0,438684.0
737328.0,412148.0
741031.0,434833.0
824039.0,412631.0
737966.0,412088.0
772015.0,409439.0
793237.0,397111.0
733788.0,448321.0
709282.0,436166.0
744664.0,426096.0
650775.0,452666.0
755167.0,409465.0
765633.0,405225.0
694683.0,450938.0
729711.0,430614.0
745044.0,407883.0
670181.0,441166.0
775130.0,415529.0
737414.0,444314.0
730608.0,432295.0
754376.0,441307.0
730203.0,412359.0
835516.0,400152.0
728664.0,432475.0
825989.0,382573.0
742650.0,431539.0
810322.0,411001.0
748409.0,441036.0
752527.0,434124.0
754792.0,438766.0
765181.0,401096.0
741044.0,438625.0
836049.0,367059.0
712348.0,448032.0
781662.0,408287.0
734372.0,426865.0
728383.0,430978.0
640253.0,444179.0
699386.0,444481.0
731442.0,420135.0
825123.0,400890.0
777591.0,429836.0
713951.0,422718.0
707581.0,458339.0
712891.0,443223.0
729363.0,427662.0
720657.0,419646.0
738674.0,432588.0
719396.0,435342.0
731257.0,446926.0
755055.0,439992.0
754485.0,438168.0
748375.0,408551.0
729426.0,426649.0
696542.0,425992.0
526879.0,525216.0
806588.0,410162.0
754502.0,431256.0
730935.0,428667.0
729609.0,430923.0
746498.0,408410.0
731119.0,444131.0
802912.0,397184.0
727608.0,439533.0
760617.0,407955.0
729897.0,434527.0
754387.0,641979.0
765672.0,517359.0
757899.0,557203.0
802071.0,528302.0
787465.0,589048.0
690720.0,635104.0
809697.0,523329.0
841221.0,597749.0
725486.0,606726.0
763865.0,466863.0
748007.0,681166.0
753268.0,512626.0
769511.0,572049.0
784165.0,583481.0
802983.0,575321.0
871144.0,555639.0
808049.0,557219.0
842659.0,586303.0
829000.0,613267.0
707169.0,574081.0
638540.0,688402.0
764937.0,568311.0
763685.0,566862.0
768294.0,559308.0
758869.0,579689.0
758814.0,521459.0
781691.0,592729.0
748984.0,487073.0
787310.0,654821.0
702714.0,742670.0
768709.0,572825.0
703372.0,576186.0
772389.0,565056.0
772148.0,571798.0
746759.0,573321.0
756285.0,616509.0
770099.0,572752.0
844515.0,509601.0
817531.0,537322.0
759684.0,546556.0
769720.0,563067.0
761599.0,619897.0
725823.0,615915.0
892697.0,526303.0
849949.0,540019.0
858747.0,573582.0
745209.0,536050.0
771219.0,572604.0
766135.0,599200.0
759715.0,564427.0
795068.0,560529.0
780723.0,675084.0
781190.0,576752.0
771901.0,572100.0
831389.0,480744.0
802115.0,533460.0
793828.0,440259.0
627700.0,686145.0
694220.0,605434.0
712797.0,557541.0
771847.0,579401.0
780097.0,514997.0
856326.0,535732.0
789339.0,582401.0
732523.0,581112.0
772782.0,618550.0
725592.0,592099.0
782723.0,495430.0
849093.0,568778.0
745223.0,598309.0
709466.0,636692.0
841036.0,437005.0
817600.0,535078.0
798637.0,458473.0
741778.0,574603.0
803290.0,647415.0
712221.0,587568.0
818663.0,590371.0
804156.0,564521.0
778573.0,679864.0
772224.0,555196.0
763953.0,571400.0
769986.0,570208.0
732245.0,547161.0
769877.0,577657.0
721616.0,560552.0
671639.0,598507.0
764188.0,590140.0
746964.0,488914.0
811883.0,486564.0
760115.0,557677.0
740307.0,488714.0
742779.0,571278.0
808094.0,571054.0
783481.0,538589.0
689711.0,722724.0
677369.0,627092.0
720791.0,540758.0
793831.0,593983.0
762051.0,495770.0
804628.0,577098.0
758634.0,560594.0
760164.0,506435.0
771231.0,564989.0
768119.0,567611.0
765005.0,660767.0
754194.0,560538.0
773880.0,613812.0
712195.0,635851.0
734479.0,530668.0
796696.0,552631.0
802570.0,557860.0
759801.0,574638.0
611673.0,731519.0
842911.0,560754.0
773938.0,597765.0
735213.0,642892.0
769643.0,571853.0
712381.0,547153.0
770084.0,550236.0
778714.0,570415.0
771237.0,587890.0
814843.0,590897.0
770241.0,580079.0
742369.0,576142.0
834517.0,457421.0
763118.0,519015.0
862731.0,569512.0
766736.0,582036.0
719770.0,622489.0
736289.0,679880.0
770747.0,561371.0
660253.0,640842.0
776419.0,547169.0
631145.0,682159.0
767156.0,607750.0
756026.0,552234.0
677312.0,579014.0
771010.0,593554.0
819389.0,533417.0
674058.0,679115.0
826106.0,543973.0
699745.0,575506.0
715631.0,547320.0
832168.0,567785.0
764762.0,685628.0
703773.0,565446.0
816830.0,580968.0
767753.0,637925.0
738727.0,647264.0
759530.0,661171.0
772932.0,536645.0
772215.0,597651.0
762835.0,596611.0
875686.0,451474.0
841309.0,410606.0
785779.0,637279.0
749338.0,484977.0
739207.0,505256.0
722878.0,560322.0
772430.0,604789.0
786065.0,542927.0
801787.0,565250.0
826279.0,544845.0
729671.0,574520.0
773133.0,624466.0
745866.0,558051.0
754695.0,525319.0
763104.0,572488.0
850126.0,570795.0
795930.0,460847.0
728413.0,592603.0
834497.0,572466.0
722582.0,573314.0
684000.0,562012.0
750279.0,607796.0
805300.0,603049.0
775138.0,539533.0
791838.0,575249.0
716147.0,583880.0
926950.0,446048.0
771831.0,563871.0
811261.0,526749.0
793145.0,525340.0
754368.0,628556.0
808163.0,624269.0
720240.0,566114.0
750125.0,579854.0
805651.0,546553.0
777656.0,553842.0
753906.0,484765.0
765793.0,585161.0
815738.0,485983.0
823931.0,567654.0
766709.0,605853.0
635548.0,699176.0
757945.0,542948.0
794120.0,636251.0
647287.0,628210.0
769994.0,571384.0
768523.0,561629.0
877133.0,547612.0
840514.0,411288.0
779767.0,448684.0
713744.0,551134.0
767817.0,661004.0
846548.0,549289.0
811593.0,582510.0
828379.0,465308.0
777031.0,514131.0
778604.0,559523.0
744968.0,486452.0
683143.0,634673.0
771093.0,553692.0
768700.0,559954.0
805970.0,625033.0
696415.0,547411.0
756238.0,579965.0
745840.0,531286.0
770255.0,571907.0
769380.0,598177.0
751038.0,671073.0
741229.0,535706.0
892175.0,485754.0
746519.0,497355.0
721485.0,531989.0
715447.0,550724.0
746217.0,606409.0
769480.0,549788.0
790941.0,589916.0
763708.0,543874.0
831462.0,557743.0
786775.0,553747.0
800785.0,554810.0
853896.0,420105.0
691069.0,590119.0
797848.0,599884.0
760428.0,582002.0
768813.0,570097.0
780732.0,615762.0
780872.0,573032.0
873945.0,423452.0
757088.0,513954.0
828476.0,594769.0
779153.0,482076.0
802612.0,570162.0
805455.0,599646.0
656556.0,720917.0
767444.0,566071.0
770331.0,590030.0
768878.0,507714.0
832268.0,582208.0
771066.0,592295.0
836197.0,552926.0
772475.0,586151.0
767571.0,542067.0
725691.0,573435.0
932954.0,456629.0
746404.0,711452.0
765583.0,570899.0
841887.0,513856.0
696538.0,696990.0
763865.0,525749.0
751244.0,524922.0
755794.0,534603.0
774398.0,541648.0
786166.0,531223.0
760484.0,555851.0
794359.0,442380.0
767497.0,530230.0
765674.0,547377.0
766487.0,615168.0
770186.0,570034.0
724405.0,596997.0
741521.0,624698.0
736043.0,575664.0
754270.0,574092.0
780043.0,626074.0
826556.0,495674.0
765115.0,543527.0
778841.0,577293.0
821119.0,600896.0
763334.0,562622.0
763362.0,545264.0
802089.0,572539.0
770224.0,580983.0
713850.0,565668.0
729229.0,656442.0
808011.0,526912.0
753770.0,532969.0
813584.0,452535.0
768888.0,513490.0
773585.0,571316.0
770153.0,576772.0
675876.0,594402.0
700414.0,596242.0
809824.0,604728.0
713623.0,563676.0
747664.0,687303.0
795367.0,524976.0
759766.0,496426.0
772167.0,575530.0
691178.0,637530.0
806470.0,557024.0
841886.0,548502.0
697742.0,682459.0
766624.0,480299.0
775883.0,629334.0
776923.0,542503.0
726266.0,621222.0
798455.0,647762.0
791208.0,562409.0
794221.0,553151.0
769642.0,572866.0
764530.0,582616.0
731035.0,517053.0
678239.0,585670.0
887914.0,516552.0
902384.0,467551.0
766160.0,581496.0
507342.0,507826.0
407233.0,321705.0
505315.0,459361.0
413304.0,461127.0
537646.0,552727.0
550814.0,440592.0
627626.0,437563.0
493799.0,488923.0
524073.0,555809.0
548307.0,564277.0
600922.0,471138.0
383640.0,479201.0
623516.0,534192.0
497445.0,517730.0
496584.0,457319.0
556821.0,562328.0
556031.0,506305.0
543912.0,507750.0
530528.0,521192.0
573150.0,513491.0
552654.0,637202.0
620495.0,428656.0
449927.0,418468.0
558582.0,492568.0
487046.0,528989.0
641704.0,492995.0
391809.0,499058.0
551329.0,460359.0
503840.0,504768.0
506446.0,575339.0
501674.0,511395.0
536193.0,514278.0
511706.0,546945.0
530609.0,519390.0
524317.0,678779.0
434406.0,489351.0
610606.0,519333.0
556111.0,510733.0
529448.0,548683.0
525774.0,502451.0
501115.0,574862.0
582812.0,444344.0
427697.0,518628.0
527488.0,524251.0
576676.0,558667.0
392971.0,437176.0
595639.0,506294.0
673248.0,638685.0
331571.0,442023.0
506446.0,552067.0
535487.0,513836.0
517549.0,535083.0
567307.0,513301.0
534817.0,490837.0
514313.0,548584.0
419307.0,423248.0
483136.0,561194.0
457792.0,477441.0
615169.0,520233.0
588062.0,722020.0
537278.0,525479.0
606094.0,538458.0
563012.0,484299.0
436934.0,590714.0
476769.0,401754.0
545129.0,554035.0
549834.0,520672.0
540369.0,603363.0
574235.0,532954.0
492411.0,536415.0
522505.0,559713.0
475582.0,515989.0
521244.0,517978.0
415698.0,343575.0
524359.0,520998.0
533018.0,514532.0
594329.0,578773.0
626757.0,418320.0
434736.0,456267.0
473205.0,567062.0
485844.0,491621.0
602465.0,665291.0
532480.0,397800.0
509009.0,524237.0
396464.0,430921.0
557139.0,638823.0
563876.0,476543.0
492331.0,329547.0
691937.0,540883.0
526445.0,431813.0
530297.0,510996.0
368014.0,467318.0
662278.0,588205.0
535998.0,510130.0
721721.0,579313.0
538144.0,527817.0
543318.0,433657.0
531081.0,505475.0
525480.0,470533.0
544322.0,539275.0
624814.0,477052.0
564353.0,537709.0
515310.0,489001.0
505774.0,597111.0
508929.0,447377.0
537435.0,518277.0
618747.0,512079.0
619548.0,576302.0
550042.0,495010.0
508908.0,542113.0
493040.0,610654.0
505802.0,514831.0
379681.0,464195.0
584712.0,513687.0
523713.0,368083.0
717549.0,573519.0
634635.0,457362.0
327776.0,430947.0
471065.0,486213.0
631428.0,453515.0
550185.0,419287.0
671560.0,553156.0
526327.0,510705.0
514459.0,474959.0
555214.0,652599.0
557726.0,449203.0
506910.0,417193.0
561601.0,655014.0
535037.0,538496.0
443964.0,518211.0
561735.0,565183.0
612711.0,483342.0
536168.0,593239.0
574904.0,492447.0
706633.0,500257.0
616824.0,483034.0
